Pos,ID,Name,BV,SV,Team,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,Elite%
F,138,O’Mahony,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,139,Offiah,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,140,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,141,Sarmiento,4.9,4.9,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,142,Steele,4.5,4.5,Brighton,32,1.35,32,1.29,34,1.14,36,1.27,37,1.31,36,1.49,37,1.26,38,1.29,38,1.41,37,1.56,35,1.35,38,1.51,0.00
F,143,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,144,Van Hecke,4.5,4.5,Brighton,91,4.08,87,3.47,84,1.64,83,2.19,81,1.90,81,3.42,83,1.38,82,1.75,80,2.34,79,3.46,80,2.57,78,2.78,0.00
D,145,Veltman,4.5,4.5,Brighton,59,2.77,48,2.10,47,1.12,47,1.43,44,1.22,47,2.05,45,0.94,47,1.18,45,1.49,44,2.03,45,1.64,44,1.71,0.00
G,146,Verbruggen,4.5,4.5,Brighton,63,2.65,63,2.55,61,2.05,59,2.02,58,2.00,59,2.39,57,1.89,57,1.91,57,2.06,58,2.40,60,2.26,57,2.25,0.01
D,147,Webster,4.5,4.5,Brighton,10,0.37,14,0.55,15,0.35,16,0.47,16,0.44,15,0.61,17,0.36,14,0.34,18,0.58,17,0.71,17,0.57,17,0.61,0.00
F,148,Welbeck,5.7,5.7,Brighton,58,3.77,48,2.79,42,2.09,39,2.23,41,2.15,38,2.50,38,1.81,40,1.90,39,2.18,38,2.66,37,2.07,39,2.27,0.00
M,149,Wieffer,5.0,5.0,Brighton,50,1.84,85,2.87,83,2.30,82,2.51,80,2.32,80,2.80,80,2.13,78,2.13,77,2.35,78,2.87,77,2.35,76,2.43,0.00
M,150,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Bournemouth,0,0.00,93,3.00,92,3.74,92,3.60,92,3.09,91,3.11,91,2.95,92,3.35,92,3.33,91,3.41,91,3.09,90,3.51,0.00
D,153,B.Badiashile,4.5,4.5,Chelsea,19,0.65,23,0.79,21,0.79,23,1.05,23,0.54,22,0.79,23,0.71,24,0.73,23,0.94,24,0.91,24,1.00,24,0.63,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.5,5.5,Everton,0,0.00,0,0.00,4,0.28,11,0.66,14,0.83,13,0.82,14,0.86,13,0.74,13,0.83,14,0.78,15,0.94,15,0.80,0.00
M,157,Caicedo,5.0,5.0,Chelsea,84,2.35,75,2.08,69,2.10,68,2.26,67,1.72,68,2.06,64,1.77,64,1.73,65,1.97,64,1.92,64,1.97,62,1.66,0.00
M,158,Casadei,4.5,4.5,Chelsea,1,0.10,2,0.15,1,0.09,1,0.11,0,0.00,1,0.12,1,0.11,1,0.09,2,0.15,2,0.16,2,0.15,2,0.12,0.00
D,159,Chalobah,4.4,4.4,Crystal Palace,43,1.81,65,1.93,66,2.33,65,1.58,62,2.17,58,1.55,53,1.81,54,2.10,56,1.44,57,1.76,55,2.04,56,1.22,0.00
D,160,Chilwell,4.9,4.9,Chelsea,31,1.41,26,1.11,13,0.65,12,0.64,10,0.33,10,0.49,11,0.45,12,0.44,13,0.65,12,0.56,11,0.56,11,0.42,0.00
M,161,Chukwuemeka,4.9,4.9,Chelsea,8,0.46,7,0.40,5,0.34,6,0.38,6,0.36,7,0.41,10,0.51,8,0.41,7,0.44,7,0.44,8,0.47,8,0.43,0.00
D,162,Colwill,4.5,4.5,Chelsea,82,2.67,80,2.58,78,2.88,78,3.47,76,1.56,77,2.65,75,2.05,74,2.02,74,2.89,74,2.69,74,2.95,73,1.66,0.01
D,163,Cucurella,5.0,5.0,Chelsea,87,2.98,82,2.77,79,3.13,76,3.69,77,1.58,75,2.78,74,2.20,73,2.10,72,2.98,72,2.76,72,3.05,72,1.69,0.00
F,164,D.D.Fofana,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,5.9,5.9,Chelsea,36,1.68,32,1.43,26,1.25,25,1.32,26,1.04,25,1.25,27,1.20,28,1.17,28,1.35,25,1.22,25,1.28,27,1.13,0.00
D,167,Disasi,4.4,4.4,Chelsea,70,2.32,47,1.55,25,0.95,18,0.78,19,0.43,21,0.74,22,0.63,22,0.61,23,0.91,22,0.80,23,0.97,22,0.55,0.00
M,168,Enzo,5.0,5.0,Chelsea,88,3.21,85,2.97,83,3.18,80,3.54,79,2.44,80,3.20,79,2.69,80,2.56,79,3.11,80,3.07,79,3.22,78,2.55,0.00
M,169,Gallagher,5.9,5.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,5.0,5.0,Chelsea,0,0.00,34,1.29,53,2.22,42,2.08,36,0.95,38,1.55,38,1.27,39,1.28,42,1.89,41,1.69,40,1.84,40,1.13,0.00
D,172,James,5.0,5.0,Chelsea,0,0.00,0,0.00,27,1.43,52,3.23,59,1.77,57,2.87,57,2.26,56,2.20,54,2.93,55,2.81,56,3.16,56,1.90,0.00
M,173,Kellyman,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,0,0.00,16,0.58,34,1.21,40,1.48,40,1.25,40,1.40,40,1.29,40,1.27,41,1.42,44,1.48,42,1.46,43,1.30,0.00
F,175,Lukaku,6.3,6.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.6,6.6,Chelsea,58,3.23,45,2.44,32,1.99,29,1.97,30,1.49,29,1.87,34,1.82,29,1.50,28,1.75,29,1.79,31,2.00,30,1.56,0.01
F,178,Marc Guiu,5.0,5.0,Chelsea,3,0.26,5,0.39,5,0.42,5,0.45,5,0.37,6,0.52,6,0.46,6,0.43,7,0.55,7,0.54,8,0.63,7,0.51,0.00
M,179,Mudryk,6.4,6.4,Chelsea,15,0.99,20,1.18,20,1.31,22,1.55,22,1.17,21,1.45,27,1.53,22,1.21,25,1.60,25,1.57,23,1.56,23,1.29,0.00
F,180,N.Jackson,7.6,7.6,Chelsea,69,4.09,65,3.61,63,3.97,60,4.17,61,2.88,61,3.91,62,3.34,59,2.82,58,3.57,59,3.59,57,3.77,58,2.97,0.00
M,181,Nkunku,6.2,6.2,Chelsea,36,2.58,39,2.56,45,3.24,46,3.63,44,2.40,45,3.33,48,2.94,45,2.55,44,3.19,44,3.10,44,3.36,45,2.63,0.15
M,182,Palmer,10.6,10.6,Chelsea,65,4.68,83,5.70,83,6.63,83,7.30,81,4.44,79,6.45,79,5.06,80,4.78,77,6.00,77,5.86,78,6.11,78,4.66,0.07
G,183,Petrović,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Renato Veiga,4.5,4.5,Chelsea,3,0.12,3,0.12,2,0.09,2,0.08,2,0.07,2,0.10,2,0.10,2,0.10,3,0.12,3,0.11,3,0.12,2,0.09,0.00
G,185,Sánchez,4.5,4.5,Chelsea,92,3.32,88,3.23,89,3.33,85,3.50,84,2.83,85,3.06,83,2.88,81,2.80,80,3.16,80,2.98,81,3.22,81,2.67,0.00
M,186,Sterling,6.8,6.8,Chelsea,31,1.89,29,1.39,29,2.44,28,2.44,30,2.03,33,1.97,33,2.10,0,0.00,34,2.62,33,2.24,32,2.24,34,2.22,0.00
D,187,Tosin,4.4,4.4,Chelsea,15,0.49,16,0.51,19,0.69,16,0.69,17,0.38,19,0.65,19,0.56,22,0.63,21,0.83,22,0.78,19,0.78,19,0.46,0.00
M,188,Ugochukwu,4.5,4.5,Southampton,62,1.83,59,1.95,57,1.66,60,1.54,58,1.86,59,1.48,58,1.85,57,1.70,57,1.56,57,1.58,0,0.00,58,1.56,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,82,2.63,78,2.44,73,2.61,72,3.19,70,1.38,70,2.32,68,1.83,67,1.77,66,2.51,65,2.28,67,2.61,68,1.48,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,Andersen,4.4,4.4,Fulham,49,1.65,61,1.70,63,1.97,63,0.79,62,1.82,62,1.95,62,2.23,63,1.65,63,2.43,60,1.00,64,1.93,62,1.30,0.01
M,192,J.Ayew,5.4,5.4,Leicester,46,2.02,41,2.26,44,1.65,41,2.19,40,2.07,39,2.08,39,2.03,40,1.74,39,1.83,40,1.89,37,1.96,41,1.99,0.00
M,193,C.Doucouré,4.9,4.9,Crystal Palace,31,1.24,30,1.09,30,1.12,29,1.04,34,1.23,32,1.14,33,1.22,31,1.19,32,1.09,32,1.19,33,1.23,33,1.07,0.00
D,194,C.Richards,4.5,4.5,Crystal Palace,78,3.21,72,2.15,71,2.43,70,1.71,68,2.39,64,1.71,61,2.12,61,2.39,58,1.48,60,1.81,61,2.29,58,1.28,0.00
D,195,Chadi Riad,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,8,0.30,23,0.69,32,1.18,32,1.31,32,0.93,33,1.08,32,1.30,34,0.88,0.00
D,196,Clyne,4.4,4.4,Crystal Palace,13,0.51,17,0.58,17,0.64,20,0.60,20,0.73,20,0.64,21,0.77,23,0.94,22,0.68,24,0.83,24,0.94,25,0.69,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.4,5.4,Crystal Palace,0,0.00,38,2.20,37,1.54,39,2.21,32,1.81,29,1.71,30,1.64,29,1.44,31,1.64,30,1.53,29,1.70,31,1.63,0.00
M,199,Eze,6.9,6.9,Crystal Palace,84,6.24,82,5.11,79,4.88,79,4.38,79,4.77,79,4.75,77,4.66,76,5.35,78,4.12,76,5.04,75,4.97,76,3.72,0.77
D,200,Guéhi,4.5,4.5,Crystal Palace,91,3.88,88,2.69,87,3.10,87,2.12,86,3.04,86,2.31,85,2.98,85,3.40,84,2.18,84,2.65,83,3.17,83,1.85,0.01
G,201,Henderson,4.5,4.5,Crystal Palace,94,3.79,93,3.27,93,3.53,91,3.06,91,3.45,91,3.07,92,3.48,91,3.56,91,3.11,91,3.22,91,3.53,91,2.94,0.61
D,202,Holding,4.4,4.4,Crystal Palace,0,0.00,0,0.00,1,0.04,2,0.04,2,0.05,1,0.03,0,0.00,0,0.00,0,0.00,1,0.03,1,0.04,1,0.02,0.00
M,203,Hughes,4.9,4.9,Crystal Palace,32,1.29,25,0.97,25,0.96,26,0.96,28,1.08,26,0.99,27,1.01,27,1.09,27,0.98,26,1.02,29,1.09,27,0.95,0.00
G,204,Johnstone,4.4,4.4,Wolves,85,2.86,84,2.81,83,2.66,80,2.83,78,2.46,79,2.64,75,2.72,78,3.05,78,2.77,77,2.78,75,2.73,78,2.68,0.00
M,205,Kamada,5.4,5.4,Crystal Palace,65,3.71,60,2.92,60,3.00,56,2.51,59,2.88,59,2.83,58,2.89,58,3.15,58,2.56,58,2.99,58,3.04,58,2.33,0.00
M,206,Lerma,4.9,4.9,Crystal Palace,64,2.45,57,1.97,57,1.99,56,1.81,53,1.83,53,1.79,51,1.79,52,1.97,53,1.66,54,1.95,53,1.94,52,1.56,0.00
F,207,Mateta,7.4,7.4,Crystal Palace,54,3.42,36,2.14,33,1.92,35,1.88,36,2.03,38,2.14,38,2.13,36,2.26,37,1.91,36,2.20,37,2.23,37,1.75,0.00
M,208,M.França,4.4,4.4,Crystal Palace,0,0.00,5,0.32,13,0.72,16,0.84,17,0.92,17,0.93,18,0.97,19,1.09,19,0.98,19,1.05,19,1.12,19,0.89,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,2,0.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.07
D,210,Mitchell,4.9,4.9,Crystal Palace,85,3.70,83,2.57,82,2.95,80,2.01,80,2.84,80,2.21,79,2.80,79,3.25,78,2.06,78,2.50,79,3.05,79,1.76,0.00
D,211,Muñoz,5.0,5.0,Crystal Palace,88,4.17,84,2.87,83,3.22,81,2.23,80,3.05,78,2.39,78,2.94,76,3.37,75,2.16,73,2.61,73,3.12,75,1.82,0.06
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,214,Schlupp,4.9,4.9,Crystal Palace,11,0.61,11,0.56,10,0.54,11,0.53,12,0.60,14,0.65,14,0.69,14,0.70,14,0.67,14,0.70,16,0.82,14,0.63,0.00
D,215,Ward,4.4,4.4,Crystal Palace,3,0.12,5,0.16,5,0.20,7,0.20,8,0.28,8,0.24,7,0.27,7,0.29,9,0.29,8,0.29,9,0.36,9,0.24,0.00
M,216,Wharton,5.0,5.0,Crystal Palace,62,2.34,79,2.61,78,2.62,77,2.42,74,2.49,75,2.48,75,2.51,76,2.80,75,2.30,74,2.55,71,2.54,72,2.09,0.00
M,217,A.Doucoure,5.4,5.4,Everton,58,2.11,60,2.47,62,2.50,59,2.43,60,2.50,59,2.57,59,2.49,59,2.36,59,2.58,58,2.08,60,2.65,59,2.13,0.00
F,218,Beto,5.0,5.0,Everton,24,1.28,27,1.65,26,1.52,28,1.66,27,1.63,28,1.74,27,1.62,26,1.51,27,1.75,27,1.45,26,1.64,25,1.34,0.00
D,219,Branthwaite,4.9,4.9,Everton,0,0.00,0,0.00,34,1.06,71,1.76,81,2.63,80,2.75,80,2.43,79,1.81,78,2.63,79,1.49,80,2.85,78,1.42,0.00
F,220,Calvert-Lewin,5.9,5.9,Everton,78,3.48,73,3.96,70,3.74,65,3.62,63,3.54,62,3.62,64,3.56,63,3.24,63,3.68,62,2.97,64,3.81,64,2.99,0.01
D,221,Coleman,4.4,4.4,Everton,22,0.58,42,1.50,48,1.67,47,1.43,42,1.58,41,1.57,37,1.35,40,1.16,40,1.55,40,1.00,38,1.53,37,0.91,0.00
M,222,Gana,5.0,5.0,Everton,63,1.74,62,1.86,62,1.86,62,1.82,60,1.84,61,1.88,57,1.75,58,1.67,59,1.83,57,1.57,57,1.80,57,1.56,0.00
M,223,Garner,5.0,5.0,Everton,54,1.68,53,1.92,54,1.96,53,1.90,54,2.00,54,2.06,54,1.96,53,1.82,52,2.01,55,1.75,54,2.12,53,1.74,0.00
M,224,Harrison,5.4,5.4,Everton,79,2.89,75,3.25,73,3.10,72,3.10,72,3.16,71,3.23,70,3.13,70,2.86,70,3.20,71,2.62,69,3.26,68,2.56,0.00
D,225,Holgate,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,226,Iroegbunam,4.5,4.5,Everton,30,1.02,30,1.08,32,1.16,33,1.16,35,1.25,35,1.27,34,1.23,37,1.24,35,1.28,36,1.15,35,1.27,37,1.19,0.00
G,227,J.Virginia,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,1,0.04,2,0.06,2,0.07,1,0.05,2,0.06,1,0.04,2,0.07,2,0.09,2,0.06,0.03
D,228,Keane,4.0,4.0,Everton,85,1.82,79,2.62,53,1.81,26,0.77,17,0.60,18,0.67,19,0.67,19,0.55,21,0.78,21,0.50,19,0.72,21,0.52,0.00
F,229,Maupay,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,230,McNeil,5.4,5.4,Everton,88,3.10,84,3.49,81,3.38,81,3.45,80,3.49,79,3.54,78,3.38,77,3.02,79,3.54,79,2.83,79,3.61,79,2.94,0.00
D,231,Mykolenko,4.4,4.4,Everton,90,1.92,86,2.77,83,2.73,83,2.23,81,2.77,79,2.89,80,2.62,78,1.96,77,2.75,78,1.62,77,2.90,79,1.61,0.04
F,232,Ndiaye,5.4,5.4,Everton,66,2.53,65,2.80,63,2.69,63,2.76,63,2.77,64,2.79,62,2.71,63,2.62,62,2.77,63,2.42,64,2.94,63,2.40,0.00
M,233,Onana,5.1,5.1,Aston Villa,62,2.43,47,1.89,45,1.72,45,1.68,47,1.69,47,1.78,45,1.45,46,1.43,45,1.65,45,1.47,46,1.79,46,1.90,0.00
D,234,Patterson,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,9,0.31,19,0.69,23,0.81,22,0.65,24,0.88,22,0.56,24,0.91,25,0.61,0.00
G,235,Pickford,4.9,4.9,Everton,94,3.08,93,3.53,93,3.39,92,3.15,92,3.46,91,3.46,93,3.42,92,3.14,92,3.43,91,3.05,92,3.54,91,2.94,0.00
D,236,Tarkowski,4.9,4.9,Everton,92,1.83,90,2.80,88,2.76,87,2.21,87,2.82,86,2.96,85,2.60,85,1.99,83,2.80,84,1.59,82,2.96,82,1.53,0.00
F,237,Y. Chermiti,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,74,1.80,62,2.30,61,2.24,60,1.88,58,2.22,55,2.20,55,2.02,54,1.59,54,2.10,54,1.33,55,2.33,54,1.32,0.00
M,239,Adama,5.0,5.0,Fulham,57,2.89,53,2.51,51,2.33,50,1.74,49,2.25,47,2.17,48,2.40,48,2.08,48,2.44,49,1.92,48,2.26,53,2.05,0.00
M,240,Andreas,5.4,5.4,Fulham,79,4.08,75,3.71,74,3.39,73,2.54,74,3.43,73,3.32,72,3.71,72,2.97,69,3.66,71,2.74,69,3.29,71,2.73,0.01
D,241,Bassey,4.5,4.5,Fulham,88,2.69,83,2.14,80,2.41,79,0.92,76,2.17,76,2.34,75,2.58,74,1.85,74,2.71,77,1.17,74,2.10,72,1.50,0.00
G,242,Benda,4.0,4.0,Fulham,2,0.07,2,0.07,3,0.11,3,0.11,3,0.11,4,0.14,4,0.16,4,0.16,4,0.16,4,0.13,4,0.15,5,0.16,0.01
M,243,Cairney,4.9,4.9,Fulham,16,0.78,16,0.78,18,0.84,20,0.79,20,0.94,21,0.94,20,0.99,23,1.00,24,1.14,23,0.94,23,1.04,27,1.07,0.00
D,244,Castagne,4.4,4.4,Fulham,28,1.04,30,0.98,35,1.25,34,0.58,36,1.23,38,1.41,40,1.58,40,1.19,40,1.68,41,0.86,40,1.39,40,0.99,0.00
D,245,Diop,4.5,4.5,Fulham,51,1.61,43,1.18,44,1.37,43,0.56,46,1.33,47,1.46,47,1.58,46,1.21,45,1.62,44,0.72,44,1.28,48,1.00,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,82,3.68,80,3.42,77,3.10,76,2.31,76,3.06,75,3.00,72,3.21,73,2.71,72,3.29,71,2.47,74,3.06,73,2.50,0.00
G,248,Leno,5.0,5.0,Fulham,93,3.45,93,3.25,92,3.44,91,2.96,92,3.31,91,3.45,91,3.46,90,3.19,91,3.57,91,2.92,91,3.24,90,3.00,0.00
M,249,Lukić,5.0,5.0,Fulham,35,1.46,21,0.93,23,0.93,24,0.87,25,1.02,26,1.04,26,1.12,25,0.98,27,1.17,30,1.08,28,1.14,29,1.07,0.00
D,250,Mbabu,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,251,Muniz,6.1,6.1,Fulham,76,4.21,72,3.85,70,3.44,71,2.55,68,3.34,68,3.35,66,3.66,65,2.95,65,3.67,66,2.78,65,3.35,65,2.64,0.30
F,252,Raúl,5.4,5.4,Fulham,19,1.29,24,1.50,24,1.34,23,1.05,25,1.52,24,1.43,25,1.62,25,1.31,24,1.56,26,1.32,26,1.52,26,1.30,0.00
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,4.9,4.9,Fulham,19,0.78,15,0.61,17,0.67,17,0.64,19,0.75,19,0.77,21,0.84,22,0.83,20,0.85,22,0.81,21,0.85,26,0.91,0.00
D,255,Robinson,4.6,4.6,Fulham,87,2.92,83,2.35,82,2.63,80,1.00,79,2.35,78,2.51,75,2.78,74,1.99,72,2.83,72,1.20,73,2.25,75,1.65,0.41
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,257,Tete,4.5,4.5,Fulham,69,2.47,68,2.07,63,2.19,63,0.92,61,1.97,59,2.05,59,2.29,59,1.73,60,2.52,59,1.13,59,1.97,59,1.43,0.00
F,258,Vinicius,5.0,5.0,Fulham,3,0.25,4,0.32,6,0.42,6,0.34,7,0.46,8,0.50,8,0.54,8,0.47,9,0.63,8,0.48,8,0.52,10,0.51,0.00
M,259,Wilson,5.4,5.4,Fulham,23,1.42,24,1.40,25,1.35,28,1.17,28,1.52,29,1.54,30,1.72,30,1.49,29,1.70,28,1.33,30,1.63,38,1.63,0.00
F,260,Al-Hamadi,5.0,5.0,Ipswich,1,0.12,2,0.21,3,0.24,3,0.25,3,0.29,4,0.30,5,0.39,4,0.29,6,0.41,5,0.38,6,0.40,6,0.44,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,4.9,4.9,Ipswich,0,0.00,0,0.00,7,0.38,14,0.72,20,1.15,17,0.89,21,1.22,20,0.96,21,1.11,21,1.08,21,1.14,22,1.21,0.00
D,263,Burgess,4.0,4.0,Ipswich,7,0.17,8,0.25,11,0.30,12,0.29,15,0.50,15,0.38,16,0.56,18,0.26,20,0.51,19,0.52,20,0.63,17,0.51,0.00
M,264,Burns,4.9,4.9,Ipswich,21,0.96,20,1.02,22,1.03,23,1.05,24,1.22,24,1.12,24,1.20,26,1.08,25,1.15,24,1.10,26,1.23,26,1.24,0.00
M,265,Chaplin,5.4,5.4,Ipswich,33,1.61,32,1.81,33,1.74,29,1.49,28,1.61,32,1.60,29,1.77,32,1.46,33,1.74,30,1.55,31,1.69,31,1.75,0.00
D,266,H.Clarke,4.0,4.0,Ipswich,0,0.00,0,0.00,1,0.04,2,0.06,2,0.07,3,0.07,4,0.12,3,0.07,4,0.11,3,0.09,4,0.12,4,0.13,0.00
D,267,Davis,4.5,4.5,Ipswich,88,1.97,86,2.92,83,2.50,80,2.09,82,3.36,78,2.24,78,3.36,79,1.24,78,2.23,76,2.45,76,2.63,77,2.70,0.00
F,268,Delap,5.5,5.5,Ipswich,68,2.88,67,3.30,64,2.90,65,2.94,64,3.29,62,2.71,62,3.33,60,2.38,59,2.76,61,2.76,59,2.73,59,2.97,0.00
D,269,Edmundson,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,270,Greaves,4.0,4.0,Ipswich,88,1.53,84,2.29,80,1.89,79,1.58,78,2.55,76,1.69,76,2.59,75,0.83,74,1.66,73,1.88,74,2.03,74,2.04,0.02
M,271,Harness,4.9,4.9,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,272,Hirst,5.4,5.4,Ipswich,26,1.30,26,1.53,28,1.51,27,1.45,29,1.67,30,1.60,28,1.71,30,1.44,31,1.65,28,1.49,31,1.66,31,1.76,0.00
M,273,Humphreys,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,274,Hutchinson,5.4,5.4,Ipswich,73,2.66,69,2.92,68,2.73,65,2.50,63,2.83,62,2.45,65,2.95,62,2.15,63,2.52,65,2.51,61,2.51,62,2.66,0.00
D,275,Johnson,4.0,4.0,Ipswich,61,1.29,59,1.83,58,1.59,58,1.38,58,2.14,57,1.49,60,2.23,58,0.84,56,1.45,59,1.72,56,1.72,59,1.84,0.15
F,276,Ladapo,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
