Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,Elite%
F,138,O’Mahony,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,139,Offiah,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,140,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,141,Sarmiento,4.9,4.9,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,142,Steele,4.5,4.5,Brighton,76,2.55,35,1.50,35,1.43,35,1.21,33,1.18,35,1.23,32,1.33,36,1.22,35,1.22,36,1.33,38,1.61,35,1.32,0.00
F,143,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,144,Van Hecke,4.5,4.5,Brighton,90,1.47,88,4.13,86,3.58,83,1.74,83,2.27,82,1.88,80,3.37,80,1.26,80,1.74,79,2.38,78,3.36,79,2.58,0.00
D,145,Veltman,4.5,4.5,Brighton,65,1.28,52,2.52,44,1.94,45,1.11,45,1.39,46,1.23,45,2.04,48,0.96,46,1.18,46,1.51,47,2.15,46,1.67,0.00
G,146,Verbruggen,4.5,4.5,Brighton,19,0.65,60,2.60,60,2.46,60,2.08,62,2.15,60,2.04,63,2.55,59,1.97,59,1.99,59,2.15,56,2.32,60,2.29,0.00
D,147,Webster,4.5,4.5,Brighton,10,0.24,12,0.57,13,0.56,15,0.41,16,0.52,16,0.48,18,0.79,16,0.39,17,0.50,19,0.65,19,0.86,17,0.61,0.00
F,148,Welbeck,5.6,5.6,Brighton,57,2.28,44,2.96,35,2.36,36,1.90,36,2.11,32,1.79,36,2.39,36,1.75,35,1.65,38,2.09,36,2.55,37,2.07,0.00
M,149,Wieffer,5.0,5.0,Brighton,25,0.71,62,2.32,84,2.97,82,2.28,81,2.51,81,2.33,79,2.80,78,2.08,80,2.15,78,2.39,79,2.92,76,2.38,0.00
M,150,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Bournemouth,94,3.75,92,3.24,93,3.03,92,3.83,91,3.60,91,2.97,92,3.24,92,2.98,92,3.50,92,3.40,92,3.60,91,3.19,0.00
D,153,B.Badiashile,4.5,4.5,Chelsea,20,0.81,22,0.78,22,0.76,25,0.96,23,1.04,25,0.57,27,0.98,26,0.82,27,0.79,25,1.02,25,0.99,25,1.05,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.5,5.5,Chelsea,1,0.11,8,0.49,10,0.63,12,0.70,13,0.75,12,0.76,13,0.79,14,0.81,13,0.77,15,0.93,14,0.75,14,0.90,0.00
M,157,Caicedo,5.0,5.0,Chelsea,83,2.45,76,2.15,70,2.01,69,2.11,67,2.20,66,1.71,66,2.00,64,1.79,62,1.66,64,1.95,64,1.91,62,1.94,0.00
M,158,Casadei,4.5,4.5,Chelsea,0,0.00,1,0.10,1,0.09,0,0.00,0,0.00,1,0.10,0,0.00,1,0.10,2,0.12,2,0.16,2,0.16,2,0.13,0.00
D,159,Chalobah,4.4,4.4,Chelsea,0,0.00,16,0.69,45,1.46,53,1.87,51,1.23,48,1.69,49,1.39,48,1.72,50,1.97,48,1.27,50,1.55,50,1.94,0.00
D,160,Chilwell,4.9,4.9,Chelsea,0,0.00,3,0.13,7,0.30,11,0.55,11,0.57,10,0.34,11,0.51,11,0.46,12,0.45,13,0.65,13,0.60,13,0.65,0.00
M,161,Chukwuemeka,4.9,4.9,Chelsea,7,0.41,5,0.32,5,0.34,5,0.35,5,0.38,6,0.33,7,0.44,7,0.41,7,0.39,6,0.40,8,0.47,9,0.50,0.00
D,162,Colwill,4.5,4.5,Chelsea,80,3.15,79,2.71,76,2.40,74,2.70,74,3.29,73,1.43,70,2.41,72,2.09,71,1.87,71,2.79,72,2.63,72,2.84,0.00
D,163,Cucurella,5.0,5.0,Chelsea,88,3.58,82,2.90,79,2.67,76,2.94,78,3.72,77,1.56,75,2.73,75,2.29,76,2.07,74,3.04,73,2.80,72,3.00,0.00
F,164,D.D.Fofana,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,5.9,5.9,Chelsea,35,1.63,29,1.29,25,1.14,24,1.14,28,1.43,27,1.04,27,1.26,26,1.12,29,1.11,28,1.28,28,1.28,29,1.37,0.00
D,167,Disasi,4.4,4.4,Chelsea,20,0.76,18,0.62,18,0.59,20,0.74,22,0.99,21,0.45,24,0.85,23,0.68,23,0.65,24,0.93,24,0.89,24,0.98,0.00
M,168,Enzo,5.0,5.0,Chelsea,86,3.28,86,3.00,83,2.96,82,3.30,79,3.41,82,2.46,81,3.15,80,2.71,81,2.51,79,3.06,80,3.00,79,3.14,0.00
M,169,Gallagher,5.9,5.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,5.0,5.0,Chelsea,86,3.70,53,2.07,44,1.64,36,1.49,36,1.79,37,0.93,40,1.60,39,1.32,40,1.29,39,1.75,39,1.66,39,1.78,0.00
D,172,James,5.0,5.0,Chelsea,0,0.00,43,2.05,51,2.29,59,3.05,58,3.54,58,1.67,55,2.70,55,2.27,54,2.01,53,2.83,55,2.83,56,2.98,0.00
M,173,Kellyman,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,0,0.00,15,0.55,33,1.11,39,1.37,41,1.49,40,1.23,40,1.38,41,1.33,40,1.27,40,1.40,40,1.35,40,1.41,0.00
F,175,Lukaku,6.3,6.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.5,6.5,Chelsea,63,3.60,51,2.77,42,2.42,28,1.78,30,2.04,30,1.48,31,1.89,31,1.69,29,1.48,30,1.88,30,1.79,29,1.87,0.00
F,178,Marc Guiu,5.0,5.0,Chelsea,3,0.30,4,0.31,5,0.42,4,0.39,6,0.49,7,0.44,7,0.58,7,0.53,7,0.46,7,0.54,7,0.52,7,0.57,0.00
M,179,Mudryk,6.4,6.4,Chelsea,15,0.96,17,1.03,21,1.32,23,1.48,23,1.65,23,1.19,23,1.49,24,1.38,24,1.25,25,1.60,25,1.53,25,1.62,0.00
F,180,N.Jackson,7.6,7.6,Chelsea,65,3.91,60,3.43,60,3.44,60,3.63,57,3.91,56,2.60,54,3.39,54,2.95,53,2.46,57,3.46,54,3.16,55,3.46,0.00
M,181,Nkunku,6.3,6.3,Chelsea,30,2.25,39,2.55,45,2.99,47,3.34,50,4.05,49,2.57,49,3.51,48,2.94,50,2.66,48,3.42,49,3.34,49,3.52,0.86
M,182,Palmer,10.6,10.6,Chelsea,85,6.67,83,5.67,83,5.80,82,6.31,80,7.01,81,4.33,79,6.27,80,5.14,79,4.51,79,5.98,78,5.82,76,5.88,0.00
G,183,Petrović,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Renato Veiga,4.5,4.5,Chelsea,5,0.20,2,0.10,2,0.08,1,0.05,2,0.07,2,0.07,2,0.09,2,0.08,2,0.08,3,0.14,3,0.13,3,0.13,0.00
G,185,Sánchez,4.5,4.5,Chelsea,93,3.58,90,3.36,90,3.21,88,3.27,84,3.46,84,2.77,83,3.04,83,2.92,81,2.81,81,3.19,81,3.05,80,3.07,0.00
M,186,Sterling,6.8,6.8,Chelsea,4,0.37,17,1.13,15,0.82,18,1.60,18,1.63,19,1.34,19,1.30,20,1.36,18,1.20,19,1.57,21,1.50,20,1.53,0.00
D,187,Tosin,4.4,4.4,Chelsea,12,0.45,15,0.50,16,0.50,18,0.67,20,0.84,19,0.39,21,0.73,20,0.60,20,0.54,22,0.84,21,0.75,22,0.85,0.00
M,188,Ugochukwu,4.5,4.5,Southampton,49,1.50,60,1.77,60,2.00,57,1.65,55,1.45,58,1.89,57,1.47,0,0.00,55,1.65,56,1.57,55,1.53,56,1.59,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,80,3.04,75,2.47,73,2.24,69,2.43,68,2.92,68,1.26,66,2.18,67,1.88,65,1.69,66,2.47,65,2.32,67,2.57,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,Andersen,4.5,4.5,Crystal Palace,33,1.18,47,1.56,64,1.74,64,1.94,63,0.79,62,1.81,61,1.91,64,2.40,62,1.60,61,2.38,59,1.02,63,1.81,0.01
M,192,J.Ayew,5.4,5.4,Leicester,44,2.08,34,1.59,33,1.89,37,1.41,34,1.80,31,1.67,32,1.82,31,1.67,28,1.29,32,1.58,32,1.53,30,1.59,0.00
M,193,C.Doucouré,4.9,4.9,Crystal Palace,35,1.18,31,1.23,29,1.10,30,1.13,30,1.03,32,1.16,30,1.11,32,1.16,32,1.21,32,1.08,32,1.19,32,1.19,0.00
D,194,C.Richards,4.5,4.5,Crystal Palace,88,1.82,79,3.27,66,2.15,64,2.26,65,1.51,62,2.09,62,1.71,63,2.25,62,2.44,61,1.58,61,1.87,59,2.21,0.00
D,195,Chadi Riad,4.5,4.5,Crystal Palace,0,0.00,22,0.95,29,1.03,31,1.18,32,0.86,34,1.25,35,1.07,35,1.31,35,1.44,35,1.03,34,1.15,36,1.42,0.00
D,196,Clyne,4.4,4.4,Crystal Palace,40,0.98,24,1.03,17,0.62,19,0.72,19,0.55,20,0.73,21,0.69,22,0.87,22,0.90,23,0.70,23,0.79,23,0.95,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.4,5.4,Crystal Palace,6,0.43,29,1.48,36,2.18,0,0.00,39,2.25,33,1.86,29,1.75,29,1.68,29,1.45,29,1.57,29,1.54,31,1.80,0.00
M,199,Eze,6.9,6.9,Crystal Palace,86,4.63,81,5.99,79,5.15,79,4.97,80,4.42,78,4.83,77,4.77,78,4.85,77,5.41,77,4.10,75,4.94,75,5.04,0.73
D,200,Guéhi,4.5,4.5,Crystal Palace,91,1.95,89,3.83,87,2.94,86,3.14,85,2.05,84,2.97,82,2.37,83,2.99,82,3.34,83,2.16,81,2.58,84,3.22,0.00
G,201,Henderson,4.5,4.5,Crystal Palace,94,3.13,93,3.77,92,3.31,91,3.48,91,3.02,91,3.39,91,3.13,90,3.46,90,3.55,90,3.13,90,3.19,90,3.54,0.64
D,202,Holding,4.4,4.4,Crystal Palace,15,0.35,2,0.07,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0.00
M,203,Hughes,4.9,4.9,Crystal Palace,31,1.12,29,1.20,27,1.03,27,1.02,27,0.98,28,1.08,28,1.03,27,1.04,29,1.14,29,1.03,28,1.05,28,1.11,0.00
G,204,Johnstone,4.4,4.4,Crystal Palace,0,0.00,82,2.80,81,2.68,80,2.56,81,2.87,80,2.53,77,2.59,76,2.74,76,2.89,76,2.70,75,2.70,78,2.85,0.00
M,205,Kamada,5.4,5.4,Crystal Palace,61,2.63,57,3.17,54,2.81,55,2.78,53,2.45,54,2.65,54,2.68,54,2.72,54,2.96,54,2.38,55,2.84,54,2.92,0.00
M,206,Lerma,4.9,4.9,Crystal Palace,66,1.93,60,2.25,57,1.98,56,1.91,56,1.74,54,1.83,55,1.83,56,1.90,55,2.02,55,1.69,55,1.88,54,1.95,0.00
F,207,Mateta,7.5,7.5,Crystal Palace,82,3.70,54,3.39,35,2.18,36,2.14,37,1.96,39,2.24,39,2.21,37,2.13,39,2.45,38,1.91,37,2.25,37,2.30,0.00
M,208,M.França,4.4,4.4,Crystal Palace,0,0.00,5,0.33,14,0.82,15,0.85,16,0.82,19,1.05,17,0.94,18,1.04,18,1.05,20,1.01,19,1.04,20,1.18,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.12,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.08
D,210,Mitchell,5.0,5.0,Crystal Palace,85,1.86,85,3.72,82,2.79,79,2.89,78,1.96,78,2.77,79,2.28,77,2.77,78,3.24,77,2.06,77,2.45,76,2.98,0.00
D,211,Muñoz,5.0,5.0,Crystal Palace,88,2.08,84,3.98,81,3.03,80,3.16,80,2.13,79,3.05,78,2.49,76,2.98,76,3.46,75,2.18,76,2.70,75,3.21,0.06
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,214,Schlupp,4.9,4.9,Crystal Palace,17,0.78,10,0.59,11,0.56,12,0.59,12,0.58,13,0.62,14,0.69,14,0.71,15,0.80,15,0.72,15,0.77,14,0.75,0.00
D,215,Ward,4.5,4.5,Crystal Palace,18,0.49,8,0.31,6,0.20,6,0.22,8,0.24,8,0.30,7,0.24,9,0.34,9,0.35,8,0.26,10,0.36,10,0.42,0.00
M,216,Wharton,5.0,5.0,Crystal Palace,82,2.44,79,2.98,75,2.63,74,2.56,74,2.32,72,2.43,73,2.43,72,2.49,71,2.63,73,2.22,73,2.51,72,2.59,0.00
M,217,A.Doucoure,5.4,5.4,Everton,75,3.06,69,2.49,68,2.78,69,2.82,68,2.77,68,2.93,67,2.98,66,2.77,67,2.56,66,2.92,68,2.44,65,2.95,0.00
F,218,Beto,5.0,5.0,Everton,23,1.41,20,1.11,23,1.43,25,1.49,25,1.50,25,1.53,26,1.63,26,1.62,25,1.41,25,1.63,26,1.39,24,1.58,0.00
D,219,Branthwaite,4.9,4.9,Everton,0,0.00,23,0.53,70,2.06,80,2.42,78,1.92,79,2.54,77,2.61,79,2.40,78,1.75,79,2.70,78,1.55,78,2.81,0.00
F,220,Calvert-Lewin,5.9,5.9,Everton,77,4.29,73,3.26,69,3.70,65,3.46,63,3.49,64,3.58,64,3.66,62,3.36,64,3.22,63,3.62,60,2.89,63,3.78,0.00
D,221,Coleman,4.4,4.4,Everton,43,1.52,43,1.19,47,1.61,47,1.67,47,1.43,43,1.59,41,1.58,40,1.41,40,1.13,39,1.55,40,1.03,38,1.58,0.00
M,222,Gana,5.0,5.0,Everton,75,2.21,68,1.83,62,1.84,60,1.79,63,1.82,60,1.82,60,1.83,61,1.82,62,1.71,59,1.83,59,1.60,58,1.83,0.00
M,223,Garner,5.0,5.0,Everton,51,1.85,65,1.93,61,2.09,61,2.10,61,2.09,61,2.17,59,2.21,59,2.11,58,1.95,59,2.17,60,1.87,61,2.35,0.00
M,224,Harrison,5.5,5.5,Everton,76,3.39,75,2.82,73,3.07,73,3.03,69,2.98,67,3.00,67,3.08,69,2.98,67,2.68,66,3.02,67,2.56,67,3.20,0.00
D,225,Holgate,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,226,Iroegbunam,4.5,4.5,Everton,39,1.37,21,0.78,23,0.88,25,0.95,27,1.00,30,1.10,29,1.10,31,1.14,29,1.04,31,1.15,31,1.06,30,1.15,0.00
G,227,J.Virginia,4.0,4.0,Everton,0,0.00,1,0.04,0,0.00,2,0.07,2,0.07,2,0.09,2,0.09,2,0.07,2,0.07,2,0.08,2,0.08,2,0.08,0.03
D,228,Keane,4.0,4.0,Everton,82,2.66,61,1.47,25,0.86,17,0.59,18,0.55,17,0.63,21,0.80,18,0.61,18,0.50,19,0.70,19,0.47,20,0.80,0.00
F,229,Maupay,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,230,McNeil,5.4,5.4,Everton,85,3.70,80,2.87,78,3.26,76,3.20,76,3.22,76,3.30,74,3.36,73,3.12,72,2.85,73,3.33,73,2.72,74,3.48,0.00
D,231,Mykolenko,4.4,4.4,Everton,89,2.87,86,2.01,85,2.64,82,2.63,82,2.19,80,2.71,81,2.90,81,2.60,81,1.96,81,2.98,79,1.69,79,3.04,0.04
F,232,Ndiaye,5.4,5.4,Everton,58,2.62,53,2.07,53,2.40,54,2.33,54,2.45,54,2.53,54,2.56,56,2.49,55,2.29,57,2.65,56,2.20,57,2.74,0.00
M,233,Onana,5.0,5.0,Aston Villa,78,2.67,64,2.40,48,1.91,44,1.68,47,1.71,44,1.56,43,1.68,43,1.43,44,1.41,44,1.62,46,1.50,48,1.85,0.00
D,234,Patterson,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.35,19,0.70,22,0.74,24,0.67,22,0.84,23,0.60,24,0.94,0.00
G,235,Pickford,4.9,4.9,Everton,94,3.42,93,3.09,93,3.38,91,3.29,91,3.12,91,3.43,91,3.41,91,3.36,91,3.09,90,3.46,90,3.00,91,3.51,0.00
D,236,Tarkowski,4.9,4.9,Everton,93,2.92,91,1.94,89,2.65,87,2.66,88,2.20,86,2.74,84,2.92,85,2.56,84,1.90,83,2.99,81,1.62,80,2.96,0.00
F,237,Y. Chermiti,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,60,2.23,61,1.64,59,2.11,60,2.16,58,1.80,57,2.16,53,2.13,51,1.86,52,1.51,53,2.19,54,1.39,54,2.31,0.00
M,239,Adama,5.0,5.0,Fulham,64,3.09,56,2.68,51,2.38,50,2.27,49,1.71,50,2.27,47,2.18,49,2.42,49,2.05,47,2.42,47,1.90,48,2.26,0.00
M,240,Andreas,5.5,5.5,Fulham,79,3.83,76,3.76,75,3.53,72,3.28,73,2.47,72,3.38,70,3.27,71,3.69,71,2.94,70,3.73,70,2.75,71,3.33,0.01
D,241,Bassey,4.5,4.5,Fulham,88,2.82,84,2.61,82,2.10,82,2.38,77,0.92,77,2.19,75,2.30,73,2.62,75,1.86,76,2.79,75,1.22,75,2.12,0.00
G,242,Benda,4.0,4.0,Fulham,1,0.05,2,0.07,2,0.09,2,0.09,3,0.09,2,0.09,3,0.12,4,0.14,4,0.13,3,0.11,3,0.11,4,0.15,0.01
M,243,Cairney,4.9,4.9,Fulham,19,0.92,19,0.91,18,0.89,18,0.83,19,0.75,21,0.94,21,0.98,23,1.10,21,0.92,22,1.05,20,0.87,23,1.03,0.00
D,244,Castagne,4.4,4.4,Fulham,27,1.04,29,1.12,33,1.08,33,1.15,36,0.62,38,1.28,37,1.34,41,1.66,39,1.16,40,1.68,40,0.86,40,1.34,0.00
D,245,Diop,4.5,4.5,Fulham,65,2.07,55,1.74,42,1.13,41,1.26,44,0.58,45,1.29,48,1.48,46,1.65,46,1.17,47,1.73,48,0.81,45,1.29,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,84,3.57,79,3.35,77,3.18,77,3.09,75,2.27,75,3.02,74,2.96,74,3.23,75,2.73,73,3.37,74,2.55,72,2.95,0.00
G,248,Leno,5.0,5.0,Fulham,94,3.57,93,3.48,93,3.24,93,3.45,92,2.98,93,3.29,92,3.48,91,3.60,91,3.27,92,3.69,92,3.04,91,3.24,0.00
M,249,Lukić,5.0,5.0,Fulham,61,2.24,37,1.47,22,0.94,25,1.02,24,0.88,26,1.04,26,1.07,26,1.14,26,1.01,29,1.25,30,1.10,26,1.11,0.00
D,250,Mbabu,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,251,Muniz,6.1,6.0,Fulham,80,4.24,73,3.89,72,3.73,69,3.40,67,2.41,68,3.37,67,3.33,67,3.69,66,2.95,66,3.71,65,2.81,64,3.32,0.31
F,252,Raúl,5.5,5.5,Fulham,18,1.19,22,1.38,23,1.40,23,1.33,25,1.11,24,1.42,25,1.50,25,1.55,25,1.33,26,1.66,26,1.33,26,1.56,0.00
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,5.0,5.0,Fulham,21,0.86,21,0.85,16,0.66,17,0.69,18,0.66,18,0.74,20,0.81,21,0.85,22,0.82,21,0.87,21,0.78,21,0.83,0.00
D,255,Robinson,4.6,4.6,Fulham,88,3.01,85,2.87,81,2.28,81,2.52,79,1.00,77,2.32,76,2.47,76,2.91,74,1.93,73,2.91,74,1.31,73,2.24,0.41
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,257,Tete,4.5,4.5,Fulham,70,2.62,67,2.41,65,1.98,64,2.14,62,0.92,59,1.95,62,2.14,58,2.35,59,1.69,59,2.50,59,1.21,58,1.86,0.00
F,258,Vinicius,5.0,5.0,Fulham,3,0.23,4,0.32,5,0.36,7,0.45,8,0.40,8,0.51,8,0.50,8,0.54,8,0.47,9,0.59,9,0.50,8,0.55,0.00
M,259,Wilson,5.4,5.4,Fulham,25,1.47,23,1.33,25,1.44,27,1.47,27,1.13,28,1.49,28,1.51,29,1.65,27,1.34,29,1.71,28,1.32,28,1.56,0.00
F,260,Al-Hamadi,5.0,5.0,Ipswich,12,0.81,13,0.69,14,0.86,11,0.65,9,0.58,5,0.41,5,0.36,6,0.47,7,0.43,7,0.46,7,0.46,8,0.51,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,5.0,5.0,Ipswich,0,0.00,9,0.47,16,0.92,22,1.18,21,1.08,19,1.15,18,0.97,21,1.27,21,1.04,20,1.14,20,1.08,19,1.04,0.00
D,263,Burgess,4.0,4.0,Ipswich,20,0.64,22,0.47,18,0.49,20,0.52,22,0.46,24,0.84,22,0.56,25,0.85,27,0.37,26,0.64,26,0.71,26,0.71,0.00
M,264,Burns,4.9,4.9,Ipswich,0,0.00,0,0.00,13,0.62,28,1.23,32,1.40,30,1.48,29,1.31,31,1.55,30,1.20,32,1.43,29,1.28,32,1.43,0.00
M,265,Chaplin,5.4,5.4,Ipswich,42,2.42,31,1.47,30,1.66,27,1.51,27,1.44,27,1.61,27,1.42,26,1.65,26,1.24,26,1.41,26,1.41,27,1.46,0.00
D,266,H.Clarke,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,267,Davis,4.5,4.5,Ipswich,89,3.29,84,2.00,82,2.73,82,2.42,78,1.96,80,3.31,78,2.34,76,3.31,77,1.25,78,2.27,77,2.39,78,2.56,0.00
F,268,Delap,5.5,5.5,Ipswich,76,3.76,74,2.93,70,3.38,71,3.27,67,3.04,58,3.11,58,2.67,58,3.19,58,2.37,58,2.86,57,2.71,56,2.72,0.00
D,269,Edmundson,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,270,Greaves,4.0,4.0,Ipswich,85,2.55,81,1.48,80,2.08,77,1.79,77,1.42,77,2.52,76,1.81,75,2.46,73,0.82,74,1.69,74,1.82,74,1.98,0.01
M,271,Harness,4.9,4.9,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,272,Hirst,5.4,5.4,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,11,0.62,31,1.90,31,1.63,30,1.88,30,1.45,32,1.73,30,1.60,31,1.70,0.00
M,273,Humphreys,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,274,Hutchinson,5.5,5.5,Ipswich,75,3.33,70,2.49,63,2.70,60,2.46,58,2.27,57,2.68,58,2.30,56,2.64,56,2.02,57,2.37,58,2.35,58,2.41,0.00
D,275,Johnson,4.0,4.0,Ipswich,81,2.62,75,1.59,67,1.95,66,1.75,65,1.43,66,2.38,64,1.73,64,2.29,66,0.95,63,1.64,65,1.77,64,1.87,0.15
