Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,Elite%
F,138,O’Mahony,4.5,4.5,Brighton,1,0.07,1,0.07,1,0.10,1,0.10,2,0.10,2,0.11,2,0.11,2,0.14,3,0.18,2,0.13,2,0.16,2,0.15,0.00
D,139,Offiah,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,140,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,141,Sarmiento,5.0,5.0,Brighton,4,0.32,4,0.23,4,0.32,3,0.27,3,0.24,4,0.32,4,0.30,5,0.37,4,0.25,5,0.32,5,0.36,5,0.37,0.00
G,142,Steele,4.5,4.5,Brighton,93,3.36,67,2.25,28,1.16,28,1.13,26,0.91,31,1.10,28,0.96,31,1.29,31,1.05,30,1.03,31,1.19,32,1.32,0.00
F,143,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,144,Van Hecke,4.5,4.5,Brighton,91,2.69,87,1.52,84,3.74,83,3.34,81,1.58,79,2.21,79,1.81,79,3.27,79,1.31,78,1.66,77,2.27,79,3.25,0.00
D,145,Veltman,4.5,4.5,Brighton,70,2.29,57,1.17,45,2.08,41,1.78,41,1.00,41,1.33,44,1.17,44,1.90,43,0.88,43,1.10,44,1.43,42,1.85,0.00
G,146,Verbruggen,4.5,4.5,Brighton,0,0.00,25,0.80,67,2.76,67,2.69,69,2.31,64,2.22,66,2.29,63,2.58,63,2.09,64,2.13,63,2.34,62,2.50,0.00
D,147,Webster,4.5,4.5,Brighton,8,0.27,9,0.22,11,0.47,11,0.45,13,0.35,13,0.44,12,0.36,14,0.58,13,0.31,13,0.37,13,0.45,15,0.64,0.00
F,148,Welbeck,5.5,5.5,Brighton,39,2.35,24,1.15,22,1.70,23,1.58,22,1.25,23,1.49,24,1.38,24,1.64,25,1.28,25,1.32,24,1.47,22,1.63,0.00
M,149,Wieffer,5.0,5.0,Brighton,89,2.80,85,2.15,82,3.04,82,2.82,82,2.24,81,2.50,79,2.28,78,2.71,79,2.11,79,2.12,77,2.33,77,2.78,0.00
M,150,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,153,B.Badiashile,4.5,4.5,Chelsea,30,1.23,32,1.37,31,1.16,33,1.19,30,1.21,31,1.45,34,0.81,31,1.15,35,1.06,34,0.97,31,1.29,32,1.25,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.5,5.5,Chelsea,1,0.12,0,0.00,1,0.10,0,0.00,1,0.14,1,0.12,2,0.15,1,0.11,1,0.10,1,0.11,1,0.14,2,0.15,0.00
M,157,Caicedo,5.0,5.0,Chelsea,48,1.47,67,1.97,66,1.89,65,1.86,65,1.98,66,2.13,64,1.64,62,1.85,63,1.70,61,1.58,61,1.85,63,1.85,0.00
M,158,Casadei,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,1,0.09,1,0.10,0,0.00,0,0.00,1,0.11,2,0.12,1,0.11,2,0.16,2,0.14,0.00
D,159,Chalobah,4.5,4.5,Chelsea,0,0.00,9,0.36,21,0.74,20,0.67,19,0.73,20,0.89,20,0.48,23,0.84,24,0.72,22,0.58,23,0.91,24,0.90,0.00
D,160,Chilwell,5.0,5.0,Chelsea,0,0.00,4,0.21,8,0.35,9,0.42,9,0.43,8,0.42,10,0.33,9,0.43,10,0.41,11,0.41,11,0.56,11,0.51,0.00
M,161,Chukwuemeka,5.0,5.0,Chelsea,7,0.41,6,0.39,6,0.35,6,0.38,6,0.41,9,0.51,7,0.39,9,0.51,8,0.43,9,0.44,9,0.50,8,0.47,0.00
D,162,Colwill,4.5,4.5,Chelsea,73,2.88,70,2.89,66,2.35,65,2.23,67,2.54,63,2.84,62,1.36,63,2.24,64,1.82,61,1.60,65,2.54,63,2.36,0.00
D,163,Cucurella,5.0,5.0,Chelsea,87,3.55,83,3.53,79,2.88,75,2.71,77,3.12,77,3.68,76,1.69,75,2.81,74,2.22,73,1.97,72,2.99,72,2.85,0.00
F,164,D.D.Fofana,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,6.0,6.0,Chelsea,28,1.30,22,1.00,24,1.09,25,1.11,25,1.23,26,1.32,25,1.01,27,1.25,30,1.21,28,1.08,32,1.46,27,1.23,0.00
D,167,Disasi,4.5,4.5,Chelsea,22,0.84,23,0.94,17,0.58,17,0.60,18,0.66,21,0.93,19,0.44,21,0.74,19,0.58,21,0.57,21,0.85,20,0.75,0.00
M,168,Enzo,5.0,5.0,Chelsea,85,3.24,84,3.16,83,2.98,81,2.91,81,3.24,80,3.39,82,2.52,79,3.11,79,2.66,79,2.42,76,3.05,77,2.98,0.00
M,169,Gallagher,5.9,5.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,5.0,5.0,Chelsea,86,3.63,82,3.66,50,1.98,44,1.70,38,1.68,38,1.91,37,1.01,36,1.51,37,1.26,37,1.15,38,1.69,37,1.58,0.00
D,172,James,5.0,5.0,Chelsea,0,0.00,0,0.00,41,1.98,49,2.39,56,2.99,55,3.45,55,1.74,54,2.68,56,2.25,55,2.05,54,2.95,55,2.90,0.00
M,173,Kellyman,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,58,1.87,47,1.60,47,1.54,48,1.55,48,1.61,45,1.58,45,1.35,48,1.58,47,1.43,47,1.41,46,1.56,47,1.56,0.00
F,175,Lukaku,6.4,6.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.4,6.4,Chelsea,27,1.63,22,1.32,20,1.20,22,1.30,21,1.43,20,1.35,23,1.19,20,1.33,21,1.23,20,1.06,20,1.23,24,1.51,0.00
F,178,Marc Guiu,5.0,5.0,Chelsea,5,0.38,4,0.34,4,0.33,4,0.34,4,0.36,4,0.39,5,0.35,6,0.48,6,0.44,6,0.40,6,0.45,6,0.48,0.00
M,179,Mudryk,6.5,6.5,Chelsea,22,1.39,17,1.05,13,0.83,13,0.81,16,1.09,17,1.20,18,0.97,17,1.13,17,0.98,19,1.02,18,1.15,18,1.13,0.00
F,180,N.Jackson,7.5,7.5,Chelsea,56,3.18,37,2.09,33,1.89,34,1.95,34,2.13,35,2.37,34,1.64,35,2.18,35,1.82,35,1.64,34,2.09,35,2.05,0.00
M,181,Nkunku,6.5,6.5,Chelsea,68,4.55,65,4.23,68,4.27,66,4.30,66,4.70,64,4.83,63,3.31,63,4.47,62,3.62,61,3.08,63,4.40,62,4.21,0.86
M,182,Palmer,10.5,10.5,Chelsea,83,6.06,84,6.11,84,5.69,81,5.61,80,6.41,80,6.83,81,4.43,80,6.27,80,4.94,80,4.39,78,5.89,76,5.73,0.00
G,183,Petrović,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Renato Veiga,4.5,4.5,Chelsea,3,0.14,2,0.11,0,0.00,1,0.06,0,0.00,1,0.08,2,0.10,2,0.09,1,0.08,2,0.11,2,0.12,2,0.10,0.00
G,185,Sánchez,4.5,4.5,Chelsea,93,3.63,92,3.65,90,3.35,88,3.24,86,3.28,85,3.49,85,2.82,83,3.03,82,2.88,83,2.84,83,3.24,81,3.12,0.00
M,186,Sterling,6.9,6.9,Chelsea,0,0.00,7,0.41,19,1.28,18,1.25,19,1.31,20,1.27,21,1.23,21,1.41,20,1.14,21,1.06,22,1.39,21,1.15,0.00
D,187,Tosin,4.5,4.5,Chelsea,16,0.60,17,0.64,16,0.55,15,0.53,16,0.59,17,0.74,17,0.40,20,0.70,19,0.53,19,0.51,20,0.76,20,0.73,0.00
M,188,Ugochukwu,4.5,4.5,Southampton,44,1.49,52,1.59,64,1.87,64,2.07,64,1.79,62,1.56,61,1.97,61,1.54,60,1.88,59,1.73,61,1.67,60,1.66,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,71,2.69,66,2.61,58,1.95,61,2.02,59,2.17,58,2.52,58,1.22,55,1.87,52,1.47,54,1.40,53,2.00,54,1.95,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,2,0.10,2,0.11,2,0.14,3,0.17,3,0.15,3,0.16,4,0.21,4,0.20,4,0.20,4,0.23,3,0.17,4,0.21,0.00
D,191,Andersen,4.5,4.5,Crystal Palace,0,0.00,78,2.54,76,2.61,77,2.20,75,2.37,74,1.04,75,2.29,76,2.43,74,2.83,73,1.93,72,2.85,71,1.39,0.02
M,192,J.Ayew,5.5,5.5,Crystal Palace,32,1.79,34,1.49,32,1.92,31,1.61,32,1.62,32,1.54,30,1.53,31,1.62,31,1.56,32,1.79,32,1.50,31,1.67,0.00
M,193,C.Doucouré,5.0,5.0,Crystal Palace,37,1.41,37,1.23,36,1.43,37,1.34,36,1.30,35,1.20,36,1.29,36,1.30,37,1.30,35,1.33,37,1.22,37,1.31,0.00
D,194,C.Richards,4.5,4.5,Crystal Palace,80,2.88,77,1.83,76,3.17,75,2.44,74,2.63,75,1.93,73,2.54,73,2.21,73,2.64,72,2.85,71,1.89,70,2.20,0.00
D,195,Chadi Riad,4.5,4.5,Crystal Palace,47,1.76,51,1.29,49,2.15,49,1.64,48,1.75,50,1.32,49,1.75,50,1.57,45,1.66,49,2.02,49,1.39,49,1.61,0.00
D,196,Clyne,4.5,4.5,Crystal Palace,22,0.87,25,0.72,28,1.25,30,1.05,30,1.15,30,0.89,30,1.10,32,1.04,33,1.25,33,1.39,32,0.95,33,1.13,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.5,5.5,Crystal Palace,27,1.72,32,1.60,33,2.15,31,1.81,33,1.82,32,1.74,33,1.83,33,1.84,34,1.86,34,2.03,34,1.72,36,2.09,0.00
M,199,Eze,7.0,7.0,Crystal Palace,84,5.44,77,3.97,78,5.58,72,4.44,71,4.12,72,4.02,71,4.16,71,4.28,73,4.19,70,4.60,71,3.65,73,4.48,0.72
D,200,Guéhi,4.5,4.5,Crystal Palace,92,3.44,89,2.17,88,3.92,87,2.89,86,3.10,85,2.22,85,3.01,83,2.57,83,3.03,83,3.45,84,2.25,83,2.68,0.00
G,201,Henderson,4.5,4.5,Crystal Palace,92,3.48,91,3.11,90,3.66,90,3.28,88,3.35,87,2.96,88,3.35,87,3.07,85,3.25,87,3.48,86,3.01,85,3.03,0.64
D,202,Holding,4.5,4.5,Crystal Palace,8,0.25,9,0.22,9,0.32,11,0.33,11,0.35,11,0.29,13,0.44,15,0.45,15,0.52,14,0.51,16,0.44,15,0.46,0.00
M,203,Hughes,5.0,5.0,Crystal Palace,13,0.58,20,0.79,20,0.92,21,0.86,21,0.86,21,0.83,21,0.84,21,0.84,23,0.93,21,0.88,23,0.88,22,0.88,0.00
G,204,Johnstone,4.5,4.5,Crystal Palace,3,0.11,4,0.15,5,0.21,5,0.20,7,0.28,8,0.27,7,0.28,8,0.29,10,0.39,8,0.31,9,0.30,10,0.36,0.00
M,205,Kamada,5.5,5.5,Crystal Palace,58,3.10,57,2.43,58,3.35,56,2.80,55,2.74,55,2.53,55,2.70,55,2.74,55,2.68,57,3.07,54,2.38,54,2.83,0.00
M,206,Lerma,5.0,5.0,Crystal Palace,53,1.87,53,1.57,53,1.98,54,1.81,55,1.79,55,1.71,56,1.81,53,1.74,52,1.71,53,1.86,53,1.61,53,1.75,0.00
F,207,Mateta,7.5,7.5,Crystal Palace,77,4.48,75,3.36,73,4.79,72,3.96,71,3.73,72,3.57,71,3.69,71,3.84,70,3.64,69,4.09,69,3.25,68,3.83,0.00
M,208,M.França,4.5,4.5,Crystal Palace,0,0.00,0,0.00,5,0.32,11,0.64,15,0.81,15,0.80,17,0.92,15,0.84,15,0.84,16,0.93,15,0.79,16,0.94,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.08
D,210,Mitchell,5.0,5.0,Crystal Palace,85,3.22,85,2.07,82,3.63,82,2.78,79,2.88,79,2.10,79,2.85,79,2.46,80,2.89,80,3.27,80,2.15,78,2.54,0.00
D,211,Muñoz,5.0,5.0,Crystal Palace,89,3.66,84,2.20,81,3.97,81,2.95,80,3.13,80,2.29,78,3.03,77,2.60,76,2.98,76,3.44,76,2.24,77,2.80,0.06
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,214,Schlupp,5.0,5.0,Crystal Palace,7,0.42,9,0.45,11,0.60,11,0.57,12,0.58,12,0.59,12,0.59,13,0.63,13,0.62,14,0.73,13,0.59,15,0.76,0.00
D,215,Ward,4.5,4.5,Crystal Palace,12,0.44,12,0.36,16,0.70,16,0.56,19,0.71,18,0.55,18,0.68,20,0.67,22,0.85,21,0.88,21,0.67,22,0.79,0.00
M,216,Wharton,5.0,5.0,Crystal Palace,83,2.98,80,2.37,77,3.00,77,2.63,76,2.59,75,2.39,76,2.57,76,2.55,76,2.56,75,2.76,74,2.31,72,2.52,0.00
M,217,A.Doucoure,5.5,5.5,Everton,84,2.76,81,3.43,80,2.75,78,3.13,78,3.12,77,3.11,75,3.21,76,3.23,76,3.11,76,2.79,76,3.30,77,2.60,0.00
F,218,Beto,5.0,5.0,Everton,25,1.32,24,1.54,24,1.30,25,1.53,25,1.49,26,1.56,27,1.66,28,1.73,28,1.70,28,1.58,27,1.75,26,1.37,0.00
D,219,Branthwaite,5.0,5.0,Everton,0,0.00,0,0.00,23,0.52,68,2.06,81,2.55,79,2.09,77,2.54,78,2.71,78,2.32,78,1.95,76,2.75,77,1.49,0.00
F,220,Calvert-Lewin,6.0,6.0,Everton,70,3.19,69,4.08,65,2.99,63,3.50,63,3.34,62,3.40,62,3.53,59,3.39,58,3.22,60,2.99,60,3.55,60,2.83,0.00
D,221,Coleman,4.5,4.5,Everton,0,0.00,16,0.64,43,1.14,43,1.50,45,1.62,43,1.35,40,1.50,37,1.49,37,1.30,38,1.18,38,1.57,36,0.95,0.00
M,222,Gana,5.0,5.0,Everton,87,2.09,82,2.38,73,1.91,72,2.07,72,2.05,73,2.04,69,2.02,70,2.10,69,1.99,68,1.88,69,2.10,68,1.76,0.00
M,223,Garner,5.0,5.0,Everton,0,0.00,23,0.89,72,2.12,72,2.37,71,2.33,71,2.39,70,2.42,69,2.40,69,2.29,67,2.11,67,2.43,68,2.00,0.00
M,224,Harrison,5.5,5.5,Everton,70,2.60,71,3.26,68,2.55,64,2.81,65,2.81,62,2.68,63,2.87,63,2.85,63,2.71,63,2.54,62,2.90,65,2.44,0.00
D,225,Holgate,4.0,4.0,Everton,91,1.49,23,0.89,14,0.41,16,0.57,16,0.57,19,0.61,15,0.56,14,0.53,13,0.43,12,0.39,12,0.46,12,0.33,0.00
M,226,Iroegbunam,4.5,4.5,Everton,75,2.06,65,2.15,41,1.34,44,1.50,45,1.52,44,1.51,46,1.59,46,1.61,46,1.54,48,1.56,47,1.66,46,1.42,0.00
G,227,J.Virginia,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,1,0.05,0,0.00,0,0.00,1,0.04,1,0.04,1,0.04,0.03
D,228,Keane,4.0,4.0,Everton,63,1.15,48,1.81,37,0.95,17,0.58,11,0.36,12,0.37,14,0.51,14,0.52,14,0.46,14,0.40,15,0.56,16,0.41,0.00
F,229,Maupay,5.0,5.0,Everton,24,1.17,22,1.28,20,1.03,22,1.22,23,1.25,24,1.34,26,1.43,25,1.43,26,1.43,25,1.25,27,1.53,25,1.18,0.00
M,230,McNeil,5.5,5.5,Everton,86,3.06,84,3.82,82,2.90,80,3.35,78,3.28,79,3.28,78,3.48,79,3.56,79,3.26,77,3.06,78,3.55,78,2.79,0.00
D,231,Mykolenko,4.5,4.5,Everton,91,1.59,87,3.15,84,1.92,81,2.63,79,2.64,78,2.21,78,2.68,78,2.87,79,2.51,79,2.13,78,2.93,78,1.69,0.04
F,232,Ndiaye,5.5,5.5,Everton,48,1.98,44,2.26,39,1.75,43,2.06,43,2.05,44,2.13,44,2.19,44,2.13,44,2.12,45,2.04,45,2.32,45,1.92,0.00
M,233,Onana,5.0,5.0,Aston Villa,69,2.01,68,2.33,52,2.06,37,1.52,32,1.30,33,1.26,32,1.22,31,1.24,32,1.15,33,1.14,32,1.25,35,1.21,0.00
D,234,Patterson,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.30,17,0.62,19,0.66,21,0.63,20,0.79,21,0.55,0.00
G,235,Pickford,5.0,5.0,Everton,94,2.99,92,3.49,92,3.06,92,3.42,92,3.39,91,3.14,91,3.39,91,3.44,91,3.33,91,3.19,91,3.54,91,3.01,0.00
D,236,Tarkowski,5.0,5.0,Everton,64,1.05,91,3.16,88,1.87,87,2.69,86,2.75,85,2.27,84,2.76,84,2.95,84,2.53,84,2.11,83,2.99,81,1.61,0.00
F,237,Y. Chermiti,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,0,0.00,67,2.72,56,1.50,56,2.03,55,2.03,56,1.81,56,2.16,54,2.22,51,1.82,50,1.61,51,2.13,51,1.32,0.00
M,239,Adama,5.0,5.0,Fulham,64,3.32,60,2.88,57,2.85,56,2.59,55,2.48,56,1.91,55,2.49,53,2.34,54,2.75,53,2.17,53,2.68,53,2.13,0.00
M,240,Andreas,5.5,5.5,Fulham,79,4.27,68,3.30,69,3.54,66,3.20,66,3.00,68,2.34,65,3.07,64,2.95,65,3.50,63,2.65,66,3.44,64,2.53,0.00
D,241,Bassey,4.5,4.5,Fulham,87,3.27,65,2.01,63,2.03,62,1.63,60,1.79,59,0.79,62,1.82,59,1.78,61,2.19,59,1.51,59,2.17,59,1.09,0.00
G,242,Benda,4.0,4.0,Fulham,0,0.00,3,0.11,4,0.16,5,0.16,4,0.14,4,0.14,4,0.17,4,0.15,4,0.15,3,0.11,4,0.16,3,0.10,0.01
M,243,Cairney,5.0,5.0,Fulham,19,0.98,24,1.14,25,1.21,25,1.16,27,1.20,27,1.01,29,1.30,31,1.31,29,1.39,29,1.18,30,1.40,30,1.18,0.00
D,244,Castagne,4.5,4.5,Fulham,49,2.17,50,1.80,48,1.80,48,1.53,47,1.62,48,0.80,50,1.71,46,1.62,47,1.94,50,1.46,47,1.94,48,1.09,0.00
D,245,Diop,4.5,4.5,Fulham,90,3.39,43,1.39,46,1.53,44,1.24,46,1.42,49,0.67,46,1.35,47,1.46,45,1.63,50,1.29,51,1.89,51,0.95,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,84,3.90,80,3.39,79,3.48,77,3.15,77,3.02,75,2.27,75,3.03,74,3.00,74,3.35,75,2.73,73,3.27,74,2.60,0.00
G,248,Leno,5.0,5.0,Fulham,94,3.75,92,3.46,91,3.43,90,3.17,91,3.42,91,2.99,90,3.28,91,3.46,91,3.64,92,3.25,91,3.65,92,3.06,0.00
M,249,Lukić,5.0,5.0,Fulham,63,2.54,43,1.72,25,1.12,26,1.13,29,1.18,28,1.00,29,1.20,30,1.23,30,1.31,29,1.12,31,1.36,31,1.17,0.00
D,250,Mbabu,4.0,4.0,Fulham,4,0.15,6,0.20,7,0.22,8,0.25,10,0.32,10,0.18,10,0.32,11,0.36,13,0.49,11,0.32,12,0.47,13,0.31,0.00
F,251,Muniz,6.1,6.0,Fulham,77,4.47,73,3.88,71,3.98,69,3.59,67,3.27,66,2.38,67,3.35,67,3.24,66,3.66,66,2.88,66,3.67,65,2.83,0.21
F,252,Raúl,5.5,5.5,Fulham,20,1.37,23,1.46,24,1.56,26,1.57,26,1.48,27,1.20,27,1.54,27,1.48,27,1.70,27,1.38,26,1.69,28,1.43,0.00
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,5.0,5.0,Fulham,19,0.82,23,0.96,20,0.83,21,0.86,23,0.91,23,0.82,24,0.93,26,0.98,27,1.04,26,0.95,25,0.99,26,0.93,0.00
D,255,Robinson,4.5,4.5,Fulham,88,3.56,85,2.82,84,2.96,80,2.36,79,2.52,78,1.11,77,2.37,77,2.50,75,2.96,73,1.97,75,3.04,76,1.48,0.29
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.09,1,0.07,0,0.00,1,0.09,1,0.07,0.00
D,257,Tete,4.5,4.5,Fulham,43,1.91,43,1.60,44,1.69,45,1.49,43,1.53,44,0.78,43,1.48,45,1.58,46,1.91,43,1.29,45,1.95,43,1.01,0.00
F,258,Vinicius,5.0,5.0,Fulham,3,0.28,5,0.40,7,0.49,7,0.48,8,0.49,8,0.41,9,0.55,8,0.51,9,0.62,9,0.51,9,0.62,9,0.51,0.00
M,259,Wilson,5.5,5.5,Fulham,28,1.70,34,1.89,33,1.90,35,1.91,35,1.80,36,1.42,36,1.86,37,1.87,35,1.98,37,1.72,37,2.06,36,1.64,0.00
F,260,Al-Hamadi,5.0,5.0,Ipswich,11,0.55,12,0.80,12,0.69,13,0.82,13,0.80,9,0.56,6,0.45,6,0.43,6,0.44,5,0.35,6,0.40,6,0.39,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,5.0,5.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,9,0.52,18,0.96,21,1.27,23,1.21,22,1.33,22,1.07,22,1.19,22,1.17,0.00
D,263,Burgess,4.0,4.0,Ipswich,29,0.30,32,1.01,35,0.67,36,0.95,40,0.98,42,0.89,41,1.35,42,1.05,40,1.35,41,0.58,39,0.89,41,1.06,0.00
M,264,Burns,5.0,5.0,Ipswich,0,0.00,0,0.00,0,0.00,19,0.82,41,1.67,44,1.76,42,1.93,43,1.75,44,2.02,42,1.54,43,1.75,42,1.69,0.00
M,265,Chaplin,5.5,5.5,Ipswich,52,1.99,46,2.62,46,2.17,41,2.22,36,1.95,33,1.68,35,1.99,31,1.66,33,2.02,34,1.58,35,1.84,35,1.75,0.00
D,266,Clarke,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,267,Davis,4.5,4.5,Ipswich,88,0.98,84,3.24,81,1.86,81,2.56,77,2.33,76,2.04,77,3.09,78,2.35,77,3.25,79,1.39,77,2.26,79,2.40,0.00
F,268,Delap,5.5,5.5,Ipswich,71,2.48,73,3.84,70,3.02,68,3.32,67,3.13,62,2.83,56,2.95,58,2.69,58,3.26,57,2.36,58,2.71,57,2.65,0.00
D,269,Edmundson,4.0,4.0,Ipswich,8,0.10,12,0.34,13,0.27,15,0.41,16,0.42,18,0.42,15,0.49,17,0.45,17,0.57,18,0.31,19,0.47,17,0.47,0.00
D,270,Greaves,4.0,4.0,Ipswich,84,0.64,83,2.53,81,1.41,79,1.97,77,1.77,76,1.53,74,2.33,74,1.74,75,2.41,74,0.94,74,1.64,74,1.81,0.01
M,271,Harness,5.0,5.0,Ipswich,38,1.39,36,1.78,31,1.34,31,1.49,25,1.19,23,1.10,19,1.00,21,1.01,22,1.18,20,0.90,23,1.11,24,1.10,0.00
F,272,Hirst,5.5,5.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,1,0.07,14,0.75,31,1.80,29,1.58,30,1.93,31,1.50,29,1.57,30,1.62,0.00
M,273,Humphreys,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,274,Hutchinson,5.5,5.5,Ipswich,72,2.21,67,3.01,66,2.45,63,2.65,60,2.46,59,2.33,57,2.61,55,2.31,56,2.68,56,2.04,54,2.28,54,2.21,0.00
D,275,Johnson,4.0,4.0,Ipswich,86,0.81,85,2.74,82,1.58,79,2.18,75,1.96,73,1.68,74,2.56,73,1.92,72,2.52,74,1.10,72,1.81,74,1.97,0.15
