Pos,ID,Name,BV,SV,Team,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.4,4.4,Everton,65,1.79,66,1.81,56,2.58,44,2.29,31,1.37,28,1.29,29,0.97,30,1.64,29,0.92
M,179,Townsend,5.4,5.4,Everton,2,0.13,6,0.29,12,0.67,11,0.65,11,0.56,13,0.69,13,0.61,11,0.83,12,0.56
D,180,Keane,4.2,4.2,Everton,1,0.02,0,0.01,1,0.03,1,0.07,1,0.05,1,0.05,1,0.05,2,0.11,1,0.04
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,88,3.21,87,3.16,86,3.66,86,4.22,87,3.60,85,3.60,86,3.16,84,4.79,86,3.11
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,14,0.55,15,0.58,19,0.84,19,0.92,19,0.81,19,0.83,14,0.55,14,0.83,14,0.56
M,186,Iwobi,5.4,5.4,Everton,81,2.65,80,2.56,78,3.23,76,3.36,76,2.85,74,2.92,74,2.40,75,3.95,73,2.36
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,30,0.83,23,0.66,19,0.82,22,1.04,22,0.88,24,1.01,25,0.75,26,1.26,25,0.69
M,189,Gray,5.3,5.3,Everton,74,2.88,73,2.78,68,3.69,68,3.80,68,3.14,68,3.42,67,2.56,67,4.26,65,2.53
M,190,Davies,4.9,4.9,Everton,14,0.58,17,0.69,18,0.86,18,0.94,18,0.80,18,0.82,15,0.65,14,0.88,15,0.62
F,191,Calvert-Lewin,7.9,7.9,Everton,80,3.21,79,3.04,76,4.23,76,4.27,75,3.59,73,3.85,73,2.83,72,4.77,72,2.84
D,192,Holgate,4.3,4.3,Everton,18,0.39,14,0.31,16,0.56,13,0.51,12,0.40,10,0.37,8,0.22,9,0.40,11,0.24
D,193,Godfrey,4.3,4.3,Everton,23,0.55,46,1.02,44,1.67,45,1.90,46,1.62,45,1.64,44,1.08,45,1.82,45,0.99
D,194,Mykolenko,4.3,4.3,Everton,76,1.82,70,1.70,72,2.95,68,3.11,67,2.54,67,2.67,66,1.76,64,2.88,65,1.56
M,195,Gordon,5.2,5.2,Newcastle,41,2.14,45,2.50,45,2.24,0,0.00,38,1.71,40,2.21,40,2.09,41,3.64,43,2.20
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,0,0.00,0,0.00,9,0.35,33,1.49,51,1.95,58,2.32,58,1.54,58,2.59,59,1.41
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.2,4.2,Everton,86,1.75,82,1.68,82,3.07,82,3.37,79,2.73,78,2.83,77,1.78,78,3.02,77,1.58
M,200,Cairney,4.7,4.7,Fulham,15,0.70,19,0.98,18,0.83,17,0.89,20,0.97,22,0.97,23,0.60,23,1.22,23,1.15
D,201,Ream,4.5,4.5,Fulham,86,1.93,85,3.18,84,1.69,82,2.89,82,2.08,81,1.79,81,0.84,82,3.00,80,2.72
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.5,5.5,Fulham,72,2.51,70,3.19,69,2.47,67,2.92,64,2.50,63,2.28,65,1.36,64,3.00,63,2.76
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.5,4.5,Fulham,26,0.67,24,0.99,26,0.61,30,1.13,30,0.83,30,0.74,32,0.38,30,1.20,31,1.11
F,210,Mitrović,7.0,7.0,Fulham,85,3.55,80,4.91,80,3.68,78,4.56,78,3.96,76,3.41,78,2.03,76,4.73,77,4.44
M,211,Reed,4.4,4.4,Fulham,66,1.94,63,2.22,61,1.85,59,2.03,59,1.85,60,1.80,58,1.03,58,2.15,56,1.91
M,212,Wilson,5.7,5.7,Fulham,29,1.38,28,1.76,29,1.42,29,1.74,32,1.66,32,1.52,32,0.91,31,1.96,31,1.83
G,213,Rodák,4.3,4.3,Fulham,2,0.07,2,0.09,3,0.12,4,0.17,4,0.14,5,0.18,6,0.12,6,0.29,7,0.29
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,72,1.76,70,2.98,68,1.56,65,2.55,66,1.89,64,1.58,64,0.75,61,2.51,61,2.33
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,83,1.91,80,3.18,79,1.68,75,2.79,74,2.01,76,1.75,73,0.79,74,2.85,73,2.62
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,5.0,5.0,Fulham,87,2.46,82,3.01,80,2.34,79,2.75,73,2.29,71,2.09,69,1.19,69,2.66,69,2.38
D,221,Cooper,4.4,4.4,Leeds,41,2.39,27,0.69,35,1.15,33,1.33,32,0.70,33,0.94,33,0.54,33,1.41,34,1.36
D,222,Ayling,4.5,4.5,Leeds,68,4.00,58,1.56,57,2.03,56,2.45,55,1.27,54,1.66,53,0.92,53,2.36,52,2.22
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,12,1.09,11,0.48,12,0.53,13,0.62,14,0.59,14,0.63,13,0.31,14,0.99,13,0.59
M,225,Rodrigo,6.4,6.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.82,20,1.43
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,3,0.13,17,0.47,23,0.82,30,0.60,30,1.52,31,1.46
F,227,Bamford,7.2,7.2,Leeds,70,7.54,65,3.48,64,3.52,61,4.01,59,2.74,58,3.42,58,1.74,56,4.74,55,3.47
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,41,1.53,78,1.88,77,2.50,74,2.96,73,1.54,74,2.07,72,1.15,71,2.93,69,2.70
M,231,James,6.0,6.0,Fulham,16,0.78,18,1.06,19,0.96,21,1.19,21,1.07,23,1.08,22,0.63,22,1.32,22,1.21
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.8,5.8,Leeds,40,3.78,38,1.79,38,1.85,37,2.08,36,1.56,36,1.81,35,0.93,35,2.68,35,1.92
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,71,3.83,75,1.92,74,2.56,68,2.91,64,1.41,61,1.79,58,0.96,58,2.50,57,2.37
G,236,Klaesson,3.9,3.9,Leeds,0,0.02,0,0.01,0,0.01,0,0.02,0,0.02,1,0.02,0,0.01,0,0.03,1,0.03
F,237,Greenwood,4.1,4.1,Leeds,14,1.43,8,0.44,9,0.48,11,0.65,12,0.58,11,0.62,12,0.34,13,1.09,12,0.65
G,238,Meslier,4.5,4.5,Leeds,88,6.72,88,3.21,87,3.51,85,3.67,86,3.11,86,3.25,86,1.80,85,5.35,85,3.64
D,239,Firpo,4.5,4.5,Leeds,25,1.92,10,0.35,12,0.46,14,0.64,12,0.36,11,0.40,8,0.17,9,0.53,9,0.40
M,240,Summerville,4.2,4.2,Leeds,7,0.77,9,0.49,13,0.72,18,1.06,18,0.86,21,1.14,21,0.59,20,1.60,19,1.09
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.8,4.8,Leeds,30,1.97,29,0.90,28,1.08,28,1.30,27,0.75,27,0.94,26,0.51,26,1.33,26,1.17
M,245,Roca,4.8,4.8,Leeds,71,4.81,65,2.22,57,2.10,56,2.32,58,1.91,56,2.07,56,1.12,54,3.17,54,2.16
M,246,Aaronson,5.4,5.4,Leeds,60,4.83,58,2.30,57,2.37,56,2.65,55,1.99,54,2.26,53,1.17,53,3.39,52,2.44
M,247,Gyabi,4.3,4.3,Leeds,1,0.12,0,0.01,0,0.01,0,0.01,0,0.02,0,0.02,1,0.01,1,0.05,0,0.01
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,9,0.26,40,0.72,59,1.27,74,2.30,76,2.04,71,0.63,71,3.76,72,3.08
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,3,0.08,5,0.06,7,0.41,7,0.29
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,57,1.63,48,1.40,27,0.86,15,0.52,13,0.48,13,0.46,13,0.16,13,0.79,16,0.60
D,253,Vestergaard,3.9,3.9,Leicester,2,0.09,1,0.04,1,0.04,0,0.01,0,0.01,0,0.01,1,0.01,0,0.02,1,0.04
G,254,Ward,4.0,4.0,Leicester,88,3.31,87,3.27,86,3.07,86,3.13,86,3.40,84,3.16,85,1.10,84,5.65,84,3.78
F,255,Vardy,9.1,9.1,Leicester,40,2.07,58,3.00,56,2.45,55,2.46,54,2.77,54,2.60,53,0.92,53,4.69,54,3.43
D,256,Ricardo,4.3,4.3,Leicester,0,0.00,2,0.07,6,0.16,12,0.38,17,0.66,21,0.73,20,0.24,21,1.39,24,1.18
D,257,Amartey,4.2,4.2,Leicester,76,2.08,55,1.49,47,0.88,37,0.88,35,1.16,33,0.96,32,0.32,33,1.85,34,1.53
D,258,Castagne,4.5,4.5,Leicester,86,2.51,82,2.42,80,1.56,79,1.89,77,2.62,76,2.26,77,0.75,75,4.39,74,3.50
M,259,Tielemans,6.2,6.2,Leicester,83,2.89,80,2.76,77,2.36,70,2.26,68,2.48,68,2.34,72,0.86,70,4.25,70,3.02
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.0,8.0,Leicester,77,3.51,76,3.55,74,2.87,74,3.00,71,3.47,72,3.20,72,1.14,72,5.93,71,4.36
F,262,Iheanacho,6.1,6.1,Leicester,17,0.98,13,0.78,11,0.59,14,0.76,15,0.92,14,0.79,16,0.32,15,1.52,15,1.05
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,75,3.40,73,3.39,74,2.86,70,2.84,66,3.13,67,2.92,66,1.03,68,5.45,67,3.94
M,265,Ndidi,4.8,4.8,Leicester,0,0.00,2,0.08,22,0.69,38,1.13,45,1.43,43,1.31,44,0.47,45,2.41,42,1.49
M,266,Dewsbury-Hall,4.9,4.9,Leicester,78,2.60,74,2.55,70,2.16,70,2.25,69,2.48,68,2.35,64,0.78,66,4.08,65,2.81
D,267,Söyüncü,4.2,4.2,Leicester,18,0.53,6,0.20,5,0.12,3,0.10,3,0.10,2,0.08,2,0.03,3,0.18,2,0.11
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,0,0.00,7,0.27,27,0.89,35,1.17,37,1.35,41,1.40,38,0.46,39,2.33,39,1.52
D,270,Thomas,4.2,4.2,Leicester,72,2.08,67,1.95,62,1.24,62,1.50,60,2.03,58,1.71,56,0.55,55,3.19,54,2.46
F,271,Daka,5.7,5.7,Leicester,53,2.60,41,2.12,39,1.76,41,1.89,42,2.19,39,1.96,41,0.72,40,3.57,40,2.53
D,272,W.Fofana,4.3,4.3,Chelsea,3,0.14,30,1.16,52,2.59,50,1.62,52,2.33,55,2.22,50,2.48,53,3.30,47,1.84
D,273,Brunt,3.9,3.9,Leicester,4,0.09,3,0.07,1,0.02,1,0.03,1,0.01,1,0.02,0,0.00,1,0.04,1,0.03
M,274,Milner,4.4,4.4,Liverpool,6,0.38,8,0.50,11,0.51,10,0.77,10,0.54,11,0.60,9,0.40,10,0.91,8,0.44
M,275,Henderson,5.3,5.3,Liverpool,49,1.93,46,1.99,50,1.76,50,2.93,45,1.86,46,1.97,48,1.56,47,3.13,45,1.67
D,276,Matip,5.9,5.9,Liverpool,85,3.35,79,4.13,77,2.30,69,4.46,65,2.54,59,2.81,58,2.05,61,3.25,58,1.94
M,277,Thiago,5.2,5.2,Liverpool,70,2.36,67,2.52,65,1.98,65,3.32,63,2.26,60,2.28,60,1.74,59,3.47,63,2.02
M,278,Chamberlain,4.9,4.9,Liverpool,14,0.79,18,1.07,20,0.97,15,1.27,10,0.59,6,0.45,6,0.32,4,0.55,4,0.28
F,279,Firmino,8.0,8.0,Liverpool,0,0.00,0,0.00,6,0.32,23,1.86,40,2.24,43,2.49,40,1.88,35,3.20,34,1.76
D,280,Van Dijk,6.5,6.5,Liverpool,0,0.00,0,0.00,12,0.37,39,2.55,70,2.80,77,3.75,81,2.87,77,4.25,79,2.67
G,281,Alisson,5.4,5.4,Liverpool,89,3.86,88,4.39,88,3.47,88,5.80,88,3.86,86,4.06,87,3.03,86,6.28,86,3.52
M,282,Fabinho,5.3,5.3,Liverpool,64,2.04,62,2.18,61,1.78,59,2.89,62,2.07,60,2.12,60,1.62,57,3.14,54,1.68
M,283,Salah,12.7,12.7,Liverpool,85,5.76,81,6.16,78,4.15,77,7.90,73,5.27,73,5.74,73,4.68,69,7.28,70,4.27
D,284,Robertson,6.8,6.8,Liverpool,80,3.58,77,4.49,75,2.49,74,5.44,73,3.29,72,3.94,71,2.90,72,4.44,71,2.71
D,285,Alexander-Arnold,7.3,7.3,Liverpool,85,4.25,82,5.33,78,2.89,77,6.34,76,3.92,76,4.68,77,3.59,78,5.36,75,3.23
D,286,Gomez,4.3,4.3,Liverpool,48,1.69,29,1.40,21,0.62,19,1.16,14,0.50,15,0.67,15,0.46,14,0.72,15,0.48
M,287,Keita,4.7,4.7,Liverpool,26,1.27,28,1.44,32,1.31,28,1.97,26,1.29,27,1.39,25,1.01,25,2.02,22,0.99
F,288,Diogo Jota,8.8,8.8,Liverpool,0,0.00,0,0.00,0,0.00,9,0.76,22,1.31,31,1.89,32,1.59,32,2.91,34,1.71
G,289,Kelleher,4.0,4.0,Liverpool,1,0.02,2,0.09,2,0.08,2,0.14,2,0.09,4,0.17,3,0.10,4,0.29,4,0.15
D,290,Konaté,4.8,4.8,Liverpool,24,0.88,62,2.96,71,1.90,56,3.29,37,1.35,37,1.64,34,1.11,34,1.74,36,1.12
M,291,Jones,4.9,4.9,Liverpool,8,0.42,12,0.65,13,0.60,11,0.79,11,0.54,9,0.46,9,0.35,10,0.83,11,0.49
D,292,Tsimikas,4.4,4.4,Liverpool,12,0.56,14,0.77,15,0.59,16,1.19,16,0.78,17,0.92,16,0.68,16,1.18,18,0.77
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.32,22,1.09,44,3.79,45,2.16
M,294,Elliott,4.9,4.9,Liverpool,31,1.48,32,1.68,33,1.40,32,2.25,29,1.44,28,1.42,26,1.06,26,2.13,30,1.34
D,295,N.Williams,3.9,3.9,Nott'm Forest,24,1.03,25,0.91,26,0.69,26,0.92,26,1.26,28,0.79,29,0.97,29,1.77,27,0.97
M,296,Carvalho,5.2,5.2,Liverpool,8,0.49,11,0.73,12,0.63,9,0.84,5,0.43,4,0.33,4,0.26,3,0.42,3,0.24
F,297,Darwin,8.8,8.8,Liverpool,80,5.04,79,5.34,74,3.73,69,6.38,64,4.14,62,4.25,52,2.96,50,4.92,47,2.67
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.01,0,0.01,1,0.03,1,0.05,1,0.03,1,0.02,1,0.03,1,0.02
D,299,Walker,4.8,4.8,Man City,37,1.53,36,3.18,38,1.93,38,2.04,38,1.76,36,1.82,38,0.20,39,2.57,37,1.88
M,300,Gündogan,7.3,7.3,Man City,55,2.54,55,5.14,55,2.81,53,2.89,53,2.48,51,2.55,53,0.29,52,3.67,51,2.63
M,301,De Bruyne,12.4,12.4,Man City,79,4.56,75,8.63,73,4.69,71,4.97,70,4.13,70,4.47,71,0.51,70,6.36,68,4.54
D,302,Stones,5.4,5.4,Man City,43,1.73,61,5.32,58,2.91,63,3.39,60,2.68,59,2.98,59,0.31,57,3.64,57,2.90
M,303,Mahrez,7.7,7.7,Man City,61,3.58,55,6.60,53,3.48,55,3.86,56,3.38,55,3.53,52,0.37,51,4.65,49,3.25
M,304,Sterling,9.7,9.7,Chelsea,35,2.40,43,2.42,37,2.52,36,2.09,35,2.46,35,2.17,34,2.32,31,3.00,33,1.93
M,305,Grealish,6.8,6.8,Man City,60,3.23,55,5.94,55,3.23,54,3.44,54,2.92,54,3.08,54,0.34,57,4.65,59,3.41
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,3.75,89,7.97,89,4.26,87,4.35,88,3.95,87,4.21,85,0.42,86,5.44,86,4.16
D,308,Aké,5.0,5.0,Man City,69,2.83,64,5.77,62,3.25,58,3.25,58,2.67,59,3.08,58,0.32,58,3.91,60,3.17
D,309,Laporte,5.7,5.7,Man City,52,2.10,42,3.79,43,2.27,44,2.48,44,2.03,43,2.27,46,0.25,45,3.02,47,2.45
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.8,6.8,Man City,55,2.43,55,4.94,57,2.77,58,2.98,56,2.48,55,2.60,55,0.28,57,3.79,57,2.75
D,312,Dias,5.9,5.9,Man City,49,1.90,57,4.86,60,2.99,60,3.18,59,2.60,61,3.01,59,0.31,56,3.53,58,2.90
D,313,Zinchenko,5.0,5.0,Arsenal,72,3.98,70,6.51,69,3.48,66,4.04,67,4.24,69,3.37,64,3.89,65,5.63,66,2.43
M,314,Foden,8.0,8.0,Man City,34,2.19,46,5.70,46,3.05,47,3.37,45,2.82,47,3.11,47,0.35,48,4.49,45,3.13
M,315,Rodri,5.6,5.6,Man City,83,2.90,80,5.72,77,3.00,75,3.09,75,2.69,74,2.82,72,0.29,73,3.83,72,2.77
M,316,Palmer,4.3,4.3,Man City,5,0.31,8,0.88,9,0.56,12,0.73,12,0.68,14,0.74,14,0.09,13,1.08,15,0.87
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.2,11.8,Man City,78,5.99,76,11.36,72,6.00,72,6.59,71,5.17,72,5.67,68,0.61,68,7.72,67,5.47
F,319,Álvarez,6.0,6.0,Man City,26,1.50,26,2.94,30,1.86,29,1.85,30,1.64,31,1.77,34,0.21,33,2.68,36,2.03
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,73,2.12,68,2.16,66,1.85,64,1.95,62,2.08,60,1.72,60,0.53,59,2.93,61,1.72
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.04,1,0.12,1,0.06,3,0.13,2,0.10,2,0.12,4,0.02,4,0.27,4,0.17
M,325,Phillips,4.8,4.8,Man City,4,0.14,7,0.58,11,0.48,15,0.65,16,0.65,17,0.69,19,0.08,19,1.06,21,0.86
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,89,8.27,87,3.69,88,4.10,0,0.00,87,3.25,87,4.34,87,0.68,87,6.25,86,4.19
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00,0,0.00,0,0.02,0,0.01
D,329,Varane,4.8,4.8,Man Utd,79,7.69,76,3.05,74,3.63,0,0.00,73,2.07,71,3.79,69,0.48,68,4.25,68,3.53
D,330,Maguire,4.7,4.7,Man Utd,17,1.59,24,0.95,24,1.16,0,0.00,27,0.75,28,1.48,29,0.20,30,1.78,30,1.49
M,331,Fred,5.1,5.1,Man Utd,65,5.11,61,2.26,49,2.03,0,0.00,47,1.54,47,2.03,46,0.31,47,2.94,47,1.87
D,332,Shaw,5.3,5.0,Man Utd,82,8.50,81,3.43,78,4.13,0,0.00,76,2.20,75,4.27,73,0.53,74,4.66,73,4.01
M,333,Fernandes,9.9,9.9,Man Utd,86,11.80,84,5.19,82,5.77,0,0.00,81,3.85,80,5.79,78,0.83,78,7.24,79,5.29
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.2,6.9,Man Utd,81,11.95,79,5.20,74,5.67,0,0.00,67,3.42,64,4.95,66,0.75,67,6.63,65,4.66
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,12,1.03,15,0.55,17,0.74,0,0.00,8,0.20,12,0.54,12,0.07,14,0.82,14,0.68
M,338,McTominay,4.9,4.9,Man Utd,8,0.71,14,0.58,23,1.05,0,0.00,22,0.81,25,1.17,23,0.17,26,1.73,27,1.15
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,27,1.48,29,2.19,28,0.33,29,3.01,28,1.99
D,341,Wan-Bissaka,4.3,4.3,Man Utd,71,6.70,72,2.80,68,3.21,0,0.00,25,0.76,21,1.04,26,0.18,24,1.55,23,1.13
D,342,Dalot,4.7,4.7,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,62,1.74,66,3.63,62,0.43,63,3.84,62,3.30
D,343,B.Williams,3.8,3.8,Man Utd,2,0.13,2,0.07,5,0.17,0,0.00,1,0.03,2,0.07,2,0.01,3,0.13,3,0.11
M,344,Elanga,4.7,4.7,Man Utd,31,3.94,30,1.79,12,0.85,0,0.00,9,0.53,10,0.69,10,0.12,10,1.04,10,0.67
F,345,Martial,6.5,6.5,Man Utd,53,7.45,60,3.81,60,4.27,0,0.00,58,2.95,56,4.06,56,0.63,56,5.41,56,3.74
M,346,Andreas,4.5,4.5,Fulham,77,2.87,76,3.90,73,2.88,72,3.54,69,2.98,73,2.82,70,1.60,70,3.79,70,3.45
M,347,Pellistri,4.3,4.3,Man Utd,2,0.23,1,0.09,1,0.05,0,0.00,0,0.01,1,0.05,1,0.01,1,0.07,1,0.04
G,348,Heaton,3.9,3.9,Man Utd,1,0.09,2,0.10,1,0.07,0,0.00,3,0.12,2,0.12,3,0.02,3,0.20,3,0.15
M,349,Shelvey,4.8,4.8,Nott'm Forest,0,0.00,0,0.00,2,0.10,13,0.52,18,0.77,24,0.86,22,0.83,23,1.38,22,0.85
D,350,Ritchie,4.2,4.2,Newcastle,4,0.25,5,0.27,4,0.19,0,0.00,3,0.13,4,0.21,4,0.21,4,0.39,4,0.20
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,55,3.01,69,3.34,60,2.48,57,2.62,60,3.14,57,2.44,58,2.55,53,4.14,56,2.54
G,355,Dubravka,4.1,4.1,Newcastle,1,0.05,2,0.10,2,0.08,0,0.00,3,0.12,3,0.13,4,0.18,4,0.29,5,0.24
F,356,Wilson,7.1,7.1,Newcastle,74,4.60,68,4.54,62,3.74,0,0.00,57,2.93,58,3.83,57,3.52,57,6.16,57,3.54
D,357,Trippier,6.1,5.6,Newcastle,86,5.01,82,5.02,81,3.89,0,0.00,79,2.64,78,4.73,77,4.24,77,6.79,79,4.00
