Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
M,607,Smith,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.4,7.4,Man Utd,80,6.74,78,3.04,75,6.58,72,3.61,69,3.87,70,1.87,70,2.76,68,4.02,69,0.82
D,610,Akanji,5.0,5.0,Man City,60,4.75,52,2.83,47,1.80,44,3.72,41,2.02,43,0.96,43,2.02,42,1.95,41,0.41
M,611,Gueye,4.9,4.9,Everton,81,2.75,76,2.26,76,2.17,70,1.88,70,2.86,68,2.23,69,2.20,66,2.19,67,1.90
D,612,Faes,4.4,4.4,Leicester,86,2.83,83,2.48,81,2.15,77,2.10,74,1.33,74,1.72,73,2.38,71,1.99,71,0.81
D,613,Kurzawa,4.3,4.3,Fulham,19,0.54,10,0.35,14,0.38,13,0.54,12,0.37,13,0.47,15,0.51,15,0.43,15,0.12
M,614,Willian,5.5,5.5,Fulham,72,2.85,69,3.34,70,2.77,67,3.84,68,2.85,66,2.86,64,3.00,66,2.80,66,0.83
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,5.0,5.0,Chelsea,50,1.78,51,1.48,43,1.60,43,1.42,43,1.65,44,1.36,43,1.60,38,1.29,34,1.32
F,617,Aubameyang,8.6,8.6,Chelsea,45,2.89,36,1.82,29,2.02,30,1.77,29,2.19,30,1.73,33,2.45,32,1.98,32,2.23
F,618,Vinícius,5.4,5.4,Fulham,9,0.44,12,0.74,14,0.70,18,1.17,17,0.88,18,0.93,19,1.10,19,0.97,18,0.30
F,619,Gnonto,5.0,5.0,Leeds,64,2.44,52,2.28,35,2.39,29,1.29,30,1.36,30,1.36,31,1.23,30,1.37,32,0.70
M,620,Arthur,4.8,4.8,Liverpool,0,0.00,0,0.00,1,0.00,4,0.18,7,0.26,8,0.36,8,0.43,8,0.34,9,0.14
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,6,0.18,13,0.45,16,0.51,15,0.62,16,0.41,16,0.49,14,0.56,17,0.42,17,0.10
D,623,Caleta-Car,4.5,4.5,Southampton,54,1.66,56,1.71,27,0.73,24,0.88,24,0.50,23,0.61,26,0.94,26,0.49,26,0.14
M,624,Edozie,4.7,4.7,Southampton,50,2.21,46,2.18,44,1.93,43,2.08,40,1.61,41,1.71,41,2.05,41,1.61,40,0.36
F,625,Diego Costa,5.5,5.5,Wolves,51,2.52,44,1.67,38,1.74,39,2.27,41,2.43,38,1.53,37,2.26,39,1.64,36,1.09
G,626,Karius,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00
D,628,Aurier,4.5,4.5,Nott'm Forest,75,3.01,69,2.67,65,2.62,67,1.96,64,1.19,66,1.69,60,2.65,63,1.38,65,1.92
M,629,Traoré,4.4,4.4,Wolves,0,0.00,0,0.00,3,0.07,15,0.63,22,0.85,30,0.81,30,1.29,27,0.87,28,0.55
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.00,2,0.10,1,0.00,1,0.05,1,0.00,1,0.00,0,0.00,0,0.00,1,0.00
D,631,Sousa,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,1,0.00,1,0.04,2,0.04,1,0.00,1,0.04,2,0.03
M,632,Trevitt,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,633,Cox,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,636,Parkes,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,1,0.00,1,0.03,1,0.00,0,0.00,1,0.00,1,0.01
D,637,John,4.0,4.0,Everton,0,0.00,1,0.03,2,0.02,1,0.02,1,0.04,1,0.00,0,0.00,0,0.00,1,0.00
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
M,639,Braybrooke,4.5,4.5,Leicester,3,0.14,1,0.05,1,0.00,1,0.05,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00
D,640,Turns,4.0,4.0,Brighton,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00
M,641,Godo,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,644,Goodman,4.0,4.0,Crystal Palace,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,1,0.03,2,0.06,3,0.05,2,0.03,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00
D,646,Crama,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.00
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,651,Moran,4.5,4.5,Brighton,1,0.00,3,0.11,2,0.12,4,0.20,4,0.17,4,0.12,5,0.21,4,0.21,4,0.05
D,652,Furlong,4.0,4.0,Brighton,0,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.02,1,0.00,1,0.03,1,0.00
M,653,Hutchinson,4.5,4.5,Chelsea,2,0.05,1,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,655,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,656,Bishop,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,658,Griffiths,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,660,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,661,Hall,4.4,4.4,Chelsea,20,0.82,16,0.60,8,0.30,4,0.17,4,0.14,3,0.09,5,0.23,3,0.09,4,0.14
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,664,Lembikisa,4.0,4.0,Wolves,2,0.06,5,0.10,4,0.09,5,0.18,6,0.20,5,0.12,5,0.15,6,0.15,5,0.09
M,665,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,669,Mubama,4.5,4.5,West Ham,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.01
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,0,0.00,1,0.00,1,0.05,1,0.04,1,0.00,1,0.05,1,0.00,1,0.04,1,0.05
D,673,Humphreys,4.5,4.5,Chelsea,3,0.07,2,0.02,1,0.00,0,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00
M,678,Price,4.5,4.5,Everton,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,679,Buonanotte,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,680,Gakpo,8.0,8.0,Liverpool,73,3.54,72,3.61,68,3.52,67,4.87,60,2.83,56,2.98,54,3.79,52,3.13,51,1.04
M,681,Scarpa,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
F,682,Cunha,5.5,5.5,Wolves,43,2.11,47,1.71,55,2.32,52,2.74,50,2.69,51,1.86,51,2.88,46,1.82,49,1.32
M,683,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00
F,684,D.Fofana,5.0,5.0,Chelsea,6,0.38,2,0.14,2,0.09,2,0.15,3,0.18,3,0.15,3,0.26,3,0.16,3,0.17
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,2,0.08,3,0.17,3,0.17,2,0.17,1,0.11,1,0.00,0,0.00,0,0.00,0,0.00
F,686,Simms,4.5,4.5,Everton,1,0.00,1,0.00,1,0.00,1,0.00,1,0.09,0,0.00,1,0.00,1,0.00,1,0.08
M,687,McAteer,4.5,4.5,Leicester,3,0.09,1,0.00,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10090,Leonardo Campana,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10249,Matty Longstaff,99.9,99.9,Newcastle,1,0.05,2,0.05,1,0.05,2,0.05,1,0.05,1,0.00,0,0.00,0,0.00,1,0.00
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10347,Adnan Kanuric,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10348,Gustavo Scarpa,99.9,99.9,Nott'm Forest,28,1.35,38,1.66,35,1.66,36,1.45,33,1.23,29,1.04,30,1.44,30,1.18,29,1.17
M,10350,Mykhaylo Mudryk,99.9,99.9,Arsenal,21,0.95,2,0.10,20,1.03,17,1.65,14,0.92,16,0.82,14,0.78,15,0.77,17,0.68
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10358,Luizão,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,1,0.04,1,0.00,1,0.03,1,0.04,2,0.04,1,0.02
M,10360,Brandon Aguilera,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10361,Maximilian Wöber,99.9,99.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00
F,10362,Kevin Schade,99.9,99.9,Brentford,18,1.22,21,1.23,32,1.90,37,1.55,38,2.07,49,1.01,48,2.65,50,2.41,50,1.17
D,10363,Benoît Badiashile,99.9,99.9,Chelsea,2,0.10,2,0.07,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00,1,0.05,1,0.00
F,10364,Mislav Orsic,99.9,99.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10365,Andrey Santos,99.9,99.9,Chelsea,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00,1,0.00
M,10366,Carlos Alcaraz,99.9,99.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10367,Wout Weghorst,99.9,99.9,Man Utd,16,1.90,21,1.15,26,3.17,26,1.77,26,1.95,25,0.93,29,1.51,27,2.12,27,0.44
M,10368,João Félix,99.9,99.9,Chelsea,17,1.09,49,2.24,67,4.18,64,3.36,65,4.37,63,3.06,63,4.19,60,3.38,60,3.95
