Pos,ID,Name,BV,SV,Team,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,Elite%
D,167,Ekdal,4.0,4.0,Burnley,46,1.28,26,0.87,29,0.75,31,0.90,33,0.90,33,0.92,32,0.97,34,1.26,33,0.60,34,1.18,35,1.55,32,1.04,0.00
F,168,Foster,5.0,5.0,Burnley,55,2.66,51,2.53,52,2.42,52,2.79,52,2.45,50,2.25,52,2.57,47,2.48,48,1.87,48,2.62,48,2.73,47,2.23,0.00
G,169,Franchi,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,170,Gudmundsson,4.9,4.9,Burnley,33,1.73,24,1.29,19,0.98,18,1.07,17,0.93,18,0.96,18,1.02,17,0.96,19,0.89,19,1.11,19,1.18,17,0.89,0.00
D,171,McNally,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,172,Muric,4.4,4.4,Burnley,2,0.07,4,0.11,4,0.10,4,0.16,5,0.14,5,0.18,7,0.22,7,0.24,8,0.23,6,0.23,8,0.31,7,0.22,0.00
D,173,O'Shea,4.5,4.5,Burnley,81,2.06,69,2.12,68,1.50,65,1.62,63,1.58,65,1.66,63,1.75,64,2.24,64,0.93,64,2.15,61,2.69,63,1.85,0.00
F,174,Obafemi,5.0,5.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.27,12,0.63,13,0.77,15,0.67,13,0.74,11,0.73,14,0.77,0.00
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,Roberts,4.5,4.5,Burnley,80,2.44,78,2.74,76,1.99,75,2.18,74,2.13,71,2.06,70,2.30,70,2.85,70,1.21,68,2.68,68,3.48,71,2.40,0.00
F,177,Rodriguez,5.4,5.4,Burnley,20,1.13,19,1.12,20,1.08,21,1.31,19,1.07,21,1.15,18,1.07,21,1.23,19,0.90,20,1.28,22,1.41,20,1.15,0.00
D,178,Taylor,4.0,4.0,Burnley,37,1.10,29,1.00,34,0.90,31,0.92,31,0.91,35,1.00,37,1.15,35,1.30,35,0.63,36,1.29,34,1.56,34,1.14,0.00
D,179,Thomas,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,180,Twine,4.9,4.9,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,181,Vigouroux,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,182,Vitinho,4.5,4.5,Burnley,24,0.86,23,0.90,24,0.78,26,0.99,27,0.96,29,1.03,30,1.13,30,1.36,31,0.73,32,1.38,30,1.58,29,1.12,0.00
F,183,Weghorst,5.5,5.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Zaroury,4.9,4.9,Burnley,0,0.00,52,2.39,52,2.27,52,2.59,50,2.17,48,2.09,48,2.26,47,2.28,44,1.68,44,2.21,44,2.47,46,2.07,0.00
D,185,Ampadu,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,186,Andrey,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,188,Aubameyang,6.5,6.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,190,Baba,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,B.Badiashile,4.4,4.4,Chelsea,54,2.66,54,2.17,54,2.14,57,2.27,54,2.23,54,1.66,57,2.50,56,1.60,56,1.50,55,1.41,54,1.99,54,1.36,0.00
G,192,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,193,Broja,4.9,4.9,Chelsea,0,0.00,0,0.00,1,0.08,7,0.49,13,0.86,19,1.09,20,1.36,20,1.14,20,1.03,20,1.04,21,1.41,20,1.12,0.00
D,194,Chalobah,4.4,4.4,Chelsea,9,0.34,16,0.62,16,0.57,13,0.48,14,0.50,13,0.40,16,0.62,16,0.49,16,0.45,16,0.44,18,0.67,17,0.47,0.00
D,195,Chilwell,5.8,5.6,Chelsea,79,4.84,74,3.76,74,3.73,72,3.63,70,3.67,69,2.66,69,3.83,69,2.63,68,2.31,69,2.24,70,3.37,69,2.27,0.98
M,196,Chukwuemeka,4.5,4.5,Chelsea,0,0.00,0,0.00,6,0.30,21,1.00,31,1.38,34,1.39,34,1.64,36,1.46,35,1.37,35,1.33,36,1.61,37,1.42,0.01
D,197,Colwill,4.5,4.5,Chelsea,67,3.23,67,2.69,64,2.54,63,2.46,64,2.65,61,1.85,62,2.73,63,1.85,60,1.59,61,1.56,61,2.21,61,1.56,0.09
D,198,Cucurella,4.9,4.9,Chelsea,16,0.77,16,0.71,16,0.67,15,0.62,15,0.63,14,0.52,16,0.76,16,0.54,18,0.57,18,0.56,17,0.68,17,0.56,0.00
M,199,Enzo,5.0,5.0,Chelsea,89,4.10,87,3.54,84,3.42,81,3.29,79,3.16,78,2.68,75,3.22,75,2.70,76,2.48,74,2.44,74,3.06,72,2.45,0.01
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,201,W.Fofana,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,202,Gallagher,5.5,5.5,Chelsea,65,3.23,62,2.78,60,2.72,57,2.56,54,2.44,54,2.13,54,2.57,54,2.16,54,1.98,55,2.01,55,2.51,54,2.04,0.00
D,203,Gusto,4.1,4.1,Chelsea,73,3.86,53,2.37,42,1.84,32,1.45,34,1.53,33,1.21,35,1.67,35,1.24,34,1.08,35,1.08,35,1.45,34,1.05,0.09
D,204,Hall,4.5,4.5,Newcastle,8,0.27,6,0.25,6,0.31,8,0.42,7,0.32,9,0.41,10,0.43,10,0.36,11,0.52,12,0.49,12,0.47,11,0.48,0.00
M,205,Hudson-Odoi,4.9,4.9,Chelsea,14,0.81,28,1.42,30,1.10,27,1.32,29,1.29,25,1.38,28,1.13,28,1.31,29,1.31,29,1.35,28,1.41,29,1.33,0.00
D,206,James,5.4,5.4,Chelsea,5,0.29,29,1.54,49,2.58,65,3.40,63,3.38,63,2.52,62,3.52,62,2.45,62,2.16,61,2.08,61,3.01,61,2.11,0.07
F,207,Lukaku,6.9,6.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,208,Madueke,5.4,5.4,Chelsea,42,2.67,37,2.18,34,2.06,31,1.91,30,1.81,30,1.55,29,1.88,29,1.60,30,1.50,29,1.46,29,1.77,31,1.55,0.00
M,209,Mount,6.9,6.9,Man Utd,0,0.00,13,0.69,37,1.97,60,3.42,67,3.77,67,3.68,66,2.73,67,3.50,66,4.19,65,3.32,66,2.72,68,3.31,0.00
M,210,Mudryk,6.4,6.4,Chelsea,24,1.51,47,2.66,48,2.72,45,2.49,44,2.43,43,2.08,44,2.60,43,2.16,44,1.96,42,1.88,41,2.35,43,2.01,0.00
F,211,N.Jackson,7.1,7.0,Chelsea,83,5.09,81,4.55,79,4.52,76,4.32,74,4.06,73,3.43,71,4.25,69,3.49,68,3.06,69,3.10,68,4.03,70,3.22,0.75
F,212,Nkunku,7.4,7.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Pulisic,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,214,M.Sarr,4.5,4.5,Chelsea,6,0.21,5,0.15,5,0.12,6,0.15,5,0.16,7,0.19,6,0.20,7,0.18,8,0.20,7,0.17,7,0.18,7,0.17,0.00
G,215,Slonina,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,216,Sterling,7.1,7.1,Chelsea,78,5.14,75,4.50,72,4.38,71,4.32,70,4.11,69,3.46,70,4.49,69,3.63,70,3.21,71,3.25,69,4.26,71,3.37,0.02
D,217,T.Silva,5.0,5.0,Chelsea,81,3.93,80,3.12,77,3.01,76,2.95,75,3.04,72,2.20,74,3.18,71,2.02,72,1.89,73,1.84,72,2.57,72,1.83,0.01
M,218,Ziyech,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,219,Ahamada,4.5,4.5,Crystal Palace,27,1.03,29,0.99,26,1.03,20,0.68,14,0.56,17,0.58,16,0.63,17,0.66,18,0.71,18,0.69,17,0.66,18,0.72,0.00
D,220,Andersen,4.6,4.6,Crystal Palace,88,3.46,85,2.04,82,3.22,81,1.50,81,3.33,80,1.49,81,2.29,80,2.63,80,3.23,80,3.12,79,2.32,77,3.02,0.00
M,221,J.Ayew,5.5,5.5,Crystal Palace,79,3.65,77,2.97,70,3.56,66,2.44,61,3.16,62,2.21,61,2.70,61,2.66,60,3.02,61,2.91,61,2.60,62,3.18,0.00
D,222,Clyne,4.4,4.4,Crystal Palace,14,0.54,17,0.49,19,0.80,19,0.48,18,0.77,19,0.46,21,0.67,23,0.81,21,0.89,25,1.00,22,0.72,22,0.87,0.00
M,223,C.Doucouré,5.0,5.0,Crystal Palace,86,2.62,86,2.25,82,2.57,82,2.08,79,2.52,78,1.99,77,2.19,78,2.24,75,2.35,75,2.32,73,2.10,76,2.38,0.00
M,224,Ebiowei,4.5,4.5,Crystal Palace,6,0.29,21,0.99,17,1.01,15,0.67,11,0.65,11,0.53,11,0.60,12,0.58,11,0.59,12,0.67,14,0.73,11,0.65,0.00
F,225,Edouard,5.5,5.5,Crystal Palace,68,3.38,66,2.76,64,3.49,63,2.55,63,3.36,60,2.37,62,2.97,60,2.80,60,3.14,60,3.06,61,2.79,61,3.35,0.00
M,226,Eze,6.4,6.4,Crystal Palace,82,4.85,76,3.72,72,4.68,70,3.24,64,3.67,69,3.16,67,3.50,67,3.76,69,3.95,67,3.77,67,3.55,69,4.07,0.04
G,227,Guaita,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,1,0.04,0,0.00,0,0.00,0.00
D,228,Guéhi,4.5,4.5,Crystal Palace,91,3.59,88,2.08,85,3.29,84,1.54,83,3.43,82,1.52,80,2.27,80,2.60,80,3.19,80,3.09,80,2.37,80,3.11,0.00
M,229,Hughes,4.9,4.9,Crystal Palace,0,0.00,0,0.00,14,0.59,29,0.97,43,1.67,42,1.31,39,1.40,41,1.46,41,1.57,41,1.54,41,1.43,41,1.60,0.00
G,230,Johnstone,4.5,4.5,Crystal Palace,63,2.60,36,1.22,32,1.26,35,1.13,36,1.46,35,1.16,37,1.29,37,1.38,38,1.57,37,1.48,37,1.33,37,1.51,0.10
M,231,Lerma,4.9,4.9,Crystal Palace,85,2.61,82,2.22,76,2.45,71,1.84,67,2.18,67,1.74,68,1.97,67,1.96,67,2.15,65,2.05,67,1.92,66,2.15,0.00
F,232,Mateta,4.9,4.9,Crystal Palace,33,1.87,34,1.63,31,1.96,28,1.35,25,1.56,26,1.24,26,1.47,26,1.47,27,1.69,27,1.63,27,1.44,26,1.69,0.00
G,233,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,234,Mitchell,4.5,4.5,Crystal Palace,83,3.30,79,1.94,76,2.99,75,1.45,76,3.13,75,1.45,75,2.17,72,2.42,72,2.95,71,2.78,73,2.21,72,2.84,0.00
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,236,Olise,5.9,5.9,Crystal Palace,0,0.00,0,0.00,26,1.41,50,1.87,75,3.93,75,2.71,73,3.33,73,3.26,72,3.71,73,3.55,73,3.17,72,3.75,0.00
F,237,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,C.Richards,4.0,4.0,Crystal Palace,14,0.53,20,0.55,23,0.91,26,0.56,26,1.10,29,0.65,28,0.90,27,0.94,30,1.27,29,1.24,28,0.93,31,1.31,0.00
M,239,Riedewald,4.4,4.4,Crystal Palace,21,0.71,25,0.80,23,0.78,19,0.61,15,0.55,15,0.49,17,0.56,18,0.62,18,0.65,18,0.64,18,0.61,19,0.65,0.00
M,240,Schlupp,5.0,5.0,Crystal Palace,69,2.89,66,2.37,63,2.77,58,1.99,56,2.54,55,1.89,57,2.29,56,2.20,56,2.48,55,2.37,55,2.16,54,2.45,0.00
D,241,Tomkins,4.0,4.0,Crystal Palace,3,0.10,5,0.12,8,0.25,7,0.15,10,0.34,9,0.17,10,0.29,12,0.40,11,0.42,11,0.37,13,0.37,11,0.37,0.00
D,242,Ward,4.5,4.5,Crystal Palace,81,3.29,77,1.94,75,2.96,74,1.40,72,2.98,72,1.36,71,2.04,69,2.28,68,2.79,68,2.65,68,2.06,69,2.70,0.00
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,244,André Gomes,4.4,4.4,Everton,25,0.95,19,0.68,15,0.59,13,0.57,12,0.51,12,0.46,13,0.49,14,0.53,14,0.55,14,0.52,15,0.60,15,0.55,0.00
D,245,Branthwaite,4.0,4.0,Everton,71,2.70,69,1.52,69,1.85,66,2.86,65,2.33,65,0.92,64,1.79,65,1.70,66,1.95,66,1.53,64,2.01,62,1.47,0.00
F,246,Calvert-Lewin,5.8,5.8,Everton,7,0.40,51,2.24,69,3.09,67,3.99,67,3.78,66,2.64,65,3.11,66,3.31,66,2.98,64,2.96,66,3.21,65,2.90,0.00
D,247,Coleman,4.4,4.4,Everton,0,0.00,3,0.10,9,0.29,15,0.68,20,0.84,19,0.50,21,0.74,21,0.73,21,0.76,20,0.67,22,0.83,22,0.70,0.00
M,248,Dele,4.9,4.9,Everton,0,0.00,5,0.24,7,0.31,6,0.31,5,0.30,6,0.26,6,0.32,6,0.33,6,0.27,6,0.27,6,0.32,6,0.31,0.00
M,249,A.Doucoure,5.5,5.5,Everton,88,3.28,84,2.54,80,2.61,77,3.23,76,2.96,76,2.19,74,2.50,74,2.60,75,2.49,75,2.44,74,2.55,74,2.37,0.00
M,250,Garner,5.0,5.0,Everton,75,2.57,68,1.93,56,1.72,49,1.89,48,1.72,48,1.34,49,1.54,48,1.58,49,1.52,48,1.47,50,1.63,48,1.44,0.00
M,251,Gbamin,4.4,4.4,Everton,8,0.29,5,0.14,3,0.07,2,0.08,2,0.07,2,0.07,3,0.07,2,0.07,4,0.14,3,0.07,4,0.11,3,0.10,0.00
D,252,Godfrey,4.4,4.4,Everton,22,0.89,24,0.62,24,0.71,26,1.18,25,0.98,28,0.52,27,0.83,25,0.77,29,0.95,27,0.75,27,0.94,29,0.80,0.00
M,253,Gray,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Gana,4.9,4.9,Everton,74,2.29,69,1.89,69,1.93,67,2.21,65,2.04,66,1.73,64,1.87,64,1.86,64,1.84,62,1.77,61,1.84,63,1.75,0.00
D,255,Holgate,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,256,Iwobi,5.4,5.4,Everton,0,0.00,15,0.52,41,1.42,64,2.85,74,3.06,74,2.26,71,2.52,71,2.63,70,2.48,72,2.47,70,2.55,71,2.41,0.00
D,257,Keane,4.5,4.5,Everton,17,0.63,18,0.42,19,0.51,21,0.90,23,0.83,22,0.34,23,0.65,24,0.65,21,0.61,22,0.55,24,0.76,26,0.63,0.00
F,258,Maupay,5.0,5.0,Everton,48,2.50,24,1.14,12,0.66,8,0.60,8,0.58,9,0.46,9,0.51,10,0.58,10,0.54,10,0.58,9,0.56,9,0.52,0.00
M,259,McNeil,5.4,5.4,Everton,0,0.00,40,1.43,65,2.43,73,3.63,73,3.37,72,2.40,70,2.74,73,2.90,71,2.68,72,2.68,70,2.82,71,2.60,0.00
D,260,Mykolenko,4.4,4.4,Everton,35,1.46,32,0.81,30,0.93,29,1.33,30,1.22,31,0.56,31,1.00,32,0.96,33,1.09,33,0.91,32,1.14,32,0.86,0.00
M,261,Onana,4.9,4.9,Everton,55,1.83,50,1.42,39,1.22,35,1.32,33,1.19,34,0.98,36,1.16,35,1.15,34,1.10,36,1.13,36,1.18,36,1.11,0.00
D,262,Patterson,4.5,4.5,Everton,87,3.30,83,1.82,78,2.11,74,3.32,70,2.60,70,1.05,70,2.00,67,1.84,67,2.04,67,1.63,66,2.15,64,1.59,0.00
G,263,Pickford,4.5,4.5,Everton,94,3.80,93,3.07,92,3.20,92,3.91,91,3.57,91,2.94,92,3.31,92,3.22,91,3.30,90,3.10,90,3.38,89,3.01,0.60
F,264,Simms,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.02
D,265,Tarkowski,4.5,4.5,Everton,92,3.48,90,1.88,88,2.28,88,3.89,88,3.19,88,1.17,88,2.37,87,2.24,85,2.43,86,1.95,86,2.69,85,1.95,0.01
G,266,J.Virginia,4.0,4.0,Everton,1,0.04,2,0.07,3,0.07,3,0.13,4,0.16,3,0.10,3,0.07,3,0.11,4,0.11,4,0.14,5,0.15,6,0.17,0.00
M,267,Andreas,5.5,5.5,Fulham,64,2.18,76,4.63,76,3.35,74,3.27,74,4.43,74,3.02,75,3.07,75,3.28,73,3.02,75,3.99,73,2.73,73,4.01,0.00
M,268,Cairney,5.0,5.0,Fulham,23,0.94,21,1.14,22,0.97,24,1.08,24,1.26,25,1.04,25,1.04,26,1.10,28,1.13,29,1.38,29,1.10,29,1.39,0.00
M,269,I.Cavaleiro,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,270,De Cordova-Reid,5.5,5.5,Fulham,49,1.74,39,2.17,43,1.84,43,1.85,42,2.28,44,1.78,44,1.78,43,1.86,43,1.78,43,2.12,45,1.68,45,2.23,0.00
D,271,Diop,4.5,4.5,Fulham,86,0.92,83,3.37,81,2.13,80,1.87,78,3.33,78,1.33,76,1.31,74,1.53,76,1.48,75,2.61,74,0.85,75,2.72,0.00
M,272,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,273,Knockaert,4.4,4.4,Fulham,1,0.06,0,0.00,1,0.07,2,0.07,2,0.14,2,0.12,2,0.12,3,0.13,3,0.12,3,0.14,3,0.12,3,0.14,0.00
D,274,Kongolo,4.0,4.0,Fulham,1,0.03,2,0.05,3,0.07,4,0.10,5,0.22,6,0.13,6,0.13,6,0.17,7,0.16,7,0.27,6,0.12,6,0.24,0.00
G,275,Leno,4.5,4.5,Fulham,93,3.08,93,3.95,91,3.29,92,3.24,91,4.01,92,3.05,91,3.11,91,3.12,91,3.11,90,3.60,90,2.98,91,3.67,0.00
M,276,Lukić,4.5,4.5,Fulham,53,1.51,52,2.12,51,1.68,54,1.75,53,2.13,54,1.66,52,1.64,55,1.78,54,1.70,54,2.00,54,1.60,55,2.05,0.00
D,277,Mbabu,4.0,4.0,Fulham,11,0.22,15,0.65,17,0.55,18,0.54,20,0.95,20,0.53,22,0.58,23,0.67,23,0.62,22,0.92,22,0.46,24,0.98,0.00
F,278,Mitrović,7.4,7.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,279,Muniz,4.5,4.5,Fulham,5,0.27,6,0.46,7,0.38,8,0.43,8,0.58,8,0.45,9,0.46,9,0.53,10,0.51,8,0.49,9,0.48,9,0.62,0.00
M,280,J.Palhinha,5.0,5.0,Fulham,91,1.98,86,2.69,86,2.23,84,2.15,83,2.61,82,2.02,81,1.98,77,1.97,77,1.92,76,2.22,75,1.77,75,2.23,0.00
D,281,Ream,4.5,4.5,Fulham,73,0.84,72,2.94,72,1.96,72,1.72,70,2.98,70,1.24,70,1.23,68,1.42,70,1.41,70,2.43,69,0.82,69,2.45,0.00
M,282,Reed,4.9,4.9,Fulham,48,1.44,47,1.89,49,1.66,47,1.57,47,1.88,47,1.50,48,1.55,48,1.57,48,1.55,48,1.77,50,1.51,46,1.73,0.00
D,283,Robinson,4.5,4.5,Fulham,85,0.96,81,3.51,79,2.22,77,1.92,76,3.40,77,1.43,76,1.40,74,1.62,74,1.57,76,2.80,74,0.93,73,2.81,0.00
G,284,Rodák,4.0,4.0,Fulham,2,0.03,2,0.09,4,0.14,3,0.07,3,0.13,3,0.10,3,0.10,4,0.10,4,0.10,5,0.16,5,0.13,4,0.16,0.00
D,285,Tete,4.5,4.5,Fulham,83,1.00,78,3.55,76,2.25,74,1.93,71,3.33,71,1.43,68,1.36,68,1.61,67,1.49,68,2.64,69,0.93,68,2.71,0.00
D,286,Tosin,4.4,4.4,Fulham,7,0.10,11,0.45,13,0.34,13,0.33,16,0.64,17,0.32,16,0.32,20,0.46,19,0.42,18,0.62,20,0.29,19,0.71,0.00
F,287,Vinícius,4.9,4.9,Fulham,10,0.44,10,0.67,11,0.58,11,0.58,14,0.85,13,0.60,14,0.70,14,0.74,15,0.74,15,0.91,17,0.73,16,0.92,0.00
M,288,Wilson,5.4,5.4,Fulham,43,1.70,38,2.44,39,1.88,39,1.94,39,2.46,41,1.85,42,1.94,40,1.92,41,1.86,41,2.41,39,1.65,40,2.30,0.00
G,289,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,290,Alexander-Arnold,7.9,7.9,Liverpool,89,4.46,84,4.50,83,4.95,83,3.25,82,3.22,79,4.99,77,5.02,78,4.76,76,4.42,76,2.01,75,4.70,75,4.70,0.00
G,291,A.Becker,5.5,5.5,Liverpool,94,3.80,93,3.87,92,3.96,92,3.39,92,3.38,91,4.10,91,4.14,92,4.08,91,3.86,91,3.12,91,3.95,91,4.12,0.00
M,292,Bajcetic,4.9,4.9,Liverpool,3,0.09,3,0.13,4,0.13,5,0.16,6,0.20,7,0.26,7,0.30,7,0.30,7,0.30,8,0.29,8,0.35,7,0.30,0.00
F,293,Darwin,7.3,7.3,Liverpool,31,2.27,34,2.41,34,2.75,38,2.45,38,2.42,40,3.16,39,3.16,40,3.01,40,2.93,41,1.98,41,3.27,42,3.07,0.00
M,294,Diogo J.,8.0,8.0,Liverpool,57,3.93,57,3.80,55,4.31,55,3.39,54,3.31,52,4.11,53,4.20,53,3.92,53,3.87,52,2.45,52,4.17,52,3.85,0.00
M,295,Elliott,4.9,4.9,Liverpool,21,1.16,25,1.42,22,1.33,24,1.27,25,1.28,25,1.55,25,1.57,27,1.60,27,1.54,28,1.19,28,1.69,28,1.63,0.00
M,296,Fabinho,5.0,5.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,297,Gakpo,7.4,7.4,Liverpool,58,3.38,57,3.20,56,3.63,55,2.92,55,2.93,52,3.41,54,3.59,54,3.36,53,3.28,53,2.27,54,3.59,53,3.18,0.00
D,298,Gomez,4.5,4.5,Liverpool,65,2.28,15,0.56,19,0.74,20,0.57,22,0.60,25,1.12,25,1.14,25,1.10,24,0.98,28,0.59,26,1.10,26,1.14,0.00
M,299,Henderson,5.0,5.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,300,Jones,4.9,4.9,Liverpool,27,1.27,27,1.27,23,1.23,24,1.07,25,1.11,26,1.36,28,1.46,27,1.36,28,1.34,28,1.06,28,1.46,29,1.40,0.00
G,301,Kelleher,4.0,4.0,Liverpool,0,0.00,2,0.08,3,0.09,3,0.07,3,0.11,4,0.13,3,0.13,3,0.13,4,0.13,4,0.10,4,0.17,4,0.18,0.00
D,302,Konaté,5.0,5.0,Liverpool,37,1.32,84,3.18,82,3.42,79,2.15,77,2.07,77,3.43,76,3.44,76,3.34,75,3.06,76,1.40,75,3.29,76,3.38,0.00
M,303,Luis Díaz,7.7,7.7,Liverpool,69,4.13,66,3.99,64,4.41,63,3.44,63,3.46,64,4.43,63,4.42,60,4.02,63,4.12,61,2.56,61,4.39,60,3.93,0.00
M,304,Mac Allister,6.0,6.0,Liverpool,72,3.14,69,3.03,67,3.31,65,2.60,66,2.67,66,3.36,65,3.39,64,3.16,64,3.07,64,2.09,65,3.42,65,3.12,0.00
