Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,669,Mubama,4.5,4.5,West Ham,1,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.06,1,0.00,1,0.00,1,0.00
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,1,0.00,1,0.00,1,0.00,1,0.00,1,0.04,1,0.00,1,0.05,1,0.00,1,0.00
D,673,Humphreys,4.5,4.5,Chelsea,2,0.07,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
M,678,Price,4.5,4.5,Everton,0,0.00,1,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,679,Buonanotte,4.5,4.5,Brighton,1,0.05,2,0.11,2,0.12,3,0.10,2,0.11,3,0.02,2,0.11,3,0.11,3,0.04
M,680,Gakpo,8.0,8.0,Liverpool,77,4.26,74,4.19,69,3.94,66,5.21,61,3.04,59,3.40,59,4.50,56,3.67,49,1.09
M,681,Scarpa,5.0,5.0,Nott'm Forest,29,1.34,24,1.11,25,1.18,27,1.11,22,0.83,20,0.69,20,0.95,21,0.83,20,0.83
F,682,Cunha,5.5,5.5,Wolves,40,2.05,46,1.67,55,2.32,53,2.78,51,2.71,48,2.17,51,2.87,51,1.95,51,1.37
M,683,Kuol,4.5,4.5,Newcastle,3,0.10,2,0.09,3,0.14,4,0.18,4,0.13,4,0.04,4,0.12,3,0.14,4,0.14
F,684,D.D.Fofana,5.0,5.0,Chelsea,27,1.63,17,0.91,9,0.64,4,0.22,4,0.26,5,0.27,5,0.33,4,0.29,4,0.25
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,1,0.00,2,0.08,2,0.17,2,0.18,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00
F,686,Simms,4.5,4.5,Everton,1,0.00,1,0.08,1,0.08,2,0.08,1,0.00,1,0.09,1,0.09,1,0.09,1,0.08
M,687,McAteer,4.5,4.5,Leicester,7,0.28,5,0.23,1,0.05,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00
M,688,Schade,5.0,5.0,Brentford,17,1.25,22,1.32,30,2.08,36,1.66,38,2.33,51,0.45,50,3.08,46,2.52,49,1.29
D,689,Badiashile,5.0,5.0,Chelsea,5,0.23,6,0.15,3,0.15,3,0.09,6,0.29,9,0.29,10,0.45,12,0.43,12,0.52
F,690,João Félix,7.5,7.5,Chelsea,0,0.00,0,0.00,0,0.00,69,3.10,67,3.79,69,2.93,68,3.81,64,3.08,63,3.44
D,691,Wöber,4.5,4.5,Leeds,11,0.33,16,0.51,19,0.85,19,0.46,20,0.62,21,0.66,22,0.48,22,0.64,19,0.32
M,692,Orsic,5.5,5.5,Southampton,26,1.28,31,1.53,51,2.12,58,2.65,60,2.12,57,1.86,58,2.70,56,2.01,56,0.46
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10090,Leonardo Campana,99.9,99.9,Wolves,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10249,Matty Longstaff,99.9,99.9,Newcastle,4,0.20,5,0.23,5,0.24,6,0.29,5,0.22,4,0.03,2,0.09,3,0.10,3,0.10
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10347,Adnan Kanuric,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10348,Gustavo Scarpa,99.9,99.9,Nott'm Forest,24,1.14,30,1.40,30,1.42,29,1.21,27,1.00,27,0.88,24,1.18,24,0.98,23,0.99
M,10350,Mykhaylo Mudryk,99.9,99.9,Arsenal,0,0.00,5,0.30,22,1.37,21,2.49,21,1.48,18,1.07,18,1.21,16,0.96,19,0.88
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10358,Luizão,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.00,1,0.00,1,0.00,0,0.01,1,0.05,1,0.00,1,0.05,1,0.04,2,0.02
M,10360,Brandon Aguilera,99.9,99.9,Nott'm Forest,0,0.00,1,0.00,0,0.00,1,0.00,1,0.05,1,0.04,1,0.05,1,0.00,0,0.00
M,10365,Andrey Santos,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10366,Carlos Alcaraz,99.9,99.9,Southampton,4,0.17,3,0.09,2,0.04,2,0.05,1,0.04,2,0.04,2,0.09,3,0.08,2,0.02
M,10367,Wout Weghorst,99.9,99.9,Man Utd,11,1.35,24,1.30,26,3.10,27,1.83,27,2.00,25,0.39,25,1.32,26,2.05,26,0.42
D,10369,Álex Moreno,99.9,99.9,Aston Villa,12,0.47,19,0.74,38,1.67,48,0.90,58,1.66,55,2.09,58,2.57,56,1.85,55,2.76
M,10370,Georginio Rutter,99.9,99.9,Leeds,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
