Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,262,Dias,6.1,6.1,Man City,5,0.32,74,3.76,76,4.50,72,7.52,69,3.86
F,263,Jesus,8.4,8.4,Man City,48,3.63,49,3.27,49,3.48,45,5.47,45,3.14
D,264,Zinchenko,5.3,5.3,Man City,22,1.30,17,0.84,19,1.09,18,1.75,18,0.94
M,265,Foden,7.8,7.8,Man City,70,5.40,67,4.48,66,4.75,66,8.04,63,4.42
M,266,Rodrigo,5.5,5.5,Man City,84,3.54,83,3.08,81,3.28,77,5.64,77,3.04
M,267,Harrison,5.5,5.5,Leeds,81,3.29,76,2.67,73,5.75,75,3.53,69,3.01
M,268,Torres,6.7,6.7,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,269,Cavani,8.4,8.4,Man Utd,0,0.00,12,0.82,17,1.04,33,1.74,29,1.67
G,270,de Gea,5.1,5.1,Man Utd,89,3.42,87,3.96,89,3.72,89,3.52,87,3.64
M,271,Matic,4.3,4.3,Man Utd,80,2.22,57,2.00,46,1.56,32,1.12,36,1.30
M,272,Pogba,7.4,7.4,Man Utd,82,2.69,71,3.31,66,2.73,62,2.62,54,2.48
D,273,Maguire,5.4,5.4,Man Utd,84,2.36,79,3.58,72,2.65,74,2.46,73,2.69
M,274,Fred,4.9,4.9,Man Utd,0,0.00,26,0.98,42,1.43,52,1.74,55,1.86
D,275,Shaw,5.0,5.0,Man Utd,3,0.13,18,0.93,32,1.40,29,1.13,30,1.31
M,276,Lingard,6.7,6.7,Man Utd,8,0.48,7,0.50,8,0.50,6,0.39,8,0.47
M,277,Fernandes,11.6,11.6,Man Utd,83,3.57,80,4.76,79,3.95,77,3.84,78,3.96
F,278,Martial,7.6,7.6,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,279,Telles,5.1,5.0,Man Utd,76,2.64,65,3.59,55,2.45,57,2.32,56,2.52
G,280,Henderson,4.7,4.7,Man Utd,1,0.02,2,0.11,1,0.03,1,0.04,3,0.12
M,281,Rashford,9.4,9.4,Man Utd,44,2.22,43,2.78,39,2.16,36,1.90,40,2.25
M,282,van de Beek,5.7,5.7,Everton,46,1.51,44,1.66,44,3.52,45,3.73,42,1.50
D,283,Tuanzebe,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,284,Lindelöf,4.8,4.8,Man Utd,48,1.36,23,1.02,29,1.12,30,1.01,31,1.17
M,285,McTominay,5.4,5.4,Man Utd,0,0.00,30,1.13,43,1.44,69,2.16,67,2.17
D,286,Bailly,4.9,4.9,Man Utd,1,0.04,0,0.00,1,0.02,1,0.03,3,0.07
M,287,James,6.0,6.0,Leeds,74,3.10,76,2.61,71,5.50,60,2.90,59,2.57
D,288,Wan-Bissaka,5.1,5.1,Man Utd,44,1.27,39,1.74,36,1.37,42,1.42,33,1.26
M,289,Greenwood,7.1,7.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,290,Williams,3.9,3.9,Norwich,83,2.45,76,1.34,76,3.34,74,1.86,74,1.42
M,291,Shelvey,5.3,5.3,Newcastle,79,2.99,73,2.17,75,1.95,71,2.31,71,2.49
D,292,Ritchie,4.9,4.9,Newcastle,2,0.08,4,0.13,4,0.10,3,0.12,5,0.22
D,293,Clark,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,294,Darlow,4.5,4.5,Newcastle,0,0.00,1,0.02,2,0.06,2,0.09,2,0.08
G,295,Dubravka,4.4,4.4,Newcastle,90,3.90,89,3.21,88,3.13,87,3.40,88,3.75
F,296,Wilson,7.1,7.1,Newcastle,0,0.03,3,0.16,6,0.33,9,0.57,9,0.58
M,297,Hendrick,4.8,4.8,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,298,Fraser,5.3,5.3,Newcastle,34,1.75,52,2.00,61,2.04,63,2.67,60,2.76
D,299,Lascelles,4.4,4.4,Newcastle,6,0.27,11,0.27,18,0.28,17,0.55,15,0.55
F,300,Gayle,5.2,5.2,Newcastle,0,0.04,0,0.01,0,0.02,0,0.03,0,0.02
D,301,Dummett,4.5,4.5,Newcastle,0,0.02,1,0.03,3,0.06,2,0.06,4,0.13
D,302,Manquillo,3.9,3.9,Newcastle,9,0.36,11,0.32,4,0.10,5,0.16,4,0.14
D,303,Krafth,4.3,4.3,Newcastle,82,3.20,67,1.43,44,0.66,15,0.47,20,0.77
M,304,Murphy,4.7,4.7,Newcastle,29,1.52,24,1.09,22,0.92,25,1.20,27,1.35
D,305,Schär,4.4,4.4,Newcastle,85,3.74,82,1.76,79,1.01,79,2.50,80,3.12
M,306,Hayden,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,307,Saint-Maximin,6.8,6.8,Newcastle,78,3.61,76,2.68,73,2.32,68,2.71,67,2.91
M,308,Almirón,5.0,5.0,Newcastle,33,1.76,30,1.32,25,1.04,24,1.21,25,1.31
M,309,S.Longstaff,4.3,4.3,Newcastle,11,0.52,6,0.29,9,0.36,9,0.42,10,0.49
F,310,Joelinton,5.8,5.8,Newcastle,61,2.25,55,1.70,55,1.57,57,1.87,60,2.05
D,311,Lewis,4.2,4.2,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,312,M.Longstaff,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,313,McGovern,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.02,1,0.03,0,0.00
G,314,Krul,4.5,4.5,Norwich,90,3.51,88,3.15,87,6.33,86,3.19,87,3.11
F,315,Pukki,5.9,5.8,Norwich,83,4.18,81,3.36,79,7.27,77,3.25,76,3.25
M,316,Stiepermann,5.0,5.0,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,317,Rupp,4.4,4.4,Norwich,24,1.04,32,1.19,31,2.38,27,1.06,33,1.21
M,318,McLean,4.9,4.9,Norwich,80,2.53,78,2.20,76,4.57,73,2.20,71,2.06
D,319,Hanley,4.4,4.4,Norwich,88,2.65,87,1.50,84,3.67,83,2.07,78,1.50
M,320,Hernández,4.9,4.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,321,Byram,4.4,4.4,Norwich,29,1.01,33,0.72,37,1.95,35,1.01,35,0.81
F,322,Hugill,5.4,5.4,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,323,Dowell,5.1,5.1,Norwich,63,2.86,54,2.16,41,3.77,43,1.87,47,1.97
D,324,Zimmermann,4.4,4.4,Norwich,1,0.02,3,0.05,4,0.17,5,0.13,3,0.06
M,325,Cantwell,5.3,5.3,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,326,Aarons,4.3,4.3,Norwich,61,1.93,57,1.10,54,2.55,56,1.48,56,1.17
D,327,Sørensen,4.3,4.3,Norwich,2,0.07,3,0.08,5,0.31,8,0.27,6,0.17
M,328,Placheta,4.7,4.7,Norwich,12,0.63,8,0.46,7,0.86,8,0.43,10,0.51
F,329,Idah,4.9,4.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,330,Martin,5.0,5.0,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,331,Omobamidele,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,332,Walcott,5.8,5.8,Southampton,2,0.18,4,0.34,5,0.38,4,0.29,6,0.43
G,333,Forster,4.4,4.4,Southampton,1,0.03,4,0.19,6,0.24,5,0.19,5,0.19
G,334,McCarthy,4.3,4.3,Southampton,89,3.53,86,3.65,84,3.33,85,3.04,85,3.25
M,335,Romeu,4.5,4.5,Southampton,81,2.26,76,2.31,76,2.17,75,1.94,67,1.96
M,336,Redmond,5.9,5.9,Southampton,35,1.62,38,1.94,37,1.80,40,1.66,40,1.88
F,337,Ings,7.7,7.7,Aston Villa,64,3.60,62,8.24,59,6.10,64,4.15,60,2.33
D,338,Stephens,4.4,4.4,Southampton,1,0.03,2,0.07,2,0.05,3,0.07,3,0.08
M,339,S.Armstrong,5.8,5.8,Southampton,61,2.38,60,2.65,59,2.42,60,2.12,59,2.45
D,340,Vestergaard,4.7,4.7,Leicester,0,0.01,0,0.01,1,0.08,1,0.05,1,0.04
M,341,Ward-Prowse,6.4,6.4,Southampton,83,3.43,80,3.83,79,3.40,78,2.83,80,3.46
D,342,Walker-Peters,4.8,4.8,Southampton,69,2.30,70,2.91,66,2.23,66,1.49,68,2.11
D,343,Bednarek,4.4,4.4,Southampton,87,2.63,83,3.13,83,2.55,80,1.59,78,2.23
F,344,Nlundulu,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,345,Adams,6.8,6.8,Southampton,79,3.51,79,3.98,73,3.54,74,2.97,73,3.52
M,346,Tella,4.7,4.7,Southampton,6,0.37,8,0.47,9,0.50,14,0.65,16,0.81
M,347,Smallbone,4.5,4.5,Southampton,1,0.06,2,0.17,2,0.15,2,0.12,3,0.20
F,348,Obafemi,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,349,Diallo,4.5,4.5,Southampton,26,0.95,30,1.12,33,1.21,34,1.11,36,1.26
M,350,Djenepo,5.2,5.2,Southampton,6,0.38,8,0.49,9,0.50,7,0.39,11,0.57
D,351,Salisu,4.5,4.5,Southampton,88,2.62,84,3.11,83,2.52,78,1.52,80,2.23
G,352,Hart,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Lloris,5.4,5.4,Spurs,90,3.82,89,3.95,88,6.85,88,4.22,88,4.02
M,354,Sissoko,4.4,4.4,Watford,86,2.11,84,2.94,82,5.19,82,2.70,79,2.10
D,355,Alderweireld,5.0,5.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,356,Lamela,6.0,6.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,357,Kane,12.6,12.6,Spurs,85,5.54,83,6.44,79,8.53,80,6.42,77,6.19
D,358,Aurier,4.9,4.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,359,Son,11.1,10.9,Spurs,81,5.49,77,6.16,76,8.51,74,6.31,74,6.25
D,360,Doherty,4.8,4.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,361,Dier,4.6,4.6,Spurs,88,3.40,87,3.76,83,4.82,81,4.03,80,3.73
M,362,Lucas Moura,6.0,6.0,Spurs,24,1.37,29,1.84,34,3.36,33,2.16,34,2.17
M,363,Dele,6.2,6.2,Everton,7,0.40,8,0.46,12,1.27,11,1.24,13,0.61
D,364,Davies,4.4,4.4,Spurs,89,3.41,82,3.62,86,4.90,83,4.13,80,3.76
M,365,Højbjerg,4.8,4.8,Spurs,85,2.71,84,2.88,80,4.61,78,2.88,77,2.80
M,366,Winks,4.4,4.4,Spurs,7,0.30,7,0.28,5,0.37,3,0.15,5,0.21
D,367,Sánchez,4.3,4.3,Spurs,4,0.19,11,0.50,12,0.73,16,0.79,18,0.89
D,368,Sessegnon,4.3,4.3,Spurs,26,1.42,23,1.40,28,2.45,25,1.59,28,1.71
M,369,Bergwijn,5.9,5.9,Spurs,13,0.75,18,1.23,20,2.18,24,1.68,27,1.80
D,370,Reguilón,5.1,5.1,Spurs,64,3.18,66,3.74,62,4.62,64,4.08,63,3.77
D,371,Tanganga,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,372,Lo Celso,5.9,5.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,373,Skipp,4.4,4.4,Spurs,0,0.01,20,0.72,37,2.36,45,1.63,44,1.58
D,374,Rodon,4.2,4.2,Spurs,0,0.01,3,0.12,2,0.18,4,0.19,2,0.12
M,375,Ndombele,5.7,5.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Foster,4.1,4.1,Watford,90,3.18,89,3.86,89,6.96,88,3.46,88,3.07
D,377,Rose,4.2,4.2,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,378,Gosling,4.7,4.7,Watford,0,0.03,1,0.06,1,0.09,1,0.03,1,0.06
D,379,Cathcart,4.3,4.3,Watford,8,0.10,12,0.46,14,0.85,21,0.68,18,0.35
F,380,Deeney,5.4,5.4,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,381,Cleverley,4.8,4.8,Watford,26,0.99,30,1.46,34,2.97,35,1.60,34,1.27
D,382,Femenía,4.3,4.3,Watford,85,0.99,83,3.70,82,5.68,78,2.85,79,1.57
F,383,Gray,5.4,5.4,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,384,Kabasele,4.3,4.3,Watford,85,0.87,82,3.27,80,5.00,76,2.47,77,1.38
M,385,Chalobah,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,386,Hughes,4.7,4.7,Crystal Palace,18,0.89,27,2.25,31,1.47,26,1.13,28,1.18
D,387,Troost-Ekong,4.3,4.3,Watford,0,0.01,1,0.07,2,0.13,1,0.06,1,0.04
F,388,Perica,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,389,Bachmann,4.1,4.1,Watford,0,0.00,0,0.02,1,0.07,2,0.07,1,0.03
D,390,Masina,4.3,4.3,Watford,1,0.03,3,0.12,3,0.22,2,0.08,3,0.08
M,391,Sema,5.2,5.2,Watford,2,0.15,4,0.27,3,0.43,2,0.18,4,0.24
M,392,Zinckernagel,5.5,5.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,393,Success,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,394,Dele-Bashiru,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,395,Fletcher,4.8,4.8,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,396,Sierralta,4.3,4.3,Watford,0,0.00,0,0.01,1,0.10,1,0.04,3,0.09
M,397,Quina,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,398,Navarro,4.0,4.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,399,Sarr,5.7,5.7,Watford,82,2.57,81,4.34,80,7.34,77,3.91,76,2.71
D,400,Ngakia,4.2,4.2,Watford,6,0.13,5,0.23,8,0.61,12,0.45,9,0.26
D,401,Wilmot,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,402,Hungbo,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Louza,5.2,5.2,Watford,77,2.03,73,2.76,73,4.95,74,2.61,72,2.06
F,404,João Pedro,5.4,5.4,Watford,68,2.20,69,3.35,66,5.75,63,2.99,59,2.12
M,405,Baah,4.3,4.3,Watford,0,0.02,1,0.06,0,0.07,1,0.05,1,0.05
M,406,Noble,4.3,4.3,West Ham,7,0.30,9,0.44,14,0.71,16,0.67,18,0.80
G,407,Randolph,4.3,4.3,West Ham,0,0.00,0,0.01,0,0.01,1,0.03,1,0.03
G,408,Fabianski,5.0,5.0,West Ham,90,3.24,89,3.52,89,3.86,87,3.11,87,3.47
D,409,Ogbonna,4.9,4.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,410,Reid,3.9,3.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,411,Cresswell,5.5,5.5,West Ham,87,2.23,84,3.04,79,3.89,81,1.90,84,3.06
M,412,Yarmolenko,5.1,5.1,West Ham,9,0.52,12,0.69,16,1.12,16,0.80,16,0.88
F,413,Antonio,7.5,7.5,West Ham,82,3.04,79,3.48,79,4.32,76,2.74,77,3.29
D,414,Dawson,4.9,4.9,West Ham,89,2.00,85,2.73,82,3.57,82,1.68,77,2.56
D,415,Fredericks,4.4,4.4,West Ham,5,0.17,9,0.33,10,0.43,8,0.25,10,0.37
M,416,Lanzini,5.6,5.6,West Ham,66,2.55,67,2.97,64,3.50,65,2.39,64,2.75
D,417,Masuaku,4.4,4.4,West Ham,1,0.05,2,0.08,5,0.22,4,0.14,4,0.15
D,418,Coufal,4.7,4.7,West Ham,64,1.57,56,1.90,60,2.63,59,1.31,57,1.97
M,419,Benrahma,5.9,5.9,West Ham,41,1.88,44,2.29,45,2.82,46,1.97,48,2.38
M,420,Bowen,6.9,6.9,West Ham,83,3.39,80,3.97,76,4.80,77,3.04,74,3.66
M,421,Rice,5.0,5.0,West Ham,86,2.27,83,2.43,81,2.71,79,2.08,78,2.30
M,422,Soucek,5.7,5.7,West Ham,87,2.66,85,3.02,81,3.50,83,2.46,78,2.74
M,423,Fornals,6.0,6.0,West Ham,69,2.44,65,2.66,65,3.22,62,2.13,60,2.42
D,424,Diop,4.2,4.2,West Ham,66,1.54,37,1.27,21,0.89,23,0.57,28,0.99
D,425,Johnson,3.9,3.9,West Ham,23,0.67,29,1.03,26,1.17,28,0.73,27,0.98
M,426,Moutinho,4.9,4.9,Wolves,86,3.06,81,2.93,80,2.33,78,5.62,78,2.13
G,427,Patrício,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,428,Boly,4.9,4.9,Wolves,73,2.81,67,2.72,69,1.59,69,4.87,65,1.05
D,429,Coady,4.8,4.8,Wolves,88,3.15,85,3.20,83,1.77,82,5.29,84,1.21
F,430,Jiménez,7.5,7.5,Wolves,72,3.86,68,3.66,65,2.65,65,7.07,68,2.54
D,431,Saïss,4.9,4.9,Wolves,22,0.90,34,1.47,39,0.92,37,2.75,39,0.66
D,432,Marçal,4.2,4.2,Wolves,66,2.77,62,2.75,63,1.62,59,4.49,56,1.07
D,433,Jonny,4.5,4.5,Wolves,38,1.68,44,2.01,48,1.27,40,3.24,40,0.82
M,434,Dendoncker,4.7,4.7,Wolves,53,1.99,57,2.12,49,1.55,40,3.10,30,0.97
M,435,Traoré,5.6,5.6,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,436,Neves,5.2,5.2,Wolves,0,0.00,0,0.00,0,0.00,34,2.38,58,1.56
D,437,Semedo,4.8,4.8,Wolves,56,2.36,52,2.34,48,1.25,54,4.14,53,0.96
M,438,Podence,5.5,5.5,Wolves,62,2.83,58,2.65,63,2.29,57,5.26,54,1.92
D,439,Kilman,4.6,4.6,Wolves,87,3.26,82,3.29,76,1.74,78,5.49,79,1.24
M,440,Gibbs-White,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Neto,6.2,6.2,Wolves,20,1.14,21,1.20,25,1.15,23,2.53,22,1.00
M,442,Otasowie,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Hoever,3.9,3.9,Wolves,1,0.06,5,0.18,7,0.20,10,0.68,8,0.20
G,444,Söndergaard,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,445,Fabio Silva,5.6,5.6,Wolves,21,1.29,23,1.37,24,1.18,26,3.05,25,1.13
D,446,Mosquera,4.4,4.4,Wolves,0,0.00,1,0.04,1,0.03,1,0.04,0,0.01
F,447,Welbeck,5.9,5.9,Brighton,49,2.66,46,2.18,51,2.48,46,2.31,50,2.58
G,448,Gunn,4.0,4.0,Norwich,0,0.00,2,0.06,3,0.18,3,0.12,3,0.10
M,449,Rashica,5.2,5.2,Norwich,78,3.42,74,2.80,76,6.15,70,2.75,70,2.73
F,450,Dennis,5.8,5.8,Watford,56,1.82,59,2.79,57,4.79,54,2.49,54,1.92
D,451,Collins,4.3,4.3,Burnley,41,1.64,23,0.83,15,0.49,16,0.77,18,0.69
G,452,Ruddy,4.3,4.3,Wolves,0,0.00,1,0.04,2,0.06,2,0.13,0,0.01
M,453,Fernandinho,4.7,4.7,Man City,8,0.41,10,0.45,13,0.59,12,1.04,18,0.81
D,454,Pollock,4.0,4.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,455,Daka,7.0,7.0,Leicester,26,1.56,13,0.73,12,1.82,14,1.59,15,1.02
D,456,Gibson,4.4,4.4,Norwich,89,2.53,86,1.41,85,3.51,82,1.96,69,1.27
D,457,Giannoulis,4.4,4.4,Norwich,7,0.27,14,0.38,14,0.85,16,0.53,15,0.43
M,458,Soumaré,4.8,4.8,Leicester,12,0.49,16,0.64,21,1.80,21,1.62,26,1.04
M,459,Mata,4.7,4.7,Man Utd,7,0.35,5,0.29,4,0.22,2,0.12,3,0.16
D,460,Perraud,4.8,4.8,Southampton,45,1.66,46,2.11,46,1.74,42,1.13,47,1.69
M,461,Trincão,5.6,5.6,Wolves,37,1.89,43,2.09,39,1.60,36,3.66,34,1.36
M,462,Mwepu,5.9,5.9,Brighton,52,2.17,49,1.87,51,1.91,49,1.87,48,1.93
D,463,Firpo,4.7,4.7,Leeds,20,0.73,34,0.80,45,2.60,42,1.78,47,1.67
M,464,Olise,5.4,5.4,Crystal Palace,27,1.50,35,3.22,40,2.16,39,1.83,38,1.79
D,465,Fernández,4.3,4.3,Newcastle,0,0.01,1,0.03,2,0.03,3,0.09,3,0.10
D,466,Tavares,4.3,4.3,Arsenal,47,1.97,38,1.58,29,2.62,26,1.21,23,1.23
M,467,Etebo,4.3,4.3,Watford,0,0.03,1,0.08,2,0.18,3,0.16,2,0.10
F,468,King,5.6,5.6,Watford,56,1.91,50,2.62,50,4.65,50,2.50,44,1.69
F,469,Mebude,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,470,Ait Nouri,4.2,4.2,Wolves,19,0.79,19,0.84,17,0.48,22,1.82,27,0.59
M,471,Lees-Melou,4.8,4.8,Norwich,48,2.03,43,1.63,46,3.65,44,1.71,49,1.78
F,472,Cucho,5.1,5.1,Watford,0,0.00,0,0.00,5,0.57,17,0.94,30,1.20
D,473,Bertrand,4.6,4.6,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,474,Ward,4.5,4.5,Crystal Palace,20,0.75,21,1.29,26,1.18,26,0.93,25,0.79
G,475,Sá,5.3,5.3,Wolves,90,3.97,89,4.01,88,3.23,87,7.35,88,3.16
G,476,Scherpen,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,477,Guéhi,4.5,4.5,Crystal Palace,89,3.31,86,4.94,82,3.73,83,2.78,80,2.42
M,478,Sambi Lokonga,4.8,4.8,Arsenal,62,2.07,61,1.99,50,3.48,41,1.48,43,1.67
M,479,Onyeka,4.9,4.9,Brentford,1,0.07,9,0.42,12,0.54,13,0.59,16,0.74
G,480,Hennessey,4.5,4.5,Burnley,0,0.00,0,0.01,1,0.04,0,0.03,0,0.01
G,481,Begović,4.0,4.0,Everton,0,0.00,1,0.05,1,0.09,1,0.13,1,0.03
M,482,Townsend,5.2,5.2,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,483,Ajer,4.4,4.4,Brentford,80,2.28,72,1.65,71,2.59,65,2.17,67,2.48
M,484,Gray,5.5,5.5,Everton,55,2.06,58,2.53,55,5.36,56,5.85,55,2.25
M,485,Sancho,8.9,8.9,Man Utd,80,3.68,71,4.40,68,3.57,66,3.32,64,3.40
G,486,Gollini,4.2,4.2,Spurs,0,0.00,0,0.02,1,0.07,1,0.07,1,0.03
M,487,Bryan,5.7,5.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,488,Andersen,4.6,4.6,Crystal Palace,88,3.36,85,4.95,82,3.78,81,2.75,79,2.43
G,489,Areola,4.7,4.7,West Ham,0,0.00,0,0.02,0,0.02,1,0.03,0,0.02
G,490,Klaesson,4.3,4.3,Leeds,0,0.01,1,0.05,2,0.14,2,0.09,2,0.09
D,491,Livramento,4.3,4.3,Southampton,49,1.73,46,2.00,49,1.77,50,1.22,43,1.46
M,492,Bailey,6.3,6.3,Aston Villa,20,1.25,24,3.32,26,2.97,24,1.67,27,1.19
D,493,Clyne,4.3,4.3,Crystal Palace,79,3.04,72,4.37,70,3.26,68,2.35,69,2.19
D,494,Romero,4.8,4.8,Spurs,88,3.24,85,3.54,83,4.55,83,4.02,80,3.65
M,495,Kucka,5.5,5.5,Watford,61,1.69,57,2.23,53,3.78,53,1.98,52,1.60
M,496,Ramsey,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,497,Philogene-Bidace,5.0,5.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,498,Thompson,4.4,4.4,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,499,Baptiste,4.9,4.9,Brentford,4,0.27,4,0.24,6,0.35,7,0.40,9,0.49
F,500,Andone,5.0,5.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Sarr,4.9,4.9,Chelsea,18,0.81,19,0.82,17,1.55,19,1.59,18,0.94
D,502,Kenny,4.4,4.4,Everton,9,0.17,15,0.42,18,1.19,19,1.51,23,0.59
M,503,Gordon,4.6,4.6,Everton,65,2.25,61,2.51,63,5.71,61,5.90,63,2.40
M,504,Gbamin,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,505,Dewsbury-Hall,4.4,4.4,Leicester,71,2.58,71,2.21,72,6.12,69,4.62,68,2.62
M,506,Elliott,5.3,5.3,Liverpool,0,0.04,1,0.07,1,0.11,1,0.10,1,0.13
M,507,Palmer,4.5,4.5,Man City,1,0.06,1,0.05,1,0.12,3,0.44,3,0.29
M,508,Edozie,4.7,4.7,Man City,0,0.03,0,0.02,1,0.05,1,0.04,1,0.07
G,509,Heaton,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,510,Dalot,4.2,4.2,Man Utd,57,1.74,58,2.76,55,2.13,51,1.80,59,2.28
M,511,Pereira,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,512,Elanga,4.8,4.8,Man Utd,58,2.54,54,2.99,56,2.65,47,2.22,46,2.28
G,513,Woodman,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,514,Gillespie,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.01,0,0.02
D,515,Mumba,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,516,Sargent,5.4,5.4,Norwich,11,0.57,40,1.51,57,4.31,59,2.11,56,2.03
M,517,Elyounoussi,5.4,5.4,Southampton,55,2.45,55,2.79,52,2.46,51,2.09,48,2.32
F,518,Broja,5.5,5.5,Southampton,57,2.68,52,2.75,53,2.62,52,2.22,52,2.59
F,519,Long,5.4,5.4,Southampton,2,0.16,3,0.26,3,0.26,1,0.09,6,0.43
F,520,Scarlett,4.5,4.5,Spurs,0,0.02,1,0.10,1,0.20,1,0.09,2,0.16
D,521,Alves,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,522,Coventry,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,523,Cutrone,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,524,Wissa,5.7,5.7,Brentford,46,2.24,50,2.21,52,2.91,51,2.55,42,2.51
F,525,A.Armstrong,5.7,5.7,Southampton,30,1.66,33,2.03,29,1.73,31,1.56,29,1.70
M,526,Chukwuemeka,4.5,4.5,Aston Villa,0,0.03,0,0.02,0,0.07,1,0.06,1,0.09
