Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,Elite%
M,138,Lallana,5.0,5.0,Brighton,21,1.01,26,1.32,30,1.32,30,1.21,32,1.63,30,1.30,29,1.24,31,1.16,30,1.55,33,1.45,32,1.64,32,1.50,0.00
D,139,Lamptey,4.0,4.0,Brighton,11,0.44,11,0.44,12,0.45,14,0.42,14,0.67,17,0.59,16,0.51,16,0.36,17,0.80,18,0.71,17,0.90,18,0.75,0.00
M,140,March,6.5,6.5,Brighton,78,3.70,77,3.81,74,3.23,72,2.70,71,3.77,71,2.90,70,2.87,69,2.32,70,3.77,69,3.14,69,3.88,69,3.34,0.00
G,141,McGill,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,142,Milner,5.0,5.0,Brighton,40,1.55,40,1.58,41,1.48,44,1.43,40,1.66,39,1.37,42,1.47,42,1.30,42,1.72,44,1.57,44,1.88,43,1.58,0.00
M,143,Mitoma,6.5,6.5,Brighton,77,3.65,73,3.61,71,3.08,71,2.63,69,3.65,69,2.80,69,2.79,67,2.28,66,3.56,67,3.01,65,3.56,65,3.15,0.20
M,144,Moder,4.5,4.5,Brighton,10,0.46,12,0.52,13,0.56,15,0.60,17,0.82,15,0.63,16,0.67,16,0.57,18,0.88,18,0.74,20,0.94,19,0.80,0.00
G,145,Sanchez,4.5,4.5,Chelsea,93,3.76,93,4.38,92,4.11,92,3.69,92,3.60,91,3.52,92,3.72,91,3.21,91,3.67,91,3.21,91,3.10,90,3.13,0.00
M,146,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,147,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,148,Steele,4.5,4.5,Brighton,85,3.53,74,3.01,62,2.29,45,1.56,48,2.00,48,1.76,48,1.72,46,1.50,47,1.90,47,1.86,48,2.17,48,1.97,0.02
F,149,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,150,Van Hecke,4.0,4.0,Brighton,21,0.79,16,0.60,19,0.55,18,0.38,20,0.86,21,0.56,22,0.57,21,0.34,22,0.91,20,0.73,21,1.04,21,0.82,0.00
D,151,Veltman,4.5,4.5,Brighton,23,0.97,25,1.09,26,0.96,26,0.73,30,1.38,27,0.93,27,0.90,30,0.69,31,1.38,29,1.22,29,1.52,29,1.28,0.00
G,152,Verbruggen,4.5,4.5,Brighton,10,0.42,21,0.81,33,1.23,50,1.68,47,2.00,47,1.67,47,1.64,49,1.58,48,1.94,48,1.94,47,2.17,47,1.88,0.00
D,153,Webster,4.5,4.5,Brighton,54,2.22,66,2.58,63,2.01,66,1.45,64,2.80,59,1.70,61,1.66,61,0.99,59,2.50,61,2.29,59,3.00,58,2.30,0.00
F,154,Welbeck,6.0,6.0,Brighton,46,2.63,46,2.76,44,2.33,45,2.04,44,2.71,41,2.05,42,2.09,42,1.76,40,2.62,42,2.22,41,2.62,41,2.35,0.00
F,155,Zeqiri,4.5,4.5,Brighton,0,0.00,2,0.08,2,0.14,3,0.19,3,0.16,3,0.20,4,0.20,4,0.17,4,0.31,5,0.27,5,0.31,5,0.28,0.00
M,156,Agyei,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,157,Al-Dakhil,4.0,4.0,Burnley,0,0.00,33,1.00,31,0.86,31,1.05,31,0.75,30,0.98,34,0.98,33,0.88,34,1.06,34,1.24,30,0.50,31,1.02,0.00
M,158,Bastien,5.0,5.0,Burnley,0,0.00,1,0.08,2,0.08,2,0.08,2,0.14,3,0.20,2,0.14,3,0.14,3,0.14,2,0.08,3,0.13,3,0.15,0.00
M,159,Benson,5.5,5.5,Burnley,0,0.00,33,1.62,43,2.02,37,1.91,38,1.76,38,2.19,36,1.73,35,1.60,36,1.79,37,1.95,35,1.40,36,1.87,0.00
D,160,Beyer,4.0,4.0,Burnley,0,0.00,86,2.44,82,2.12,82,2.66,82,1.80,81,2.38,78,2.06,79,1.95,78,2.28,78,2.73,79,1.05,78,2.44,0.16
M,161,Brownhill,5.0,5.0,Burnley,0,0.00,62,2.06,57,1.84,55,1.88,56,1.76,53,2.11,51,1.68,51,1.63,53,1.78,54,1.95,53,1.48,53,1.88,0.00
M,162,Churlinov,4.5,4.5,Burnley,0,0.00,6,0.39,7,0.39,5,0.35,6,0.33,6,0.48,6,0.38,7,0.37,8,0.43,7,0.46,8,0.42,7,0.46,0.00
M,163,Cork,5.0,5.0,Burnley,0,0.00,36,1.13,30,0.95,32,1.02,31,0.94,33,1.31,34,1.05,33,0.99,32,1.02,34,1.12,32,0.92,33,1.07,0.00
M,164,Costelloe,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,165,Cullen,5.0,5.0,Burnley,0,0.00,56,1.62,72,2.00,69,1.99,67,1.79,67,2.33,66,1.83,68,1.82,67,1.91,65,1.94,66,1.63,66,1.93,0.00
D,166,Egan-Riley,4.0,4.0,Burnley,0,0.00,3,0.08,4,0.10,5,0.18,5,0.12,5,0.18,6,0.19,6,0.18,7,0.23,6,0.22,6,0.13,7,0.24,0.00
D,167,Ekdal,4.0,4.0,Burnley,0,0.00,38,1.16,43,1.21,43,1.45,44,1.05,43,1.37,45,1.27,44,1.18,44,1.37,46,1.63,45,0.71,47,1.53,0.00
F,168,Foster,5.0,5.0,Burnley,0,0.00,42,1.94,27,1.37,23,1.22,23,1.16,25,1.50,23,1.18,24,1.15,23,1.17,24,1.32,24,1.07,24,1.30,0.00
G,169,Franchi,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,170,Gudmundsson,5.0,5.0,Burnley,0,0.00,32,1.56,31,1.54,26,1.34,26,1.24,26,1.58,26,1.30,28,1.31,26,1.34,27,1.50,26,1.12,27,1.43,0.00
D,171,McNally,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,172,Muric,4.5,4.5,Burnley,0,0.00,34,1.21,32,1.14,28,1.04,21,0.72,24,1.07,25,0.86,26,0.91,24,0.89,27,1.08,25,0.82,26,0.99,0.00
D,173,O'Shea,4.5,4.5,Burnley,0,0.00,72,2.10,68,1.79,69,2.25,66,1.49,69,2.06,66,1.75,66,1.65,69,2.07,66,2.33,67,0.94,66,2.09,0.00
F,174,Obafemi,5.0,5.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,Roberts,4.5,4.5,Burnley,0,0.00,82,2.73,79,2.41,77,2.86,76,1.98,75,2.61,77,2.35,75,2.17,73,2.48,74,3.02,75,1.25,75,2.77,0.00
F,177,Rodriguez,5.5,5.5,Burnley,0,0.00,38,1.95,39,2.00,37,1.96,38,1.82,39,2.31,39,1.95,37,1.75,39,2.02,36,2.06,38,1.59,36,2.04,0.00
D,178,Taylor,4.0,4.0,Burnley,0,0.00,41,1.29,46,1.30,44,1.52,46,1.15,45,1.48,44,1.27,46,1.25,45,1.45,47,1.73,46,0.75,45,1.53,0.00
D,179,Thomas,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,180,Twine,5.0,5.0,Burnley,0,0.00,20,1.06,21,1.06,18,0.95,20,0.96,19,1.18,20,0.98,21,1.04,21,1.11,23,1.31,21,0.89,22,1.24,0.00
G,181,Vigouroux,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,182,Vitinho,4.5,4.5,Burnley,0,0.00,46,1.68,46,1.55,47,1.89,47,1.37,47,1.82,45,1.53,45,1.46,45,1.64,46,1.96,47,0.96,48,1.89,0.00
F,183,Weghorst,5.5,5.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Zaroury,5.0,5.0,Burnley,0,0.00,0,0.00,0,0.00,55,2.34,51,2.05,51,2.60,51,2.10,50,1.98,50,2.13,50,2.27,49,1.75,52,2.29,0.00
D,185,Ampadu,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,186,Andrey,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,1,0.04,0,0.00,1,0.04,0,0.00,1,0.04,0.00
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,188,Aubameyang,6.5,6.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,190,Baba,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,B.Badiashile,4.5,4.5,Chelsea,18,0.75,41,2.29,52,2.63,54,2.19,54,2.13,54,2.05,54,2.21,53,1.54,51,2.19,54,1.57,51,1.31,52,1.42,0.00
G,192,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,193,Broja,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,194,Chalobah,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,195,Chilwell,5.6,5.5,Chelsea,83,4.01,78,5.28,76,4.70,74,3.63,73,3.57,71,3.34,69,3.52,71,2.59,71,3.76,71,2.55,69,2.17,71,2.39,0.83
M,196,Chukwuemeka,4.5,4.5,Chelsea,30,1.35,22,1.13,13,0.65,14,0.64,16,0.78,14,0.65,16,0.78,17,0.73,17,0.81,17,0.77,16,0.70,16,0.71,0.01
D,197,Colwill,4.5,4.5,Chelsea,77,3.14,68,3.74,62,3.08,62,2.48,58,2.31,61,2.29,60,2.52,60,1.76,61,2.57,58,1.68,60,1.52,60,1.66,0.06
D,198,Cucurella,5.0,5.0,Chelsea,8,0.34,13,0.70,16,0.78,18,0.75,16,0.65,18,0.72,18,0.77,18,0.64,18,0.78,15,0.53,19,0.58,17,0.55,0.00
M,199,Enzo,5.0,5.0,Chelsea,88,3.09,84,3.77,84,3.62,80,2.98,79,2.94,79,2.95,78,2.90,77,2.54,77,2.97,75,2.46,75,2.33,75,2.37,0.00
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,201,W.Fofana,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,202,Gallagher,5.5,5.5,Chelsea,62,2.52,62,3.25,60,2.97,57,2.41,56,2.40,59,2.56,56,2.35,56,2.15,55,2.52,56,2.11,56,2.00,57,2.06,0.00
D,203,Gusto,4.0,4.0,Chelsea,15,0.66,21,1.16,22,1.10,23,1.03,26,1.11,25,1.08,26,1.20,25,0.85,26,1.22,28,0.95,27,0.86,28,0.94,0.00
D,204,Hall,4.5,4.5,Chelsea,0,0.00,4,0.16,4,0.21,6,0.27,8,0.32,8,0.36,8,0.37,8,0.27,9,0.43,8,0.26,9,0.31,9,0.33,0.00
M,205,Hudson-Odoi,5.0,5.0,Chelsea,11,0.60,14,0.92,16,0.90,15,0.83,15,0.79,14,0.75,16,0.91,17,0.76,16,0.83,15,0.70,16,0.70,16,0.82,0.00
D,206,James,5.5,5.5,Chelsea,79,4.00,72,5.19,71,4.63,70,3.65,67,3.52,66,3.40,67,3.64,68,2.65,66,3.70,66,2.54,64,2.15,65,2.35,0.32
F,207,Lukaku,7.0,7.0,Chelsea,0,0.00,3,0.16,4,0.22,8,0.54,7,0.42,9,0.52,11,0.66,10,0.59,9,0.53,12,0.65,11,0.57,12,0.65,0.00
M,208,Madueke,5.5,5.5,Chelsea,26,1.51,34,2.29,41,2.68,41,2.30,40,2.26,39,2.24,41,2.27,42,2.05,41,2.42,42,2.05,42,1.87,40,1.85,0.00
M,209,Mount,7.0,7.0,Man Utd,71,3.18,68,4.29,67,2.75,68,3.79,67,3.54,65,3.86,66,3.74,65,3.64,65,2.76,64,3.56,66,4.40,63,3.31,0.00
M,210,Mudryk,6.5,6.5,Chelsea,47,2.38,48,2.96,45,2.67,45,2.32,46,2.42,47,2.45,46,2.39,44,2.06,45,2.48,46,2.10,46,1.98,46,1.97,0.00
F,211,N.Jackson,7.0,7.0,Chelsea,80,4.01,76,5.05,74,4.66,73,3.89,71,3.90,73,4.08,72,3.81,71,3.33,72,4.13,69,3.22,70,3.00,69,3.04,0.32
F,212,Nkunku,7.4,7.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Pulisic,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,214,M.Sarr,4.5,4.5,Chelsea,3,0.09,4,0.15,5,0.14,5,0.12,6,0.18,6,0.18,7,0.19,8,0.18,9,0.31,8,0.21,9,0.19,9,0.20,0.00
G,215,Slonina,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,216,Sterling,7.0,7.0,Chelsea,70,3.85,69,4.93,66,4.55,63,3.68,63,3.70,63,3.77,63,3.60,62,3.15,62,3.85,61,3.02,62,2.82,62,2.88,0.00
D,217,T.Silva,5.0,5.0,Chelsea,86,3.44,81,4.36,79,3.92,76,3.06,76,2.95,73,2.72,73,3.01,74,2.15,73,3.10,72,2.04,73,1.80,73,1.97,0.00
M,218,Ziyech,5.5,5.5,Chelsea,21,1.27,21,1.57,21,1.51,21,1.32,26,1.55,24,1.47,24,1.47,24,1.33,24,1.50,24,1.27,25,1.24,24,1.26,0.00
M,219,Ahamada,4.5,4.5,Crystal Palace,34,1.10,36,1.20,38,1.41,39,1.28,40,1.53,41,1.24,42,1.58,40,1.25,41,1.36,41,1.41,41,1.51,43,1.53,0.00
D,220,Andersen,4.5,4.5,Crystal Palace,88,2.04,86,2.25,84,3.42,81,1.91,83,3.02,79,1.37,78,3.27,79,1.57,81,2.23,79,2.57,78,3.10,78,3.07,0.00
M,221,J.Ayew,5.5,5.5,Crystal Palace,79,2.89,76,3.13,74,3.71,74,2.91,73,3.82,72,2.64,72,3.87,71,2.64,72,3.15,71,3.13,71,3.52,72,3.52,0.00
D,222,Clyne,4.5,4.5,Crystal Palace,14,0.39,16,0.49,18,0.74,20,0.60,21,0.85,23,0.55,23,0.99,26,0.65,25,0.82,23,0.86,25,1.04,23,1.00,0.00
M,223,C.Doucouré,5.0,5.0,Crystal Palace,88,2.24,85,2.29,85,2.61,85,2.20,82,2.53,83,2.05,82,2.57,81,2.02,81,2.23,81,2.28,80,2.43,79,2.38,0.00
M,224,Ebiowei,4.5,4.5,Crystal Palace,14,0.66,18,0.91,19,1.08,20,0.97,21,1.18,22,0.96,22,1.24,23,1.01,24,1.21,24,1.21,25,1.35,25,1.29,0.00
F,225,Edouard,5.5,5.5,Crystal Palace,67,2.51,65,2.69,63,3.09,62,2.50,62,3.33,62,2.40,63,3.29,60,2.33,61,2.73,61,2.72,60,2.96,60,2.91,0.00
M,226,Eze,6.5,6.5,Crystal Palace,82,3.47,79,3.77,78,4.70,77,3.48,76,4.90,75,3.10,75,4.89,74,3.13,74,3.83,74,3.93,74,4.46,74,4.34,0.04
G,227,Guaita,4.5,4.5,Crystal Palace,2,0.04,2,0.07,4,0.13,4,0.11,5,0.16,6,0.17,6,0.21,6,0.20,7,0.22,5,0.20,6,0.25,8,0.30,0.00
D,228,Guéhi,4.5,4.5,Crystal Palace,90,2.12,87,2.31,83,3.44,83,1.95,82,2.98,80,1.38,81,3.37,80,1.57,79,2.16,79,2.57,79,3.15,80,3.17,0.00
M,229,Hughes,5.0,5.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,230,Johnstone,4.5,4.5,Crystal Palace,93,3.20,93,3.29,91,3.83,91,3.13,90,3.58,89,2.93,89,3.75,88,2.93,88,3.13,89,3.43,88,3.63,87,3.61,0.10
M,231,Lerma,5.0,5.0,Crystal Palace,81,2.10,80,2.15,78,2.40,77,2.02,75,2.33,73,1.85,74,2.35,74,1.87,71,2.01,71,2.05,70,2.17,73,2.22,0.00
F,232,Mateta,5.0,5.0,Crystal Palace,33,1.48,34,1.68,36,2.11,35,1.64,36,2.23,35,1.54,35,2.16,37,1.65,36,1.89,37,1.88,37,2.07,37,2.04,0.00
G,233,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,234,Mitchell,4.5,4.5,Crystal Palace,82,2.00,79,2.14,78,3.22,75,1.85,73,2.67,74,1.34,74,3.11,73,1.51,72,2.02,72,2.39,72,2.87,70,2.84,0.00
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,1,0.03,0.00
M,236,Olise,6.0,6.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,237,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,C.Richards,4.0,4.0,Crystal Palace,15,0.38,21,0.61,24,1.07,27,0.72,28,1.09,30,0.62,30,1.33,31,0.71,29,0.92,32,1.14,30,1.27,30,1.32,0.00
M,239,Riedewald,4.5,4.5,Crystal Palace,7,0.24,11,0.38,13,0.44,14,0.44,15,0.55,16,0.52,18,0.62,17,0.55,18,0.58,18,0.59,19,0.64,18,0.64,0.00
M,240,Schlupp,5.0,5.0,Crystal Palace,70,2.40,68,2.53,66,2.86,65,2.34,66,2.96,66,2.21,64,2.95,65,2.18,66,2.54,66,2.55,65,2.78,64,2.72,0.00
D,241,Tomkins,4.0,4.0,Crystal Palace,3,0.07,5,0.13,8,0.26,9,0.23,9,0.28,10,0.21,12,0.45,11,0.26,11,0.33,12,0.36,12,0.47,11,0.43,0.00
D,242,Ward,4.5,4.5,Crystal Palace,80,1.97,78,2.14,75,3.17,73,1.78,71,2.66,70,1.27,70,3.06,67,1.38,68,1.93,68,2.32,69,2.82,71,2.96,0.00
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,244,André Gomes,4.5,4.5,Everton,4,0.15,5,0.20,6,0.24,7,0.26,8,0.30,9,0.36,9,0.39,10,0.35,10,0.37,9,0.38,11,0.41,12,0.44,0.00
D,245,Branthwaite,4.0,4.0,Everton,1,0.04,2,0.09,4,0.13,5,0.14,6,0.16,5,0.23,6,0.20,7,0.14,8,0.22,7,0.23,7,0.23,7,0.20,0.00
F,246,Calvert-Lewin,6.0,6.0,Everton,37,1.75,54,2.86,64,3.17,64,2.69,65,2.85,64,3.68,64,3.41,64,2.41,62,2.80,60,3.00,63,2.87,62,2.71,0.00
D,247,Coleman,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,248,Dele,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,249,A.Doucoure,5.5,5.5,Everton,85,2.57,80,2.83,79,2.73,77,2.28,75,2.30,76,3.00,76,2.74,74,2.02,74,2.33,75,2.45,74,2.34,71,2.20,0.00
M,250,Garner,5.0,5.0,Everton,47,1.43,48,1.69,50,1.67,50,1.47,50,1.50,52,1.94,51,1.76,51,1.37,52,1.58,52,1.63,53,1.62,53,1.55,0.00
M,251,Gbamin,4.5,4.5,Everton,2,0.04,2,0.07,4,0.11,4,0.10,5,0.14,6,0.23,5,0.18,6,0.17,7,0.21,6,0.21,6,0.21,7,0.21,0.00
D,252,Godfrey,4.5,4.5,Everton,27,0.81,28,1.22,31,1.28,31,0.81,34,1.01,34,1.64,34,1.41,35,0.70,35,1.04,35,1.13,36,1.20,34,0.95,0.00
M,253,Gray,5.5,5.5,Everton,41,1.84,40,2.16,39,1.99,38,1.67,37,1.71,40,2.37,42,2.28,40,1.56,41,1.89,41,2.08,41,1.90,42,1.85,0.00
M,254,Gana,5.0,5.0,Everton,76,2.04,75,2.26,73,2.18,71,1.85,71,1.92,71,2.31,68,2.09,68,1.72,68,1.88,68,1.94,67,1.87,67,1.79,0.00
D,255,Holgate,4.0,4.0,Everton,25,0.71,26,1.12,31,1.22,29,0.75,31,0.91,31,1.49,33,1.32,32,0.65,33,0.99,34,1.08,34,1.09,35,0.93,0.00
M,256,Iwobi,5.5,5.5,Everton,78,2.57,75,2.96,72,2.70,71,2.29,74,2.46,69,3.01,68,2.69,68,2.04,68,2.33,69,2.49,71,2.45,70,2.31,0.00
D,257,Keane,4.5,4.5,Everton,86,2.26,83,3.52,80,3.21,79,1.77,78,2.17,78,3.80,75,3.08,75,1.30,76,2.11,75,2.31,73,2.31,75,1.89,0.00
F,258,Maupay,5.0,5.0,Everton,49,2.04,33,1.75,24,1.23,24,1.12,23,1.07,23,1.41,24,1.31,24,1.05,24,1.17,25,1.27,24,1.15,25,1.16,0.00
M,259,McNeil,5.5,5.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,260,Mykolenko,4.5,4.5,Everton,37,1.06,36,1.61,37,1.57,38,0.97,38,1.14,40,1.95,41,1.74,43,0.82,42,1.24,40,1.32,41,1.34,42,1.12,0.00
M,261,Onana,5.0,5.0,Everton,44,1.37,43,1.50,45,1.49,45,1.35,46,1.39,47,1.70,47,1.59,49,1.34,48,1.47,45,1.42,46,1.42,46,1.36,0.00
D,262,Patterson,4.5,4.5,Everton,73,1.97,71,2.94,68,2.68,69,1.59,68,1.92,67,3.18,66,2.65,65,1.16,63,1.78,65,2.03,64,2.01,66,1.67,0.00
G,263,Pickford,4.5,4.5,Everton,94,3.21,93,3.89,93,3.81,92,3.07,91,3.16,91,4.06,89,3.62,90,2.93,91,3.20,90,3.28,91,3.32,90,3.08,0.61
F,264,Simms,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.03
D,265,Tarkowski,4.5,4.5,Everton,92,2.29,89,3.67,88,3.40,87,1.84,86,2.29,86,4.05,85,3.38,84,1.33,84,2.24,84,2.49,85,2.54,85,2.02,0.01
G,266,J.Virginia,4.0,4.0,Everton,1,0.04,2,0.09,2,0.08,3,0.07,4,0.14,4,0.18,6,0.21,4,0.13,4,0.14,5,0.19,4,0.15,4,0.14,0.00
M,267,Andreas,5.5,5.5,Fulham,76,3.71,73,2.64,71,2.41,70,4.30,70,3.20,70,3.16,70,4.08,71,2.86,72,3.02,70,2.99,70,2.86,70,3.78,0.00
M,268,Cairney,5.0,5.0,Fulham,31,1.30,30,1.11,24,0.91,22,1.07,21,0.92,23,0.95,21,1.05,24,0.94,26,1.03,25,1.04,25,1.01,26,1.20,0.00
M,269,I.Cavaleiro,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,270,De Cordova-Reid,5.5,5.5,Fulham,21,1.08,24,1.02,25,1.01,27,1.53,28,1.27,27,1.26,28,1.47,29,1.21,28,1.21,30,1.34,30,1.28,29,1.43,0.00
D,271,Diop,4.5,4.5,Fulham,72,2.30,69,0.86,67,0.61,67,2.88,67,1.77,66,1.62,63,2.64,66,1.17,67,1.32,68,1.38,67,1.39,67,2.52,0.00
M,272,Francois,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,273,Knockaert,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,1,0.07,1,0.07,1,0.07,2,0.07,2,0.06,2,0.12,1,0.06,2,0.06,2,0.14,0.00
D,274,Kongolo,4.0,4.0,Fulham,0,0.00,2,0.05,3,0.05,4,0.18,5,0.14,5,0.16,4,0.18,5,0.13,6,0.16,6,0.14,7,0.19,6,0.24,0.00
G,275,Leno,4.5,4.5,Fulham,94,3.65,92,3.04,92,3.04,92,3.97,91,3.31,91,3.23,91,3.89,91,3.02,91,3.09,91,3.10,91,3.09,91,3.69,0.00
M,276,Lukić,4.5,4.5,Fulham,73,2.44,57,1.66,38,1.16,37,1.58,37,1.32,38,1.31,39,1.62,38,1.26,38,1.28,38,1.27,42,1.35,39,1.51,0.00
