Pos,ID,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.5,4.5,Everton,16,0.36,20,0.70,20,0.86,19,0.95,19,0.56,21,0.47,21,0.95,21,0.88,20,0.77
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,1,0.07,5,0.43,10,0.47,8,0.39,8,0.56,10,0.52,10,0.56
D,180,Keane,4.2,4.2,Everton,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.5,4.5,Everton,89,3.26,88,3.50,87,3.87,86,5.46,86,3.21,86,3.07,87,4.06,86,3.67,87,3.68
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,21,0.73,31,1.22,31,1.32,29,1.77,27,0.97,22,0.75,22,1.10,19,0.83,20,0.81
M,186,Iwobi,5.6,5.6,Everton,83,2.36,81,2.94,78,3.30,77,4.30,74,2.52,74,2.27,74,3.45,75,2.97,75,2.83
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,2,0.06,6,0.23,13,0.54,15,0.78,19,0.59,16,0.41,18,0.82,20,0.78,23,0.89
M,189,Gray,5.3,5.3,Everton,66,2.27,65,2.98,62,3.25,59,3.99,58,2.41,59,2.17,59,3.47,58,2.89,58,2.70
M,190,Davies,4.9,4.9,Everton,7,0.27,13,0.52,12,0.55,13,0.91,11,0.47,8,0.34,7,0.39,8,0.38,7,0.29
F,191,Calvert-Lewin,7.9,7.9,Everton,18,0.80,34,1.77,67,3.89,69,4.96,68,2.97,70,2.67,71,4.57,71,3.82,70,3.52
D,192,Holgate,4.3,4.3,Everton,8,0.16,10,0.28,11,0.42,10,0.40,10,0.23,10,0.21,8,0.28,9,0.28,11,0.34
D,193,Godfrey,4.3,4.3,Everton,7,0.16,12,0.35,16,0.64,19,0.83,25,0.63,27,0.49,26,0.99,27,0.99,25,0.86
D,194,Mykolenko,4.5,4.5,Everton,76,1.21,74,2.35,73,3.09,71,2.91,72,1.76,69,1.16,68,2.76,68,2.55,67,2.50
M,195,Gordon,5.3,5.3,Everton,63,2.06,63,2.71,64,3.21,62,3.97,57,2.20,58,2.03,58,3.23,59,2.78,56,2.48
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,4.0,4.0,Everton,74,1.14,69,2.10,68,2.77,70,2.75,68,1.57,66,1.09,67,2.53,66,2.38,66,2.33
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.4,4.4,Everton,86,1.25,81,2.40,78,3.16,78,2.94,78,1.74,77,1.20,76,2.88,77,2.69,77,2.63
M,200,Cairney,4.7,4.7,Fulham,15,0.81,15,1.41,18,0.75,19,0.89,20,0.83,23,1.20,23,0.96,22,0.88,23,1.04
D,201,Ream,4.5,4.5,Fulham,87,3.02,84,4.26,84,1.49,82,1.92,81,1.45,82,3.09,83,1.69,82,2.36,83,2.02
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,10,0.45,13,1.06,16,0.66,17,0.73,17,0.69,18,0.78,20,0.78,19,0.69,19,0.76
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.5,5.5,Fulham,65,2.98,64,4.85,65,2.15,66,2.48,60,1.99,62,2.83,59,2.09,62,2.15,60,2.30
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.5,4.5,Fulham,12,0.41,16,0.85,18,0.38,20,0.54,20,0.43,21,0.82,23,0.54,20,0.61,19,0.53
F,210,Mitrović,6.9,6.9,Fulham,82,5.57,67,7.22,69,3.03,77,4.17,76,3.29,77,5.23,75,3.54,77,3.83,76,4.12
M,211,Reed,4.5,4.5,Fulham,71,2.42,69,4.12,66,1.83,63,1.90,66,1.84,63,2.22,63,1.80,62,1.69,63,1.89
M,212,Wilson,5.7,5.7,Fulham,47,2.88,48,4.74,47,2.03,46,2.32,46,1.98,48,2.95,49,2.20,45,2.10,47,2.36
G,213,Rodák,4.3,4.3,Fulham,2,0.08,3,0.15,4,0.11,4,0.11,5,0.18,5,0.17,5,0.15,5,0.17,6,0.22
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,62,2.54,64,3.65,62,1.25,59,1.59,58,1.21,58,2.51,60,1.41,58,1.89,56,1.58
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,81,3.04,65,3.46,65,1.23,71,1.77,70,1.33,71,2.88,72,1.54,69,2.08,67,1.76
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,5.0,5.0,Fulham,84,2.78,82,4.79,79,2.08,76,2.25,74,1.98,75,2.62,74,2.03,75,1.99,73,2.14
D,221,Cooper,4.4,4.4,Leeds,72,1.36,82,2.45,80,1.94,79,2.52,76,2.52,76,1.74,76,2.13,73,2.35,74,1.30
D,222,Ayling,4.5,4.5,Leeds,13,0.30,27,0.98,23,0.70,23,0.89,20,0.76,22,0.63,21,0.68,22,0.81,21,0.47
M,223,Klich,4.6,4.6,Leeds,13,0.58,14,0.75,16,0.77,15,0.85,13,0.77,17,0.82,16,0.78,16,0.83,16,0.70
M,224,Forshaw,4.4,4.4,Leeds,5,0.17,6,0.26,6,0.25,6,0.22,5,0.24,6,0.25,6,0.25,5,0.16,7,0.23
M,225,Rodrigo,6.3,6.3,Leeds,62,3.06,62,3.88,52,2.98,47,3.31,47,3.38,44,2.57,49,3.02,45,2.93,45,2.17
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,2,0.06,20,0.80,35,1.50,32,0.97,35,1.24,36,1.49,34,0.80
F,227,Bamford,7.2,7.2,Leeds,32,1.65,54,3.34,54,3.05,58,3.94,56,3.88,56,3.23,53,3.14,58,3.67,57,2.65
D,228,Llorente,4.4,4.4,Leeds,24,0.53,21,0.66,24,0.67,28,1.01,25,0.90,26,0.69,25,0.80,30,1.04,28,0.56
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,84,1.62,78,2.40,73,1.88,70,2.33,72,2.47,72,1.74,73,2.13,72,2.41,71,1.30
M,231,James,6.0,6.0,Fulham,22,1.26,23,2.31,24,1.10,24,1.22,27,1.20,24,1.41,26,1.20,24,1.08,25,1.25
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.8,5.8,Leeds,63,2.53,71,3.48,67,3.00,62,3.34,59,3.33,58,2.67,58,2.75,58,2.91,58,2.30
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,63,1.28,67,2.16,62,1.66,54,1.90,46,1.67,49,1.22,44,1.35,45,1.59,47,0.91
G,236,Klaesson,3.9,3.9,Leeds,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.04,1,0.00,1,0.00,0,0.00
F,237,Greenwood,4.2,4.2,Leeds,17,0.72,17,0.77,19,0.83,18,0.84,17,0.88,15,0.66,18,0.79,16,0.68,16,0.61
G,238,Meslier,4.5,4.5,Leeds,75,2.67,88,3.40,87,3.19,87,3.50,86,3.79,85,3.06,86,3.26,87,3.25,86,3.01
D,239,Firpo,4.5,4.5,Leeds,27,0.73,23,0.90,26,0.85,20,0.84,17,0.70,17,0.57,18,0.64,18,0.69,18,0.47
M,240,Summerville,4.4,4.4,Leeds,42,1.67,41,2.00,42,1.84,29,1.58,26,1.45,26,1.24,26,1.26,26,1.28,28,1.13
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,18,0.87,11,0.64,9,0.55,7,0.52,9,0.64,9,0.51,8,0.52,9,0.52,10,0.49
D,243,Hjelde,3.9,3.9,Leeds,1,0.00,3,0.12,3,0.11,3,0.09,3,0.12,3,0.07,4,0.15,5,0.15,4,0.09
D,244,Kristensen,4.8,4.8,Leeds,77,1.70,54,1.95,64,1.87,62,2.44,69,2.70,65,1.78,68,2.29,67,2.54,67,1.41
M,245,Roca,4.8,4.8,Leeds,72,2.22,68,2.41,64,2.19,60,2.34,64,2.57,65,2.17,64,2.20,62,2.20,66,1.98
M,246,Aaronson,5.5,5.5,Leeds,84,2.86,80,3.38,78,3.02,78,3.52,75,3.52,75,2.90,73,2.90,74,3.09,73,2.44
M,247,Gyabi,4.3,4.3,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,0,0.00,0,0.00,7,0.23,63,1.75,73,1.94,71,1.39,71,1.35,73,2.34
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,4,0.10,11,0.38
M,251,Albrighton,4.7,4.7,Leicester,28,0.96,33,1.40,34,1.28,30,1.09,22,0.84,21,0.78,16,0.57,15,0.45,13,0.55
M,252,Mendy,4.3,4.3,Leicester,17,0.58,19,0.70,21,0.73,22,0.74,16,0.54,18,0.61,18,0.59,18,0.51,19,0.69
D,253,Vestergaard,3.9,3.9,Leicester,3,0.09,4,0.13,5,0.20,5,0.19,2,0.08,3,0.11,2,0.04,3,0.06,2,0.09
G,254,Ward,4.1,4.1,Leicester,88,3.13,87,3.54,85,3.56,85,3.38,85,3.27,84,3.16,84,2.99,81,2.44,83,3.36
F,255,Vardy,9.1,9.1,Leicester,55,2.46,54,3.51,50,2.88,48,2.74,48,2.62,44,2.50,47,2.23,48,1.98,48,2.76
D,256,Ricardo,4.3,4.3,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,5,0.18,21,0.67,39,0.96,44,1.03,43,1.63
D,257,Amartey,4.3,4.3,Leicester,76,1.29,70,2.48,65,2.33,65,2.00,46,1.35,38,1.10,35,0.77,34,0.69,34,1.17
D,258,Castagne,4.7,4.7,Leicester,85,1.44,81,3.13,80,3.11,77,2.64,76,2.39,74,2.26,71,1.58,70,1.50,70,2.53
M,259,Tielemans,6.3,6.3,Leicester,81,2.55,82,3.44,79,3.11,73,2.77,76,2.77,75,2.79,77,2.52,75,2.11,76,2.89
M,260,Pérez,4.7,4.7,Leicester,48,1.89,43,2.37,29,1.54,23,1.22,17,0.89,18,1.01,20,0.96,20,0.82,19,1.03
M,261,Maddison,8.2,8.2,Leicester,0,0.00,12,0.72,51,2.73,76,3.79,74,3.54,72,3.56,72,2.99,72,2.59,71,3.64
F,262,Iheanacho,6.1,6.1,Leicester,25,1.14,25,1.52,20,1.18,17,0.97,14,0.83,16,0.91,17,0.85,15,0.65,17,0.98
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.9,6.9,Leicester,80,3.01,78,4.27,74,3.72,69,3.36,67,3.13,69,3.22,66,2.72,68,2.39,67,3.39
M,265,Ndidi,4.8,4.8,Leicester,58,1.52,57,1.78,57,1.77,58,1.69,52,1.53,45,1.36,48,1.32,47,1.11,49,1.49
M,266,Dewsbury-Hall,4.9,4.9,Leicester,68,2.14,73,2.97,69,2.61,63,2.29,64,2.26,64,2.26,62,2.00,63,1.75,64,2.33
D,267,Söyüncü,4.2,4.2,Leicester,14,0.29,17,0.57,17,0.61,18,0.58,7,0.23,6,0.17,8,0.18,7,0.16,5,0.18
D,268,Justin,4.3,4.3,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,48,1.49,46,1.70,44,1.58,40,1.43,40,1.42,44,1.52,40,1.32,41,1.12,39,1.40
D,270,Thomas,4.2,4.2,Leicester,69,1.18,67,2.34,63,2.20,64,1.97,57,1.64,49,1.34,43,0.91,41,0.84,36,1.23
F,271,Daka,5.7,5.7,Leicester,56,2.37,52,3.11,49,2.70,48,2.52,45,2.29,46,2.44,43,2.02,45,1.77,42,2.32
D,272,Fofana,4.3,4.3,Chelsea,0,0.00,3,0.23,23,1.07,50,1.84,59,2.58,57,1.99,59,2.81,60,1.67,57,2.44
D,273,Brunt,3.9,3.9,Leicester,1,0.02,2,0.06,2,0.06,1,0.03,2,0.03,1,0.03,0,0.00,0,0.00,1,0.00
M,274,Milner,4.4,4.4,Liverpool,0,0.00,2,0.11,12,0.54,17,1.21,16,0.81,16,0.96,16,0.70,14,0.67,16,0.87
M,275,Henderson,5.3,5.3,Liverpool,60,2.58,56,2.29,52,2.02,51,2.97,49,2.00,46,2.33,46,1.75,44,1.86,48,2.17
D,276,Matip,5.9,5.9,Liverpool,84,4.23,75,3.25,61,2.27,60,3.47,59,2.71,58,3.36,57,1.88,55,2.43,57,2.57
M,277,Thiago,5.2,5.2,Liverpool,73,3.00,69,2.63,63,2.25,62,3.40,61,2.34,61,2.92,57,2.01,60,2.33,57,2.47
M,278,Chamberlain,4.9,4.9,Liverpool,29,1.73,27,1.47,12,0.61,7,0.63,8,0.47,6,0.42,5,0.34,5,0.30,4,0.31
F,279,Firmino,8.1,8.1,Liverpool,0,0.00,8,0.43,38,2.00,52,4.05,52,2.80,49,3.46,48,2.34,46,2.68,47,2.98
D,280,Van Dijk,6.5,6.5,Liverpool,88,4.27,83,3.43,83,2.99,80,4.55,80,3.59,78,4.45,80,2.60,80,3.43,78,3.47
G,281,Alisson,5.5,5.5,Liverpool,89,4.14,88,3.83,88,3.64,87,5.47,87,3.97,84,4.53,86,3.51,86,3.81,87,4.09
M,282,Fabinho,5.3,5.3,Liverpool,77,2.70,73,2.37,71,2.19,67,3.17,67,2.22,65,2.69,64,1.92,63,2.07,63,2.31
M,283,Salah,12.8,12.7,Liverpool,85,7.82,81,6.45,78,5.41,77,8.03,75,5.72,73,7.61,75,4.72,74,5.71,72,6.28
D,284,Robertson,6.8,6.8,Liverpool,79,4.56,77,3.76,78,3.29,76,5.00,74,3.84,74,4.96,74,2.81,74,3.74,74,3.96
D,285,Alexander-Arnold,7.2,7.2,Liverpool,82,5.40,80,4.51,80,3.87,77,5.75,78,4.53,77,5.96,76,3.31,77,4.42,76,4.61
D,286,Gomez,4.5,4.5,Liverpool,11,0.43,17,0.60,10,0.31,11,0.58,11,0.44,14,0.68,15,0.43,12,0.43,15,0.61
M,287,Keita,4.7,4.7,Liverpool,19,1.04,18,0.87,16,0.73,18,1.26,22,1.04,20,1.17,21,0.91,20,1.00,20,1.08
F,288,Diogo Jota,8.8,8.8,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,5,0.35,19,1.52,34,1.86,38,2.33,41,2.71
G,289,Kelleher,4.0,4.0,Liverpool,1,0.05,2,0.04,2,0.04,3,0.12,3,0.09,6,0.27,4,0.12,4,0.13,3,0.14
D,290,Konaté,4.8,4.8,Liverpool,3,0.09,11,0.41,32,1.14,35,1.93,35,1.53,36,2.00,35,1.13,40,1.62,38,1.60
M,291,Jones,4.9,4.9,Liverpool,4,0.16,8,0.40,17,0.79,16,1.09,17,0.79,16,0.91,12,0.54,13,0.58,12,0.64
D,292,Tsimikas,4.5,4.5,Liverpool,13,0.69,15,0.73,13,0.52,15,0.94,16,0.75,15,0.94,15,0.61,16,0.74,14,0.70
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,294,Elliott,5.0,5.0,Liverpool,54,3.13,51,2.60,39,1.91,36,2.67,37,1.87,32,2.06,31,1.47,32,1.67,31,1.80
D,295,N.Williams,4.0,4.0,Nott'm Forest,57,1.69,56,2.00,54,2.15,52,1.99,55,2.13,51,1.63,53,1.00,53,1.35,50,2.19
M,296,Carvalho,5.4,5.4,Liverpool,48,3.12,42,2.52,22,1.30,16,1.44,15,0.93,13,1.07,9,0.57,10,0.63,11,0.81
F,297,Darwin,9.0,8.9,Liverpool,83,6.15,78,5.20,69,4.21,66,5.99,66,4.30,63,5.52,61,3.46,60,3.97,61,4.62
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00,1,0.01,0,0.00,1,0.00,1,0.00
D,299,Walker,4.8,4.8,Man City,60,3.31,58,2.53,57,4.03,56,3.14,53,2.11,50,4.39,49,2.60,49,1.16,49,2.33
M,300,Gündogan,7.3,7.3,Man City,52,2.99,53,2.40,49,4.04,50,2.88,50,2.35,50,5.02,48,2.67,48,1.18,47,2.38
M,301,De Bruyne,12.6,12.6,Man City,82,6.24,77,4.34,76,7.85,72,5.49,72,4.22,70,9.21,70,5.02,70,2.28,69,4.51
D,302,Stones,5.4,5.4,Man City,53,3.02,56,2.45,55,3.86,53,3.02,50,1.94,47,4.15,45,2.42,44,1.05,42,2.01
M,303,Mahrez,7.5,7.5,Man City,34,2.80,34,2.19,36,4.03,38,2.96,39,2.46,39,5.46,39,2.97,35,1.20,38,2.58
M,304,Sterling,9.7,9.7,Chelsea,77,4.43,72,7.01,66,4.18,65,4.47,64,4.39,64,3.39,65,4.38,66,3.20,64,4.55
M,305,Grealish,6.8,6.8,Man City,56,3.82,56,2.96,57,5.38,56,3.65,53,2.79,53,6.18,52,3.26,55,1.56,55,3.12
D,306,Cancelo,7.4,7.4,Man City,76,4.94,76,3.72,71,5.81,67,4.42,70,3.14,68,7.00,69,4.29,69,1.90,69,3.74
G,307,Ederson,5.4,5.4,Man City,89,4.50,89,3.93,88,6.47,88,4.53,88,3.67,87,7.81,85,4.22,86,1.85,85,3.93
D,308,Aké,5.0,5.0,Man City,42,2.46,43,1.95,45,3.31,42,2.47,42,1.71,36,3.31,36,1.97,35,0.87,38,1.89
D,309,Laporte,5.8,5.8,Man City,62,3.52,59,2.55,58,4.16,57,3.28,52,2.02,47,4.26,48,2.59,46,1.08,45,2.14
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.9,6.9,Man City,69,3.77,67,2.87,66,5.06,67,3.61,64,2.75,64,6.01,65,3.32,64,1.47,64,2.97
D,312,Dias,5.9,5.9,Man City,0,0.00,0,0.00,4,0.24,15,0.80,32,1.25,56,4.88,59,3.12,57,1.30,59,2.69
D,313,Zinchenko,5.0,5.0,Arsenal,57,2.42,59,2.65,60,2.19,63,5.29,64,3.20,61,5.30,61,3.35,60,2.27,61,3.65
M,314,Foden,8.3,8.3,Man City,61,4.86,61,3.63,58,6.33,55,4.20,56,3.46,56,7.52,58,4.30,60,1.97,59,3.94
M,315,Rodri,5.6,5.6,Man City,68,2.79,68,2.33,68,4.04,67,2.67,67,2.23,67,4.80,65,2.55,65,1.12,62,2.23
M,316,Palmer,4.3,4.3,Man City,12,0.77,10,0.53,13,1.28,16,1.08,16,0.93,17,2.07,17,1.05,17,0.49,19,1.14
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.2,11.8,Man City,82,8.23,76,5.47,75,10.01,72,6.92,72,5.26,69,11.32,73,6.50,71,2.83,70,5.64
F,319,Álvarez,6.0,6.0,Man City,8,0.65,20,1.28,24,2.60,25,1.89,28,1.70,32,4.03,28,1.94,32,0.94,30,1.93
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,49,1.47,77,2.44,74,2.14,72,2.16,73,2.03,72,2.20,73,1.88,71,1.83,70,2.16
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.05,1,0.04,2,0.07,2,0.05,2,0.09,3,0.23,5,0.20,4,0.09,4,0.18
M,325,Phillips,4.8,4.8,Man City,17,0.65,18,0.64,19,1.15,21,0.86,23,0.78,21,1.58,24,0.92,22,0.39,25,0.93
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,4.9,4.9,Man Utd,89,3.84,88,4.15,87,3.16,87,3.38,87,4.98,86,3.44,86,3.78,86,1.86,86,3.07
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
D,329,Varane,4.8,4.8,Man Utd,82,3.37,78,3.92,73,1.80,74,1.99,73,4.24,70,2.57,72,3.21,69,1.51,67,1.50
D,330,Maguire,4.7,4.7,Man Utd,23,0.94,10,0.43,12,0.27,14,0.35,14,0.74,15,0.55,16,0.66,17,0.34,16,0.34
M,331,Fred,5.1,5.1,Man Utd,19,0.84,23,1.11,21,0.81,23,0.97,22,1.30,22,0.96,25,1.08,25,0.53,25,0.95
D,332,Shaw,4.8,4.8,Man Utd,80,3.51,74,4.19,68,1.77,67,1.91,72,4.55,73,2.89,70,3.46,70,1.67,70,1.60
M,333,Fernandes,9.8,9.8,Man Utd,86,4.36,82,5.45,82,3.33,80,3.51,81,6.21,78,4.31,78,4.77,78,2.35,79,3.15
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,6.8,6.7,Man Utd,77,4.48,74,5.42,68,3.21,67,3.34,65,5.61,65,4.11,62,4.21,63,2.14,65,3.00
M,336,Van de Beek,5.1,5.1,Man Utd,4,0.24,7,0.45,9,0.44,10,0.47,10,0.73,13,0.66,12,0.69,13,0.36,12,0.52
D,337,Lindelöf,4.3,4.3,Man Utd,40,1.55,23,1.11,22,0.52,23,0.58,22,1.15,22,0.77,24,1.03,23,0.48,26,0.57
M,338,McTominay,4.9,4.9,Man Utd,21,0.83,23,1.03,24,0.80,26,0.92,26,1.36,25,0.98,27,1.11,29,0.56,28,0.90
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,4,0.28,10,0.73,30,1.57,36,1.97,35,3.14,35,2.30,38,2.69,36,1.27,36,1.80
D,341,Wan-Bissaka,4.3,4.3,Man Utd,43,1.74,26,1.25,8,0.22,9,0.26,9,0.50,9,0.33,10,0.42,10,0.21,12,0.27
D,342,Dalot,4.8,4.8,Man Utd,13,0.55,43,2.19,77,1.88,75,2.00,72,4.31,72,2.69,72,3.30,73,1.63,70,1.50
D,343,B.Williams,3.8,3.8,Man Utd,5,0.13,3,0.11,2,0.05,2,0.03,2,0.09,2,0.06,3,0.07,2,0.03,4,0.06
M,344,Elanga,4.7,4.7,Man Utd,11,0.68,13,0.87,8,0.48,9,0.51,9,0.78,8,0.57,10,0.64,13,0.44,9,0.51
F,345,Martial,6.7,6.7,Man Utd,72,4.10,69,5.08,68,3.31,67,3.49,66,5.60,65,4.12,62,4.23,65,2.17,65,3.07
M,346,Andreas,4.6,4.5,Fulham,80,3.77,77,6.00,73,2.51,75,2.91,74,2.48,72,3.44,71,2.52,73,2.61,72,2.80
M,347,Pellistri,4.3,4.3,Man Utd,1,0.00,2,0.10,1,0.08,2,0.09,2,0.22,3,0.18,3,0.18,2,0.05,2,0.15
G,348,Heaton,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00
M,349,Shelvey,4.8,4.8,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.07,9,0.23,20,0.66
D,350,Ritchie,4.2,4.2,Newcastle,3,0.12,3,0.12,4,0.24,5,0.25,5,0.27,4,0.22,5,0.22,5,0.13,4,0.13
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,1,0.00,1,0.04,1,0.00,1,0.00,1,0.00,2,0.09,2,0.08,3,0.06,1,0.04
F,354,Wood,5.6,5.6,Newcastle,35,2.40,16,0.88,12,0.91,12,0.76,11,0.75,10,0.68,11,0.66,10,0.38,10,0.50
G,355,Dubravka,4.2,4.2,Man Utd,1,0.04,2,0.10,3,0.07,2,0.08,2,0.12,4,0.12,4,0.18,4,0.07,3,0.07
F,356,Wilson,7.4,7.4,Newcastle,49,3.59,70,3.44,71,5.21,67,4.00,66,4.23,67,4.29,66,3.60,68,2.62,67,2.80
D,357,Trippier,5.9,5.5,Newcastle,85,4.85,82,2.50,76,4.50,73,3.67,74,4.10,74,4.12,75,2.81,74,2.39,75,1.75
