Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
D,531,Vinagre,4.3,4.3,Everton,13,0.53,13,0.52,15,0.47,16,0.39,15,0.68,17,0.65,14,0.51,13,0.52,12,0.35
D,532,Mbabu,4.3,4.3,Fulham,7,0.22,8,0.29,10,0.31,10,0.46,10,0.33,9,0.33,12,0.39,11,0.36,12,0.10
D,533,Martínez,4.5,4.5,Man Utd,84,5.19,75,1.96,79,5.96,76,2.98,76,3.52,76,1.66,73,1.68,75,3.76,72,0.64
M,534,McNeil,5.2,5.2,Everton,41,2.06,42,2.15,40,1.68,40,1.56,41,2.21,40,1.86,39,1.77,38,1.85,39,1.56
M,535,Tavernier,4.7,4.7,Bournemouth,13,0.51,41,1.81,74,2.41,72,2.44,73,2.58,73,0.97,74,2.32,74,2.42,71,2.43
M,536,Mangala,4.9,4.9,Nott'm Forest,58,2.07,59,2.04,57,2.02,56,1.84,55,1.66,52,1.48,50,1.85,44,1.44,45,1.50
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.4,4.4,Aston Villa,34,1.55,27,1.14,31,1.48,31,0.67,31,1.02,28,1.17,30,1.44,31,1.13,29,1.50
D,539,Hill,4.4,4.4,Bournemouth,1,0.02,1,0.03,1,0.02,2,0.02,2,0.05,2,0.02,3,0.04,3,0.04,2,0.04
D,540,Stevens,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,7,0.19,7,0.27,4,0.15,4,0.16,5,0.22,5,0.10,8,0.30,7,0.24,6,0.05
D,545,Emerson,4.0,4.0,West Ham,28,1.27,30,1.51,25,0.89,23,0.92,26,0.88,26,1.16,25,0.91,25,1.15,27,0.14
M,546,Harris,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00
D,547,Drameh,4.0,4.0,Leeds,3,0.10,6,0.22,6,0.31,6,0.18,9,0.32,10,0.34,9,0.23,9,0.31,8,0.13
G,548,Iversen,3.9,3.9,Leicester,2,0.08,3,0.08,4,0.11,4,0.11,4,0.14,7,0.22,7,0.28,8,0.30,8,0.11
M,549,Praet,4.8,4.8,Leicester,27,1.20,33,1.51,30,1.36,32,1.47,30,1.22,28,1.20,27,1.31,32,1.39,28,0.56
M,550,Amad,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,551,Iqbal,4.3,4.3,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,552,Anderson,4.4,4.4,Newcastle,8,0.34,7,0.32,8,0.33,7,0.34,5,0.23,5,0.12,4,0.13,3,0.15,4,0.15
M,553,Hammond,4.3,4.3,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,554,Bryan,5.0,5.0,Spurs,17,1.66,11,0.65,3,0.23,2,0.17,2,0.18,2,0.17,4,0.24,3,0.19,3,0.05
D,555,Ashby,3.9,3.9,West Ham,1,0.03,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00,1,0.03,1,0.00
M,556,Coventry,4.4,4.4,West Ham,0,0.00,1,0.04,1,0.00,1,0.04,1,0.00,2,0.08,2,0.04,2,0.09,2,0.01
G,557,Smith,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,558,Bueno,3.9,3.9,Wolves,68,2.57,67,1.15,61,1.51,58,2.28,57,2.73,56,1.42,54,1.98,54,1.34,52,1.12
D,559,Colwill,4.4,4.4,Brighton,80,2.04,61,2.56,26,1.33,28,1.06,30,1.28,28,0.50,32,1.34,29,1.06,30,0.26
M,560,Mills,4.4,4.4,Everton,1,0.05,3,0.16,3,0.13,1,0.04,1,0.05,1,0.05,1,0.00,0,0.00,0,0.00
M,561,Warrington,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,562,Solomon,4.9,4.9,Fulham,8,0.36,10,0.48,15,0.70,14,0.80,16,0.76,17,0.70,16,0.76,17,0.76,18,0.27
D,563,Chambers,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,1,0.04,1,0.00,1,0.03,1,0.00,1,0.00,0,0.00
M,564,Bajcetic,4.4,4.4,Liverpool,1,0.00,1,0.06,1,0.04,2,0.06,1,0.04,1,0.00,1,0.04,1,0.00,1,0.01
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,566,Hodge,4.4,4.4,Wolves,18,0.67,19,0.63,21,0.72,19,0.78,17,0.72,16,0.47,18,0.83,18,0.60,18,0.38
M,567,Ronan,4.4,4.4,Wolves,0,0.00,0,0.00,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00,0,0.00
M,568,Campbell,4.4,4.4,Wolves,2,0.05,2,0.04,3,0.13,3,0.15,3,0.10,2,0.07,3,0.10,3,0.12,3,0.05
M,569,Garnacho,4.2,4.2,Man Utd,20,2.15,17,0.86,15,1.63,18,1.12,19,1.26,18,0.61,19,0.96,21,1.51,21,0.32
M,570,Garner,4.5,4.5,Everton,0,0.00,0,0.00,5,0.17,21,0.64,23,0.94,26,0.94,25,0.88,23,0.87,24,0.77
G,571,Randolph,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,573,Lewis,3.9,3.9,Man City,54,4.77,46,2.73,37,1.55,35,3.25,29,1.60,31,0.75,30,1.59,30,1.56,29,0.32
G,574,Neto,4.5,4.5,Bournemouth,29,1.05,57,2.42,86,3.07,85,3.07,86,3.25,84,1.31,85,3.17,84,2.97,83,3.01
M,575,Cornet,5.9,5.9,West Ham,6,0.27,15,0.88,29,1.30,30,1.42,30,1.33,32,1.58,31,1.42,33,1.73,32,0.25
D,576,Senesi,4.5,4.5,Bournemouth,78,1.78,71,2.60,69,1.28,69,1.59,69,1.86,65,0.46,64,1.09,65,1.12,68,1.51
M,577,Onana,4.8,4.8,Everton,83,2.93,79,2.83,76,2.25,74,2.00,72,2.79,68,2.34,70,2.32,69,2.39,68,1.96
G,578,Robles,4.0,4.0,Leeds,2,0.04,2,0.08,3,0.16,3,0.11,4,0.12,4,0.12,4,0.11,4,0.12,3,0.06
M,579,Guedes,5.9,5.9,Wolves,30,1.75,27,1.20,28,1.41,30,1.87,27,1.73,30,1.28,25,1.71,23,1.14,25,0.81
M,580,Damsgaard,5.1,5.1,Brentford,22,1.33,19,1.06,22,1.32,23,1.02,22,1.25,28,0.62,28,1.67,27,1.48,27,0.67
G,581,Smithies,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,582,Freuler,4.9,4.9,Nott'm Forest,81,2.57,76,2.44,74,2.42,72,2.10,71,1.88,73,1.83,67,2.23,70,1.92,69,2.02
M,583,Kouyaté,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.17,17,0.68,25,0.86,31,1.08
M,584,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,585,Dennis,5.7,5.7,Nott'm Forest,34,1.80,33,1.68,30,1.67,28,1.34,26,1.14,23,0.97,24,1.31,24,1.11,26,1.20
D,586,Estupiñán,4.5,4.5,Brighton,70,2.22,68,3.35,64,3.68,65,2.80,61,2.93,64,1.31,61,2.93,62,2.60,61,0.61
D,587,Sergio Gómez,4.5,4.5,Man City,8,0.68,7,0.33,8,0.30,8,0.65,8,0.42,8,0.17,9,0.47,11,0.52,10,0.10
D,588,Kehrer,4.5,4.5,West Ham,87,2.86,67,2.73,81,1.88,80,2.41,77,1.76,75,2.81,76,1.96,76,2.75,76,0.24
M,589,Matheus,4.8,4.8,Wolves,68,2.59,63,1.87,62,2.10,61,2.59,57,2.53,56,1.67,59,2.72,57,1.85,54,1.16
G,590,Whitworth,4.0,4.0,Crystal Palace,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,591,Ablade,4.5,4.5,Fulham,0,0.00,0,0.00,1,0.07,1,0.08,1,0.07,2,0.06,2,0.07,3,0.13,2,0.04
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,4.9,4.9,Man Utd,80,4.96,70,2.05,75,4.59,73,2.55,72,2.76,69,1.27,70,2.04,68,2.72,71,0.61
F,594,Isak,6.6,6.6,Newcastle,32,2.42,36,2.21,40,2.63,50,3.21,52,2.90,50,1.95,51,2.21,52,3.34,51,3.16
D,595,Zanka,4.0,4.0,Brentford,49,2.23,19,0.61,17,0.69,19,0.42,19,0.74,22,0.23,24,0.88,19,0.66,20,0.31
F,596,Ferguson,4.5,4.5,Brighton,52,2.30,37,1.93,25,1.42,17,0.88,18,1.02,16,0.50,19,1.03,22,1.11,21,0.27
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.05,1,0.00
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,72,2.63,68,2.46,64,2.38,64,1.77,62,1.14,62,1.51,60,2.44,60,1.25,58,1.66
M,603,Paquetá,5.9,5.9,West Ham,76,3.26,74,3.72,73,2.63,72,2.98,70,2.69,70,3.23,70,2.71,68,3.23,69,0.45
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,605,Welch,4.0,4.0,Everton,1,0.00,1,0.03,1,0.02,1,0.02,1,0.03,1,0.03,1,0.00,0,0.00,1,0.00
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.4,7.4,Man Utd,80,6.76,77,2.96,73,6.49,74,3.72,72,3.97,71,1.90,69,2.75,70,4.05,72,0.84
D,610,Akanji,5.0,5.0,Man City,52,4.16,52,2.81,46,1.73,43,3.61,39,1.93,43,0.96,42,2.01,44,2.08,42,0.42
M,611,Gueye,4.9,4.9,Everton,80,2.73,78,2.73,77,2.20,71,1.92,69,2.55,69,2.24,67,2.15,68,2.22,68,1.90
D,612,Faes,4.4,4.4,Leicester,86,2.85,82,2.46,80,2.12,79,2.13,75,1.34,73,1.70,73,2.39,72,2.04,72,0.82
D,613,Kurzawa,4.3,4.3,Fulham,19,0.51,10,0.35,12,0.33,15,0.64,15,0.43,14,0.46,17,0.55,15,0.43,15,0.12
M,614,Willian,5.5,5.5,Fulham,73,2.87,71,3.40,68,2.71,67,3.83,64,2.70,66,2.86,66,3.07,67,2.80,67,0.85
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,5.0,5.0,Chelsea,54,1.90,50,2.12,47,1.73,46,1.53,44,1.72,39,1.27,44,1.67,43,1.51,34,1.34
F,617,Aubameyang,8.6,8.6,Chelsea,44,2.85,35,2.64,31,2.24,28,1.74,30,2.29,30,1.75,30,2.23,28,1.78,30,2.21
F,618,Vinícius,5.4,5.4,Fulham,10,0.49,14,0.81,15,0.75,18,1.17,18,0.94,18,0.89,17,0.94,18,0.92,20,0.32
F,619,Gnonto,5.0,5.0,Leeds,64,2.43,52,2.27,33,2.30,29,1.26,28,1.26,28,1.32,30,1.23,30,1.38,31,0.70
M,620,Arthur,4.8,4.8,Liverpool,0,0.00,0,0.00,1,0.00,5,0.22,8,0.30,9,0.40,8,0.46,8,0.34,8,0.13
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,5,0.18,14,0.48,17,0.51,15,0.62,15,0.41,16,0.46,16,0.59,14,0.35,15,0.10
D,623,Caleta-Car,4.5,4.5,Southampton,53,1.66,56,1.74,29,0.78,21,0.80,26,0.56,25,0.66,24,0.86,25,0.49,27,0.14
M,624,Edozie,4.7,4.7,Southampton,49,2.21,47,2.19,44,1.93,44,2.09,44,1.74,42,1.71,43,2.13,42,1.65,42,0.37
F,625,Diego Costa,5.5,5.5,Wolves,49,2.48,45,1.67,39,1.81,37,2.17,39,2.29,39,1.53,35,2.18,34,1.44,35,1.06
G,626,Karius,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,628,Aurier,4.5,4.5,Nott'm Forest,73,2.91,68,2.67,68,2.75,67,1.98,65,1.21,64,1.65,64,2.81,64,1.40,63,1.87
M,629,Traoré,4.4,4.4,Wolves,0,0.00,0,0.00,3,0.07,11,0.46,22,0.85,26,0.74,28,1.22,29,0.93,28,0.55
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.00,2,0.07,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00
D,631,Sousa,4.0,4.0,Arsenal,0,0.00,1,0.00,1,0.00,1,0.07,1,0.04,1,0.00,1,0.00,1,0.04,1,0.00
M,632,Trevitt,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,633,Cox,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,636,Parkes,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,1,0.00,2,0.03,1,0.03,1,0.00,0,0.00,1,0.01
D,637,John,4.0,4.0,Everton,1,0.00,1,0.00,1,0.02,1,0.02,2,0.03,1,0.00,0,0.00,0,0.00,0,0.00
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,1,0.00,1,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00
M,639,Braybrooke,4.5,4.5,Leicester,2,0.09,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,640,Turns,4.0,4.0,Brighton,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00,2,0.04,1,0.01
M,641,Godo,4.5,4.5,Fulham,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,1,0.03,2,0.03,3,0.05,1,0.03,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00
D,646,Crama,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.01
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,651,Moran,4.5,4.5,Brighton,1,0.05,1,0.07,2,0.12,3,0.15,3,0.17,4,0.09,5,0.21,3,0.16,4,0.04
D,652,Furlong,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.04,1,0.00,2,0.01
M,653,Hutchinson,4.5,4.5,Chelsea,2,0.05,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,655,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,656,Bishop,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,658,Griffiths,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00,0,0.00,1,0.00
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,660,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,661,Hall,4.4,4.4,Chelsea,21,0.86,16,0.82,8,0.35,4,0.13,3,0.14,4,0.17,4,0.18,4,0.13,3,0.14
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,664,Lembikisa,4.0,4.0,Wolves,2,0.03,4,0.08,5,0.12,6,0.18,5,0.20,5,0.09,6,0.18,6,0.12,6,0.09
M,665,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,669,Mubama,4.5,4.5,West Ham,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,1,0.00,1,0.00
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,1,0.00,1,0.00,1,0.05,1,0.00,1,0.04,2,0.05,1,0.05,2,0.04,2,0.05
D,673,Humphreys,4.5,4.5,Chelsea,2,0.04,1,0.04,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
M,678,Price,4.5,4.5,Everton,0,0.00,1,0.00,1,0.04,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,679,Buonanotte,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,680,Gakpo,8.0,8.0,Liverpool,72,3.52,72,4.91,68,3.57,64,4.72,61,2.84,57,3.00,56,3.85,56,3.34,51,1.06
M,681,Scarpa,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,682,Cunha,5.5,5.5,Wolves,41,2.02,49,1.76,55,2.32,53,2.78,51,2.79,52,1.91,53,2.98,52,1.98,49,1.32
M,683,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.04,1,0.06,1,0.00,1,0.07
F,684,D.Fofana,5.0,5.0,Chelsea,5,0.38,3,0.20,3,0.18,2,0.15,3,0.18,2,0.15,3,0.18,4,0.23,2,0.09
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,1,0.08,2,0.20,2,0.09,2,0.17,1,0.10,1,0.00,1,0.00,1,0.00,0,0.00
F,686,Simms,4.5,4.5,Everton,1,0.00,1,0.00,1,0.08,1,0.08,1,0.09,1,0.09,1,0.00,1,0.09,1,0.00
M,687,McAteer,4.5,4.5,Leicester,2,0.09,1,0.00,1,0.05,1,0.05,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10090,Leonardo Campana,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10249,Matty Longstaff,99.9,99.9,Newcastle,1,0.05,1,0.05,1,0.05,1,0.05,1,0.05,1,0.00,1,0.00,0,0.00,1,0.00
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00
G,10347,Adnan Kanuric,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10348,Gustavo Scarpa,99.9,99.9,Nott'm Forest,28,1.30,37,1.66,37,1.75,34,1.42,32,1.17,30,1.08,30,1.40,32,1.25,32,1.31
M,10350,Mykhaylo Mudryk,99.9,99.9,Arsenal,20,0.90,2,0.12,18,0.95,17,1.69,19,1.01,16,0.82,15,0.85,16,0.77,18,0.71
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,1,0.00,1,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00
D,10358,Luizão,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,1,0.00,1,0.05,1,0.03,1,0.04,1,0.04,2,0.02
M,10360,Brandon Aguilera,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10361,Maximilian Wöber,99.9,99.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,0,0.00,1,0.00,1,0.00
F,10362,Kevin Schade,99.9,99.9,Brentford,20,1.34,23,1.27,29,1.81,34,1.49,35,1.97,50,1.01,51,2.71,51,2.49,47,1.11
D,10363,Benoît Badiashile,99.9,99.9,Chelsea,3,0.14,1,0.05,1,0.05,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00
F,10364,Mislav Orsic,99.9,99.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10365,Andrey Santos,99.9,99.9,Chelsea,1,0.05,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,1,0.00,1,0.00
