Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,0,0.00,10,0.27,42,1.12,67,1.20,75,1.70,74,2.37,73,2.07,74,0.84
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02,4,0.11,8,0.32,12,0.44,11,0.15
M,251,Albrighton,4.7,4.7,Leicester,31,1.32,29,1.18,24,0.89,18,0.69,12,0.45,11,0.44,10,0.42,11,0.43,10,0.18
M,252,Mendy,4.3,4.3,Leicester,52,1.60,48,1.43,28,0.91,21,0.73,16,0.54,13,0.46,13,0.48,13,0.47,14,0.21
D,253,Vestergaard,3.9,3.9,Leicester,6,0.23,6,0.23,8,0.27,5,0.16,2,0.08,1,0.03,2,0.09,2,0.10,2,0.04
G,254,Ward,4.1,4.1,Leicester,88,3.59,86,3.37,87,3.27,85,3.18,85,3.04,85,3.10,84,3.38,85,3.25,84,1.34
F,255,Vardy,9.1,9.1,Leicester,66,3.74,55,3.05,50,2.60,50,2.73,48,2.19,47,2.32,49,2.77,48,2.46,48,1.10
D,256,Ricardo,4.3,4.3,Leicester,0,0.00,0,0.00,5,0.18,20,0.66,33,0.78,39,1.11,34,1.34,33,1.15,35,0.50
D,257,Amartey,4.2,4.2,Leicester,81,2.71,75,2.28,73,1.99,58,1.54,44,0.83,39,0.95,42,1.40,41,1.22,41,0.48
D,258,Castagne,4.6,4.6,Leicester,85,3.09,81,2.65,79,2.31,75,2.21,71,1.41,70,1.77,70,2.49,68,2.15,71,0.90
M,259,Tielemans,6.2,6.2,Leicester,85,3.42,84,3.25,73,2.65,70,2.56,72,2.25,71,2.38,71,2.65,69,2.47,70,1.07
M,260,Pérez,4.7,4.7,Leicester,39,1.92,50,2.31,30,1.47,21,1.13,18,0.90,19,0.98,19,1.05,21,1.07,20,0.46
M,261,Maddison,8.0,8.0,Leicester,0,0.00,3,0.15,49,2.35,75,3.68,73,2.90,72,3.13,71,3.72,70,3.25,72,1.47
F,262,Iheanacho,6.1,6.1,Leicester,29,1.65,22,1.27,15,0.87,15,0.92,14,0.73,15,0.84,15,0.93,14,0.83,17,0.42
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.8,6.8,Leicester,77,4.00,76,3.76,70,3.19,69,3.25,68,2.68,69,2.92,67,3.37,68,3.10,66,1.30
M,265,Ndidi,4.8,4.8,Leicester,79,2.38,73,2.11,65,1.88,59,1.76,52,1.45,48,1.41,45,1.49,45,1.39,45,0.60
M,266,Dewsbury-Hall,4.9,4.9,Leicester,0,0.00,6,0.29,59,2.12,68,2.41,69,2.16,66,2.19,68,2.51,65,2.27,66,1.01
D,267,Söyüncü,4.2,4.2,Leicester,23,0.83,30,0.97,23,0.67,16,0.46,10,0.23,9,0.25,9,0.32,9,0.30,9,0.12
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,0,0.00,0,0.00,0,0.00,4,0.18,21,0.74,33,1.13,38,1.39,40,1.39,39,0.58
D,270,Thomas,4.2,4.2,Leicester,68,2.38,64,2.00,60,1.67,52,1.45,46,0.91,41,1.05,42,1.46,41,1.29,40,0.50
F,271,Daka,5.7,5.7,Leicester,42,2.33,53,2.74,46,2.33,43,2.26,45,1.99,44,2.09,44,2.42,45,2.24,42,0.92
D,272,W.Fofana,4.3,4.3,Chelsea,0,0.00,10,0.29,53,2.37,61,2.21,64,3.10,57,1.62,59,2.66,56,2.12,58,2.76
D,273,Brunt,3.9,3.9,Leicester,2,0.06,3,0.09,3,0.06,1,0.04,1,0.02,1,0.03,0,0.01,1,0.03,1,0.01
M,274,Milner,4.4,4.4,Liverpool,14,0.70,15,0.85,18,0.92,16,1.04,15,0.70,17,0.90,17,1.14,15,0.86,16,0.30
M,275,Henderson,5.3,5.3,Liverpool,59,2.21,55,2.31,51,2.05,50,2.58,48,1.75,48,1.95,49,2.56,49,2.12,50,0.72
D,276,Matip,5.9,5.9,Liverpool,85,2.98,79,3.55,77,3.52,74,4.49,72,2.36,67,2.92,62,3.22,59,2.83,58,0.92
M,277,Thiago,5.2,5.2,Liverpool,72,2.52,68,2.63,64,2.32,64,2.99,62,2.05,61,2.26,61,2.92,63,2.50,62,0.83
M,278,Chamberlain,4.9,4.9,Liverpool,47,2.34,37,2.14,22,1.25,18,1.35,13,0.69,11,0.65,11,0.82,10,0.65,8,0.19
F,279,Firmino,8.0,8.0,Liverpool,0,0.00,0,0.00,3,0.23,24,1.97,37,1.95,38,2.29,41,3.19,38,2.49,38,0.86
D,280,Van Dijk,6.5,6.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,11,0.37,41,1.76,67,3.56,77,3.71,78,1.24
G,281,Alisson,5.5,5.5,Liverpool,89,3.54,88,4.09,88,3.97,88,4.90,88,3.58,88,3.88,87,4.83,87,4.06,86,1.32
M,282,Fabinho,5.3,5.3,Liverpool,74,2.27,71,2.49,69,2.26,68,2.87,67,2.00,67,2.21,64,2.76,65,2.31,63,0.74
M,283,Salah,12.9,12.8,Liverpool,86,6.44,82,6.86,79,6.09,74,8.21,74,4.70,73,5.63,72,7.32,70,6.28,70,2.18
D,284,Robertson,6.9,6.9,Liverpool,80,3.17,78,3.96,73,3.85,71,4.97,72,2.74,72,3.67,72,4.48,70,4.00,69,1.32
D,285,Alexander-Arnold,7.3,7.3,Liverpool,84,3.74,81,4.63,79,4.63,79,6.27,78,3.31,76,4.30,75,5.31,76,4.89,76,1.63
D,286,Gomez,4.4,4.4,Liverpool,14,0.43,23,0.94,26,1.10,29,1.58,27,0.84,21,0.85,16,0.75,17,0.76,15,0.22
M,287,Keita,4.7,4.7,Liverpool,17,0.89,24,1.28,30,1.45,27,1.66,27,1.19,28,1.34,25,1.62,24,1.27,24,0.43
F,288,Diogo Jota,8.8,8.8,Liverpool,0,0.00,0,0.00,4,0.28,17,1.48,27,1.49,35,2.15,40,3.18,41,2.73,37,0.86
G,289,Kelleher,4.0,4.0,Liverpool,1,0.04,1,0.07,2,0.11,1,0.07,2,0.06,2,0.10,3,0.15,3,0.13,4,0.05
D,290,Konaté,4.8,4.8,Liverpool,83,2.62,80,3.25,76,3.19,74,4.13,69,2.09,52,2.05,40,1.92,34,1.59,36,0.54
M,291,Jones,4.9,4.9,Liverpool,18,0.92,17,0.96,15,0.80,12,0.76,10,0.47,9,0.46,10,0.69,11,0.61,10,0.19
D,292,Tsimikas,4.5,4.5,Liverpool,11,0.52,13,0.71,17,0.89,19,1.29,17,0.72,17,0.88,17,1.08,18,1.00,19,0.35
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.39,19,0.44
M,294,Elliott,4.9,4.9,Liverpool,38,1.96,36,1.99,29,1.52,31,2.01,27,1.28,26,1.34,27,1.80,26,1.47,28,0.52
D,295,N.Williams,4.0,4.0,Nott'm Forest,25,1.07,37,1.53,38,1.60,34,1.12,36,0.77,36,0.93,36,1.65,39,0.93,36,1.16
M,296,Carvalho,5.3,5.3,Liverpool,28,1.74,25,1.75,13,0.83,8,0.72,7,0.47,5,0.38,5,0.50,6,0.52,4,0.12
F,297,Darwin,8.9,8.9,Liverpool,11,0.77,38,2.75,77,5.02,70,6.46,65,3.68,63,4.17,62,5.46,63,4.73,58,1.51
D,298,Ramsay,3.9,3.9,Liverpool,0,0.01,0,0.02,0,0.01,0,0.02,1,0.02,1,0.03,1,0.06,0,0.02,0,0.01
D,299,Walker,4.8,4.8,Man City,53,4.39,37,2.09,40,1.65,39,3.55,37,1.92,37,2.01,41,1.98,36,1.80,36,0.39
M,300,Gündogan,7.3,7.3,Man City,46,4.51,52,2.93,52,2.43,53,5.21,52,2.82,52,2.97,51,2.52,56,2.83,52,0.59
M,301,De Bruyne,12.5,12.5,Man City,81,9.65,79,5.61,77,4.33,74,9.06,72,5.00,70,5.20,71,4.48,71,4.63,70,1.01
D,302,Stones,5.4,5.4,Man City,23,2.14,60,3.48,58,2.35,51,4.57,51,2.72,48,2.65,48,2.29,47,2.36,50,0.54
M,303,Mahrez,7.5,7.5,Man City,51,6.29,46,3.45,46,2.80,45,5.80,46,3.26,43,3.22,45,2.89,46,3.06,44,0.63
M,304,Sterling,9.7,9.7,Chelsea,0,0.00,16,1.02,53,3.58,55,3.06,56,3.99,56,2.88,54,3.75,53,3.16,51,3.56
M,305,Grealish,6.8,6.8,Man City,53,5.83,58,3.71,57,3.00,57,6.22,58,3.52,58,3.69,57,3.17,57,3.21,55,0.68
D,306,Cancelo,7.2,7.2,Man City,45,4.48,45,3.00,50,2.37,50,5.25,52,3.19,53,3.37,53,2.92,50,2.92,48,0.61
G,307,Ederson,5.4,5.4,Man City,89,7.68,88,4.59,87,3.67,86,7.77,85,4.18,87,4.34,87,4.05,87,4.19,86,0.86
D,308,Aké,5.0,5.0,Man City,69,6.02,60,3.59,49,2.04,48,4.46,42,2.35,43,2.46,40,2.06,43,2.29,45,0.51
D,309,Laporte,5.7,5.7,Man City,49,4.22,39,2.33,36,1.52,45,4.15,42,2.31,39,2.22,41,2.03,39,2.04,42,0.47
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.8,6.8,Man City,65,5.77,63,3.35,64,2.81,61,5.65,62,3.18,58,3.04,60,2.84,57,2.75,60,0.63
D,312,Dias,5.9,5.9,Man City,0,0.00,1,0.06,18,0.72,36,3.24,47,2.48,50,2.72,48,2.27,48,2.40,46,0.49
D,313,Zinchenko,5.0,5.0,Arsenal,62,2.49,63,2.87,63,3.25,59,5.33,61,3.16,59,2.88,60,3.68,57,2.71,58,2.54
M,314,Foden,8.2,8.2,Man City,56,6.98,54,4.00,52,3.12,54,6.96,54,3.82,54,4.03,51,3.31,52,3.45,53,0.76
M,315,Rodri,5.6,5.6,Man City,81,5.67,79,3.17,79,2.64,78,5.50,74,2.93,72,2.91,74,2.70,75,2.76,71,0.56
M,316,Palmer,4.3,4.3,Man City,8,0.90,8,0.49,9,0.49,11,1.23,14,0.86,14,0.90,14,0.82,13,0.77,14,0.18
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.2,11.8,Man City,79,12.44,75,6.94,74,5.43,72,11.32,69,6.16,72,6.64,73,5.67,71,5.60,72,1.28
F,319,Álvarez,6.0,6.0,Man City,18,2.38,20,1.48,23,1.46,25,3.25,25,1.75,25,1.80,24,1.56,25,1.63,26,0.36
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,63,1.93,75,2.20,73,2.02,70,2.16,71,1.86,70,1.56,69,2.10,69,1.78,67,0.38
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.10,2,0.10,3,0.14,4,0.36,5,0.24,3,0.16,3,0.16,2,0.12,3,0.04
M,325,Phillips,4.8,4.8,Man City,4,0.27,6,0.24,7,0.23,11,0.80,14,0.54,20,0.81,19,0.72,18,0.67,22,0.17
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,4.9,4.9,Man Utd,89,7.18,87,3.25,87,6.52,87,3.70,88,4.04,86,0.77,87,3.17,87,4.15,86,0.94
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00
D,329,Varane,4.8,4.8,Man Utd,83,5.57,80,2.16,79,6.16,75,3.07,76,3.65,74,0.68,71,1.73,74,3.79,72,0.67
D,330,Maguire,4.7,4.7,Man Utd,8,0.52,12,0.34,12,0.89,16,0.63,14,0.67,15,0.13,16,0.40,17,0.85,18,0.16
M,331,Fred,5.1,5.1,Man Utd,23,1.95,24,0.95,25,1.86,23,1.03,23,1.07,28,0.25,28,1.07,27,1.31,27,0.29
D,332,Shaw,5.1,4.9,Man Utd,81,5.68,74,2.11,75,6.45,73,3.25,74,3.92,75,0.75,73,1.85,70,4.01,74,0.72
M,333,Fernandes,9.8,9.8,Man Utd,84,8.05,82,3.47,80,8.33,80,4.71,80,5.25,77,1.00,75,3.33,75,5.29,75,1.01
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.0,6.8,Man Utd,74,8.12,67,3.25,65,7.62,64,4.27,61,4.49,61,0.89,60,3.05,57,4.48,59,0.91
M,336,Van de Beek,5.1,5.1,Man Utd,5,0.64,10,0.49,9,0.88,10,0.57,11,0.67,14,0.16,13,0.63,16,0.98,17,0.23
D,337,Lindelöf,4.2,4.2,Man Utd,13,0.80,14,0.37,13,0.88,15,0.55,12,0.53,16,0.14,19,0.46,17,0.79,17,0.15
M,338,McTominay,4.9,4.9,Man Utd,14,1.12,22,0.81,16,1.18,18,0.75,19,0.85,18,0.17,22,0.80,21,0.99,22,0.23
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,9,1.11,16,0.93,26,3.12,25,1.70,27,1.96,28,0.41,29,1.57,31,2.39,28,0.45
D,341,Wan-Bissaka,4.3,4.3,Man Utd,65,4.08,36,1.04,18,1.31,19,0.77,20,0.93,22,0.19,24,0.65,21,1.05,21,0.20
D,342,Dalot,4.7,4.7,Man Utd,10,0.89,47,1.28,70,5.65,70,2.92,68,3.42,65,0.62,63,1.52,66,3.50,65,0.60
D,343,B.Williams,3.8,3.8,Man Utd,2,0.09,2,0.05,2,0.10,2,0.05,1,0.05,3,0.02,3,0.07,4,0.14,2,0.02
M,344,Elanga,4.7,4.7,Man Utd,10,1.26,7,0.43,6,0.79,7,0.50,8,0.60,9,0.13,9,0.54,9,0.69,10,0.17
F,345,Martial,6.6,6.6,Man Utd,51,5.70,58,2.90,62,6.91,59,3.82,59,4.16,58,0.82,57,2.96,59,4.39,57,0.86
M,346,Andreas,4.6,4.5,Fulham,77,2.67,74,3.02,72,2.52,72,3.55,71,2.64,71,3.25,71,2.82,70,2.62,72,0.80
M,347,Pellistri,4.3,4.3,Man Utd,1,0.11,0,0.01,0,0.03,0,0.04,0,0.05,0,0.01,0,0.01,0,0.03,0,0.01
G,348,Heaton,3.9,3.9,Man Utd,0,0.03,0,0.01,0,0.01,0,0.01,0,0.01,1,0.01,0,0.01,0,0.01,0,0.00
M,349,Shelvey,4.8,4.8,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,4,0.14,10,0.09,20,0.65,27,1.15,28,1.14
D,350,Ritchie,4.2,4.2,Newcastle,3,0.19,5,0.25,5,0.24,4,0.22,4,0.16,3,0.03,2,0.07,2,0.12,3,0.15
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.01,0,0.01,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.02,0,0.01
F,354,Wood,5.6,5.6,Newcastle,11,0.79,15,0.96,16,1.15,15,1.07,16,1.00,16,0.23,17,0.85,17,1.18,16,1.09
G,355,Dubravka,4.2,4.2,Newcastle,2,0.07,1,0.06,2,0.09,3,0.12,3,0.10,3,0.03,3,0.10,3,0.13,2,0.10
F,356,Wilson,7.2,7.2,Newcastle,71,4.86,69,3.99,66,4.21,66,4.22,65,3.60,66,0.86,64,2.65,65,4.13,64,3.92
D,357,Trippier,6.0,5.6,Newcastle,85,4.93,70,3.67,80,4.56,77,4.51,75,2.95,76,0.87,78,1.91,79,4.82,77,4.23
D,358,Burn,4.5,4.5,Newcastle,86,4.18,81,3.59,79,3.84,77,3.84,76,2.48,76,0.73,77,1.59,74,3.96,73,3.46
M,359,Fraser,5.2,5.2,Newcastle,8,0.56,7,0.45,9,0.56,7,0.49,8,0.48,7,0.10,6,0.34,6,0.45,6,0.41
D,360,Lascelles,4.3,4.3,Newcastle,7,0.32,24,0.98,13,0.56,17,0.72,14,0.44,17,0.14,17,0.36,18,0.84,17,0.70
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,2,0.07,5,0.18,4,0.18,3,0.12,3,0.11,3,0.03,2,0.05,3,0.14,3,0.10
D,363,Manquillo,4.2,4.2,Newcastle,5,0.21,18,0.78,9,0.41,9,0.41,9,0.33,6,0.06,5,0.14,5,0.22,6,0.28
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,1,0.05,4,0.14,8,0.23,11,0.09,10,0.23,8,0.33,10,0.41
M,365,Murphy,4.3,4.3,Newcastle,14,0.83,8,0.50,9,0.54,9,0.56,9,0.51,9,0.12,9,0.44,8,0.51,8,0.49
D,366,Schär,5.0,5.0,Newcastle,84,4.29,63,2.89,79,3.94,78,4.03,77,2.57,73,0.73,73,1.56,72,3.96,71,3.51
D,367,Targett,4.8,4.8,Newcastle,0,0.00,0,0.00,2,0.10,10,0.48,15,0.54,18,0.17,19,0.48,21,1.12,22,1.07
M,368,Saint-Maximin,6.2,6.2,Newcastle,38,2.38,42,2.28,43,2.48,49,2.83,52,2.58,53,0.63,56,2.14,55,3.18,55,3.07
M,369,Almirón,5.9,5.9,Newcastle,77,4.08,73,3.40,70,3.54,70,3.52,67,2.86,66,0.69,66,2.28,63,3.26,66,3.22
M,370,S.Longstaff,4.4,4.4,Newcastle,70,2.69,63,2.21,61,2.28,58,2.19,56,1.85,53,0.42,53,1.51,51,1.95,52,1.90
M,371,Joelinton,5.9,5.9,Newcastle,53,2.63,67,2.81,67,2.87,66,2.88,63,2.32,64,0.56,61,1.86,58,2.60,57,2.42
D,372,Lewis,4.4,4.4,Newcastle,5,0.20,13,0.56,9,0.38,7,0.30,6,0.19,3,0.03,4,0.11,5,0.24,5,0.21
M,373,Willock,4.8,4.8,Newcastle,68,3.46,63,2.83,59,2.89,56,2.79,52,2.23,52,0.53,48,1.70,50,2.53,51,2.45
M,374,Bruno Guimarães,5.7,5.7,Newcastle,84,3.46,83,3.03,79,3.08,78,3.10,77,2.58,77,0.63,77,2.17,75,3.02,75,2.87
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,88,4.11,88,4.01,88,4.13,87,4.13,87,3.45,86,0.85,86,3.15,87,4.32,87,4.05
D,377,Botman,4.5,4.5,Newcastle,84,3.98,82,3.51,81,3.80,77,3.70,75,2.33,76,0.71,75,1.53,75,3.89,75,3.43
M,378,Arter,4.2,4.2,Nott'm Forest,0,0.00,0,0.01,0,0.02,1,0.03,1,0.03,0,0.01,0,0.02,0,0.02,0,0.01
D,379,Cook,4.4,4.4,Nott'm Forest,39,1.37,34,1.21,13,0.45,14,0.40,20,0.40,18,0.40,18,0.68,19,0.39,16,0.44
F,380,Lyle Taylor,4.2,4.2,Nott'm Forest,0,0.02,0,0.02,1,0.04,0,0.02,1,0.03,0,0.02,1,0.04,0,0.03,0,0.02
M,381,Colback,4.2,4.2,Nott'm Forest,12,0.45,20,0.74,17,0.63,20,0.67,20,0.64,15,0.40,15,0.55,14,0.47,13,0.44
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.3,4.3,Nott'm Forest,1,0.03,3,0.14,2,0.09,2,0.07,2,0.07,2,0.08,2,0.10,1,0.05,1,0.05
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,40,1.31,35,1.14,17,0.57,16,0.41,17,0.33,19,0.38,21,0.77,20,0.40,20,0.51
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,87,2.95,65,2.23,83,2.91,82,2.49,81,2.15,81,1.89,78,2.74,80,2.22,80,2.37
D,388,Worrall,4.2,4.2,Nott'm Forest,84,2.73,65,2.09,72,2.36,71,1.76,68,1.12,67,1.30,66,2.39,62,1.08,63,1.57
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.7,4.7,Nott'm Forest,4,0.32,4,0.31,5,0.39,4,0.30,5,0.34,4,0.24,4,0.34,5,0.33,4,0.29
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,1,0.02,5,0.15,1,0.02,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00,0,0.01
F,394,Johnson,5.6,5.6,Nott'm Forest,80,4.00,75,3.64,72,3.75,71,3.06,69,2.51,67,2.19,67,3.43,68,2.70,65,2.75
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.7,5.7,Nott'm Forest,37,2.27,52,3.00,46,2.90,47,2.44,45,1.99,47,1.84,45,2.74,46,2.15,47,2.34
G,398,Henderson,4.7,4.7,Nott'm Forest,89,3.70,88,3.63,87,3.60,87,3.32,85,3.05,85,2.58,85,3.67,84,3.02,84,3.19
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,5,0.33,9,0.53,7,0.43,7,0.47,9,0.47,7,0.35,8,0.51,8,0.44,8,0.10
G,401,McCarthy,4.3,4.3,Southampton,8,0.32,19,0.76,29,1.05,26,1.10,29,1.05,29,0.85,29,1.19,30,1.05,32,0.23
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,404,Stephens,4.3,4.3,Bournemouth,10,0.25,10,0.35,11,0.24,12,0.30,11,0.31,12,0.24,11,0.22,12,0.26,14,0.33
M,405,S.Armstrong,4.7,4.7,Southampton,0,0.00,4,0.22,34,1.51,40,1.92,44,1.68,42,1.47,40,1.95,40,1.56,39,0.34
M,406,Elyounoussi,5.2,5.2,Southampton,73,3.30,69,3.29,59,2.54,57,2.86,58,2.21,58,2.06,58,2.97,53,2.02,57,0.50
M,407,Ward-Prowse,6.2,6.2,Southampton,87,3.53,85,3.59,82,3.08,81,3.55,81,2.68,81,2.51,79,3.56,80,2.61,81,0.63
F,408,A.Armstrong,5.5,5.5,Southampton,26,1.45,24,1.38,20,1.12,18,1.15,22,1.09,20,0.94,23,1.45,21,1.07,20,0.23
D,409,Walker-Peters,4.4,4.4,Southampton,83,2.75,78,2.56,76,1.99,73,2.87,73,1.54,71,1.60,73,2.66,72,1.22,69,0.37
D,410,Bednarek,4.2,4.2,Aston Villa,5,0.17,0,0.00,9,0.34,10,0.25,12,0.36,8,0.30,7,0.26,5,0.16,2,0.06
F,411,Adams,6.3,6.3,Southampton,66,3.05,61,2.90,59,2.53,60,2.91,56,2.12,57,2.04,55,2.77,56,2.12,55,0.49
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.4,4.4,Southampton,75,2.26,76,2.24,49,1.13,49,1.73,45,0.89,45,0.90,42,1.39,46,0.80,45,0.21
D,414,Valery,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.3,4.3,Southampton,19,0.80,16,0.69,11,0.46,12,0.50,12,0.47,12,0.39,13,0.56,15,0.58,13,0.11
D,417,Perraud,4.3,4.3,Southampton,65,2.70,63,2.64,53,1.85,47,2.32,45,1.32,45,1.34,44,2.10,43,1.10,41,0.30
M,418,Djenepo,5.0,5.0,Southampton,23,1.09,25,1.22,15,0.75,15,0.80,14,0.66,14,0.56,13,0.68,15,0.68,16,0.16
D,419,Livramento,4.4,4.4,Southampton,0,0.00,0,0.01,3,0.11,8,0.35,13,0.37,19,0.51,22,0.93,25,0.59,31,0.20
D,420,Salisu,4.4,4.4,Southampton,85,2.63,63,1.95,81,1.93,77,2.83,76,1.46,78,1.60,74,2.52,75,1.23,75,0.36
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,82,3.16,71,2.73,61,2.19,64,2.65,60,2.12,60,1.73,60,2.39,59,2.06,58,0.41
D,423,Bella-Kotchap,4.5,4.5,Southampton,0,0.00,9,0.35,64,1.82,73,3.01,74,1.67,73,1.72,73,2.80,72,1.34,71,0.40
G,424,Caballero,3.9,3.9,Southampton,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,1,0.02,1,0.04,1,0.00
G,425,Lloris,5.5,5.5,Spurs,89,6.54,88,3.51,87,3.15,87,3.50,86,3.72,86,3.52,85,3.60,85,3.90,86,0.72
G,426,Forster,3.9,3.9,Spurs,1,0.06,2,0.09,3,0.12,3,0.14,4,0.16,3,0.14,5,0.21,4,0.20,4,0.03
