Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,Elite%
M,138,Lallana,4.9,4.9,Brighton,22,1.17,23,1.14,23,1.02,23,1.25,21,1.02,23,1.07,25,1.03,25,1.38,25,1.19,25,1.39,23,1.17,25,1.08,0.00
D,139,Lamptey,4.0,4.0,Brighton,6,0.24,11,0.42,14,0.44,18,0.83,17,0.61,19,0.62,17,0.43,19,0.94,17,0.73,18,0.93,21,0.88,18,0.59,0.00
M,140,March,6.6,6.6,Brighton,81,4.46,80,3.67,78,3.12,73,4.19,73,3.18,73,3.32,72,2.52,70,4.00,70,3.44,69,4.20,72,3.59,72,2.90,0.00
G,141,McGill,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,142,Milner,5.0,5.0,Brighton,62,2.35,59,2.02,54,1.75,54,2.19,55,1.85,53,1.79,52,1.56,52,2.09,54,1.97,53,2.28,49,1.84,52,1.67,0.00
M,143,Mitoma,6.6,6.6,Brighton,82,4.52,76,3.59,76,3.04,72,4.19,72,3.21,72,3.25,72,2.52,68,3.94,67,3.32,69,4.13,69,3.46,70,2.85,0.20
M,144,Moder,4.5,4.5,Brighton,8,0.41,10,0.46,11,0.47,12,0.56,14,0.56,13,0.57,14,0.54,16,0.75,15,0.68,14,0.73,14,0.60,14,0.58,0.00
G,145,Sanchez,4.5,4.5,Chelsea,94,4.27,93,4.08,92,3.63,91,3.53,91,3.54,91,3.67,90,3.26,90,3.70,91,3.16,91,3.14,90,3.08,90,3.42,0.00
M,146,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,147,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,148,Steele,4.5,4.5,Brighton,92,3.82,91,3.37,88,3.00,86,3.55,81,2.90,79,2.80,76,2.51,74,3.05,69,2.73,67,3.13,68,2.70,67,2.35,0.02
F,149,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,150,Van Hecke,4.0,4.0,Brighton,8,0.29,9,0.29,11,0.24,11,0.45,12,0.34,14,0.34,14,0.24,15,0.62,15,0.50,15,0.72,15,0.51,14,0.35,0.00
D,151,Veltman,4.4,4.4,Brighton,20,0.93,20,0.73,21,0.62,20,0.89,21,0.71,24,0.82,24,0.60,24,1.14,26,1.10,26,1.34,26,1.09,27,0.84,0.00
G,152,Verbruggen,4.4,4.4,Brighton,3,0.08,4,0.15,7,0.24,9,0.38,14,0.51,16,0.53,19,0.58,21,0.84,26,1.00,27,1.26,27,1.04,28,0.94,0.00
D,153,Webster,4.4,4.4,Brighton,71,3.00,69,2.21,66,1.52,67,2.93,66,1.87,62,1.65,63,1.11,63,2.75,62,2.31,62,3.18,62,2.37,63,1.59,0.00
F,154,Welbeck,5.9,5.9,Brighton,43,2.81,42,2.38,41,2.02,40,2.67,41,2.16,39,2.14,38,1.67,36,2.48,37,2.18,38,2.66,41,2.35,37,1.87,0.00
F,155,Zeqiri,4.5,4.5,Brighton,1,0.08,2,0.07,3,0.20,3,0.17,3,0.14,3,0.21,3,0.18,3,0.24,4,0.28,4,0.25,4,0.28,4,0.20,0.00
M,156,Agyei,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,157,Al-Dakhil,4.0,4.0,Burnley,43,1.21,43,1.14,42,1.33,41,0.97,41,1.09,43,1.12,42,1.09,40,1.15,43,1.53,41,0.66,39,1.32,41,1.82,0.00
M,158,Bastien,5.0,5.0,Burnley,0,0.00,1,0.08,2,0.08,2,0.08,3,0.19,3,0.14,4,0.20,4,0.20,4,0.21,4,0.19,4,0.21,4,0.28,0.00
M,159,Benson,5.5,5.5,Burnley,24,1.37,30,1.63,27,1.50,28,1.46,28,1.65,27,1.38,27,1.35,26,1.40,26,1.53,25,1.13,24,1.47,25,1.63,0.00
D,160,Beyer,4.0,4.0,Burnley,89,2.36,85,2.15,83,2.48,81,1.77,81,1.98,80,1.95,80,1.99,78,2.17,78,2.69,78,1.10,78,2.54,78,3.40,0.16
M,161,Brownhill,4.9,4.9,Burnley,54,1.86,55,1.90,53,1.86,52,1.72,52,1.99,54,1.77,52,1.68,52,1.81,51,1.88,53,1.49,52,1.93,54,2.24,0.00
M,162,Churlinov,4.5,4.5,Burnley,8,0.45,9,0.55,5,0.29,6,0.39,8,0.56,7,0.44,7,0.38,7,0.40,7,0.41,8,0.38,8,0.46,7,0.49,0.00
M,163,Cork,5.0,5.0,Burnley,25,0.83,26,0.82,29,0.92,28,0.89,29,1.08,32,1.00,32,0.99,31,0.99,34,1.11,33,0.92,33,1.08,33,1.11,0.00
M,164,Costelloe,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,165,Cullen,5.0,5.0,Burnley,75,2.14,73,2.06,73,2.08,73,1.97,73,2.37,71,1.96,71,1.95,70,1.98,69,2.06,70,1.71,70,2.09,69,2.25,0.00
D,166,Egan-Riley,4.0,4.0,Burnley,1,0.04,2,0.07,3,0.11,4,0.12,5,0.14,6,0.18,6,0.18,6,0.20,6,0.22,8,0.15,7,0.21,6,0.26,0.00
D,167,Ekdal,4.0,4.0,Burnley,31,0.94,34,0.95,40,1.28,38,0.93,41,1.13,43,1.13,41,1.13,43,1.26,40,1.46,43,0.71,45,1.55,42,1.85,0.00
F,168,Foster,5.0,5.0,Burnley,55,2.62,41,2.06,38,1.91,37,1.82,37,2.08,38,1.85,36,1.72,37,1.89,38,2.03,35,1.44,35,1.92,36,2.13,0.00
G,169,Franchi,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,170,Gudmundsson,4.9,4.9,Burnley,19,1.07,19,1.00,17,0.89,18,0.96,17,1.03,17,0.86,17,0.90,18,0.95,19,1.05,17,0.75,18,1.08,18,1.15,0.00
D,171,McNally,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,172,Muric,4.5,4.5,Burnley,12,0.40,11,0.35,11,0.37,9,0.28,10,0.39,11,0.39,11,0.39,12,0.40,13,0.47,13,0.39,13,0.47,11,0.48,0.00
D,173,O'Shea,4.5,4.5,Burnley,78,2.12,77,1.97,71,2.17,74,1.62,71,1.74,67,1.64,69,1.75,70,1.94,70,2.40,68,0.97,68,2.25,68,3.00,0.00
F,174,Obafemi,5.0,5.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.41,12,0.61,15,0.81,16,0.66,16,0.95,14,0.89,0.00
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,Roberts,4.5,4.5,Burnley,84,2.64,83,2.47,80,2.77,78,2.04,76,2.22,75,2.18,75,2.20,76,2.48,75,3.04,73,1.25,75,2.91,73,3.73,0.00
F,177,Rodriguez,5.4,5.4,Burnley,33,1.77,36,1.88,31,1.65,33,1.71,34,1.98,33,1.66,32,1.62,32,1.70,33,1.83,31,1.33,33,1.95,34,2.08,0.00
D,178,Taylor,4.0,4.0,Burnley,35,1.10,37,1.07,40,1.32,37,0.96,39,1.15,40,1.10,39,1.10,40,1.25,40,1.51,41,0.71,42,1.51,41,1.87,0.00
D,179,Thomas,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,180,Twine,4.9,4.9,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,181,Vigouroux,4.0,4.0,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,182,Vitinho,4.5,4.5,Burnley,42,1.57,41,1.47,42,1.64,44,1.35,45,1.56,42,1.43,45,1.50,44,1.65,42,1.84,45,0.99,43,1.84,45,2.46,0.00
F,183,Weghorst,5.5,5.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Zaroury,4.9,4.9,Burnley,0,0.00,0,0.00,53,2.39,53,2.26,52,2.62,51,2.20,48,2.09,48,2.20,49,2.35,48,1.79,48,2.38,48,2.63,0.00
D,185,Ampadu,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,186,Andrey,4.5,4.5,Chelsea,1,0.05,2,0.04,3,0.08,4,0.12,3,0.12,3,0.12,4,0.15,5,0.17,5,0.15,4,0.15,5,0.15,6,0.20,0.00
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,188,Aubameyang,6.5,6.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,190,Baba,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,B.Badiashile,4.4,4.4,Chelsea,22,1.16,51,2.46,52,2.05,52,2.03,53,2.11,52,2.15,50,1.55,54,2.33,51,1.49,54,1.42,51,1.30,53,1.90,0.00
G,192,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,193,Broja,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,5,0.34,16,0.99,25,1.54,27,1.48,25,1.66,28,1.53,26,1.35,26,1.36,27,1.69,0.00
D,194,Chalobah,4.4,4.4,Chelsea,4,0.13,9,0.39,16,0.62,14,0.53,15,0.53,16,0.64,17,0.50,17,0.67,18,0.52,20,0.55,19,0.54,18,0.63,0.00
D,195,Chilwell,5.7,5.6,Chelsea,82,5.59,79,4.82,76,3.78,74,3.72,72,3.63,74,3.75,71,2.71,70,3.82,71,2.64,71,2.31,69,2.19,71,3.31,0.91
M,196,Chukwuemeka,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,197,Colwill,4.5,4.5,Chelsea,77,4.09,64,3.05,63,2.46,63,2.44,61,2.40,62,2.55,62,1.88,58,2.52,59,1.69,59,1.58,59,1.52,60,2.15,0.06
D,198,Cucurella,5.0,5.0,Chelsea,12,0.65,13,0.61,14,0.58,13,0.57,14,0.57,13,0.58,15,0.55,15,0.71,16,0.54,14,0.47,17,0.53,15,0.64,0.00
M,199,Enzo,5.0,5.0,Chelsea,88,4.60,85,3.98,83,3.45,81,3.38,80,3.27,80,3.27,80,2.81,79,3.42,77,2.82,76,2.56,77,2.55,75,3.12,0.00
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,201,W.Fofana,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,202,Gallagher,5.5,5.5,Chelsea,65,3.59,66,3.25,64,2.88,64,2.89,62,2.76,63,2.80,63,2.39,62,2.93,62,2.43,63,2.25,60,2.16,64,2.88,0.00
D,203,Gusto,4.0,4.0,Chelsea,72,4.15,62,3.27,45,1.97,34,1.53,31,1.35,30,1.34,29,1.06,30,1.46,30,1.03,30,0.96,30,0.96,29,1.24,0.01
D,204,Hall,4.5,4.5,Newcastle,4,0.16,6,0.19,8,0.40,9,0.41,10,0.48,8,0.36,9,0.41,9,0.43,9,0.36,10,0.47,10,0.40,11,0.42,0.00
M,205,Hudson-Odoi,4.9,4.9,Chelsea,21,1.43,23,1.32,27,1.47,27,1.28,26,1.23,28,1.49,27,1.20,26,1.21,28,1.25,26,1.11,26,1.26,26,1.19,0.00
D,206,James,5.4,5.4,Chelsea,4,0.19,13,0.80,36,1.92,58,2.99,64,3.32,63,3.37,63,2.48,63,3.58,63,2.47,62,2.13,62,2.08,63,3.12,0.27
F,207,Lukaku,6.9,6.9,Chelsea,4,0.33,8,0.57,10,0.64,14,0.76,10,0.58,13,0.86,13,0.83,12,0.72,16,0.89,15,0.80,17,0.98,17,0.95,0.00
M,208,Madueke,5.5,5.5,Chelsea,36,2.57,40,2.60,40,2.35,41,2.49,37,2.23,37,2.18,38,1.95,38,2.33,36,1.87,37,1.75,37,1.78,38,2.31,0.00
M,209,Mount,6.9,6.9,Man Utd,0,0.00,0,0.00,12,0.64,39,2.04,60,3.40,67,3.69,67,3.69,65,2.66,63,3.36,64,4.14,66,3.36,66,2.71,0.00
M,210,Mudryk,6.4,6.4,Chelsea,51,3.34,49,2.97,51,2.79,48,2.67,50,2.73,48,2.62,47,2.20,47,2.74,48,2.36,46,2.06,48,2.10,47,2.59,0.00
F,211,N.Jackson,7.0,7.0,Chelsea,82,5.54,79,4.77,79,4.36,75,4.24,73,4.05,70,3.85,68,3.21,68,4.04,66,3.29,67,2.95,68,3.01,66,3.84,0.33
F,212,Nkunku,7.4,7.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Pulisic,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,214,M.Sarr,4.5,4.5,Chelsea,7,0.23,7,0.25,6,0.15,5,0.15,6,0.18,6,0.19,6,0.16,8,0.24,7,0.15,8,0.20,9,0.19,8,0.21,0.00
G,215,Slonina,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,216,Sterling,7.0,7.0,Chelsea,74,5.43,73,4.86,71,4.32,68,4.25,68,4.14,63,3.82,64,3.27,66,4.24,65,3.47,64,3.04,64,3.03,65,4.01,0.00
D,217,T.Silva,5.0,5.0,Chelsea,84,4.42,79,3.77,78,3.02,76,2.92,74,2.86,72,2.90,72,2.18,72,3.12,73,2.09,71,1.85,71,1.77,71,2.55,0.00
M,218,Ziyech,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,219,Ahamada,4.5,4.5,Crystal Palace,30,1.08,35,1.30,36,1.22,31,1.24,22,0.77,17,0.72,17,0.61,18,0.67,19,0.70,20,0.83,19,0.77,20,0.76,0.00
D,220,Andersen,4.5,4.5,Crystal Palace,87,2.52,85,3.33,84,2.01,84,3.23,81,1.50,82,3.34,81,1.49,81,2.29,80,2.62,80,3.18,80,3.10,79,2.30,0.00
M,221,J.Ayew,5.5,5.5,Crystal Palace,80,3.19,78,3.72,75,2.92,70,3.60,63,2.34,61,3.14,62,2.28,61,2.78,62,2.75,61,3.08,61,3.00,60,2.65,0.00
D,222,Clyne,4.5,4.5,Crystal Palace,16,0.55,21,0.85,23,0.67,21,0.88,20,0.48,21,0.86,22,0.55,21,0.67,22,0.77,21,0.90,24,1.00,22,0.72,0.00
M,223,C.Doucouré,5.0,5.0,Crystal Palace,88,2.43,87,2.63,85,2.26,82,2.61,81,2.08,78,2.52,79,2.00,78,2.26,78,2.26,76,2.42,76,2.34,76,2.16,0.00
M,224,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,4,0.18,21,0.97,20,1.13,15,0.67,12,0.65,13,0.56,13,0.65,13,0.63,12,0.69,13,0.72,12,0.62,0.00
F,225,Edouard,5.5,5.5,Crystal Palace,68,2.88,66,3.25,65,2.73,64,3.38,63,2.47,62,3.30,61,2.34,60,2.88,61,2.80,61,3.19,61,3.06,60,2.76,0.00
M,226,Eze,6.4,6.4,Crystal Palace,86,4.13,81,4.80,75,3.66,71,4.55,73,3.39,72,4.02,70,3.20,66,3.38,68,3.85,68,3.89,66,3.75,68,3.59,0.04
G,227,Guaita,4.5,4.5,Crystal Palace,2,0.04,3,0.13,4,0.14,6,0.25,5,0.17,6,0.25,6,0.20,6,0.18,7,0.23,5,0.17,7,0.25,6,0.22,0.00
D,228,Guéhi,4.5,4.5,Crystal Palace,90,2.58,87,3.42,83,1.98,81,3.08,82,1.48,79,3.24,81,1.48,81,2.25,79,2.58,80,3.20,80,3.07,80,2.35,0.00
M,229,Hughes,5.0,5.0,Crystal Palace,0,0.00,0,0.00,0,0.00,15,0.63,31,0.99,43,1.67,42,1.33,43,1.52,44,1.54,43,1.60,42,1.53,44,1.48,0.00
G,230,Johnstone,4.5,4.5,Crystal Palace,93,3.41,92,3.76,91,3.12,89,3.56,90,2.94,89,3.67,89,2.91,89,3.16,88,3.34,90,3.71,88,3.57,88,3.24,0.10
M,231,Lerma,5.0,5.0,Crystal Palace,86,2.41,83,2.55,81,2.17,76,2.43,72,1.86,67,2.15,68,1.74,70,2.03,67,1.97,67,2.13,67,2.11,66,1.92,0.00
F,232,Mateta,4.9,4.9,Crystal Palace,33,1.64,35,1.95,35,1.67,33,2.01,29,1.35,26,1.66,27,1.24,27,1.55,25,1.42,27,1.63,28,1.61,28,1.49,0.00
G,233,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,234,Mitchell,4.5,4.5,Crystal Palace,80,2.39,77,3.09,76,1.87,75,2.94,76,1.45,73,3.04,74,1.44,73,2.13,75,2.48,73,2.93,73,2.89,75,2.23,0.00
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,236,Olise,5.9,5.9,Crystal Palace,0,0.00,0,0.00,0,0.00,26,1.34,53,1.96,71,3.69,72,2.58,72,3.23,73,3.25,72,3.65,73,3.56,73,3.11,0.00
F,237,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,C.Richards,4.0,4.0,Crystal Palace,16,0.47,22,0.93,25,0.67,27,1.14,27,0.58,29,1.29,28,0.62,29,0.93,29,1.02,29,1.27,29,1.24,31,1.02,0.00
M,239,Riedewald,4.5,4.5,Crystal Palace,6,0.18,10,0.33,11,0.38,11,0.37,8,0.27,8,0.30,7,0.24,8,0.25,7,0.25,7,0.26,8,0.26,8,0.28,0.00
M,240,Schlupp,5.0,5.0,Crystal Palace,68,2.52,68,2.88,67,2.39,63,2.82,60,2.09,56,2.57,56,1.93,55,2.25,56,2.23,57,2.52,58,2.47,57,2.22,0.00
D,241,Tomkins,4.0,4.0,Crystal Palace,3,0.08,5,0.17,7,0.17,8,0.28,9,0.17,9,0.34,9,0.17,10,0.29,9,0.29,11,0.38,10,0.37,10,0.30,0.00
D,242,Ward,4.5,4.5,Crystal Palace,79,2.33,74,3.04,72,1.81,73,2.88,73,1.39,71,2.98,71,1.36,70,2.01,71,2.39,71,2.88,68,2.69,69,2.06,0.00
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,244,André Gomes,4.5,4.5,Everton,17,0.70,15,0.62,11,0.43,12,0.44,12,0.48,13,0.51,12,0.46,13,0.52,14,0.56,14,0.52,14,0.52,15,0.60,0.00
D,245,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,2,0.04,2,0.07,2,0.05,2,0.09,3,0.08,3,0.07,3,0.10,3,0.11,3,0.10,3,0.12,0.00
F,246,Calvert-Lewin,5.9,5.9,Everton,25,1.47,54,2.90,67,2.77,66,3.00,65,3.86,65,3.66,63,2.56,63,2.97,62,3.16,64,2.93,67,3.04,64,3.06,0.00
D,247,Coleman,4.4,4.4,Everton,0,0.00,0,0.00,5,0.13,9,0.33,17,0.84,21,0.88,20,0.52,22,0.81,20,0.72,21,0.76,21,0.67,21,0.79,0.00
M,248,Dele,4.9,4.9,Everton,0,0.00,0,0.00,3,0.11,4,0.22,6,0.32,6,0.31,7,0.34,8,0.37,6,0.33,8,0.36,7,0.32,7,0.33,0.00
M,249,A.Doucoure,5.5,5.5,Everton,86,3.23,83,3.02,78,2.37,77,2.50,77,3.17,74,2.84,74,2.14,72,2.43,72,2.47,71,2.32,73,2.38,73,2.51,0.00
M,250,Garner,5.0,5.0,Everton,69,2.42,64,2.18,55,1.59,52,1.58,49,1.89,48,1.74,49,1.36,49,1.56,51,1.63,48,1.49,48,1.47,50,1.60,0.00
M,251,Gbamin,4.5,4.5,Everton,4,0.11,3,0.07,2,0.04,2,0.04,2,0.08,2,0.07,2,0.07,2,0.07,3,0.07,3,0.07,3,0.07,3,0.07,0.00
D,252,Godfrey,4.5,4.5,Everton,20,0.75,21,0.84,23,0.59,25,0.74,22,0.99,27,1.05,26,0.50,25,0.79,26,0.77,26,0.82,27,0.72,28,0.97,0.00
M,253,Gray,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Gana,5.0,5.0,Everton,78,2.32,75,2.22,71,1.87,69,1.89,68,2.21,68,2.07,68,1.71,68,1.89,67,1.87,67,1.88,65,1.76,64,1.85,0.00
D,255,Holgate,4.0,4.0,Everton,17,0.66,19,0.75,20,0.53,20,0.61,22,0.94,21,0.78,21,0.41,19,0.60,22,0.67,23,0.72,23,0.64,24,0.83,0.00
M,256,Iwobi,5.5,5.5,Everton,26,1.04,59,2.25,80,2.54,74,2.49,75,3.27,75,2.99,75,2.27,72,2.53,74,2.67,73,2.49,74,2.51,73,2.63,0.00
D,257,Keane,4.5,4.5,Everton,84,3.23,80,3.13,77,1.74,77,2.09,75,3.47,73,2.80,72,1.05,73,2.10,73,2.03,73,2.19,74,1.79,71,2.31,0.00
F,258,Maupay,5.0,5.0,Everton,60,2.93,40,2.01,25,1.17,24,1.16,24,1.51,24,1.38,24,1.05,25,1.26,25,1.36,24,1.16,23,1.18,26,1.30,0.00
M,259,McNeil,5.4,5.4,Everton,0,0.00,0,0.00,36,1.28,62,2.33,71,3.48,73,3.35,71,2.34,71,2.76,69,2.76,74,2.78,71,2.67,71,2.80,0.00
D,260,Mykolenko,4.4,4.4,Everton,26,1.02,30,1.25,30,0.76,31,0.96,31,1.48,29,1.18,30,0.56,33,1.02,31,0.93,32,1.03,30,0.83,32,1.10,0.00
M,261,Onana,5.0,5.0,Everton,50,1.72,37,1.30,33,1.07,33,1.08,31,1.22,33,1.20,31,0.98,34,1.12,32,1.11,35,1.14,34,1.13,35,1.17,0.00
D,262,Patterson,4.5,4.5,Everton,79,3.01,79,3.01,72,1.67,71,2.00,67,2.98,65,2.43,65,1.02,63,1.84,63,1.78,63,1.96,62,1.56,61,2.04,0.00
G,263,Pickford,4.5,4.5,Everton,94,3.73,93,3.82,92,3.05,92,3.25,91,3.92,92,3.65,92,2.94,91,3.28,91,3.20,91,3.28,91,3.11,90,3.35,0.61
F,264,Simms,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.03
D,265,Tarkowski,4.5,4.5,Everton,91,3.38,90,3.38,89,1.85,86,2.26,87,3.90,85,3.13,86,1.14,87,2.38,85,2.22,84,2.41,82,1.87,83,2.57,0.01
G,266,J.Virginia,4.0,4.0,Everton,1,0.04,2,0.04,3,0.07,3,0.07,4,0.13,2,0.08,3,0.07,3,0.11,4,0.14,4,0.11,4,0.10,5,0.19,0.00
M,267,Andreas,5.5,5.5,Fulham,82,2.81,80,2.64,79,4.76,77,3.43,75,3.37,74,4.41,75,3.11,74,3.09,75,3.28,76,3.10,75,4.06,75,2.76,0.00
M,268,Cairney,5.0,5.0,Fulham,17,0.66,16,0.65,17,0.90,19,0.85,22,0.93,21,1.08,22,0.89,23,0.97,23,0.96,24,0.97,24,1.10,25,0.95,0.00
M,269,I.Cavaleiro,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,270,De Cordova-Reid,5.5,5.5,Fulham,32,1.26,30,1.18,29,1.65,30,1.38,32,1.45,32,1.76,32,1.38,33,1.42,31,1.36,34,1.45,34,1.72,33,1.32,0.00
D,271,Diop,4.5,4.5,Fulham,88,1.18,82,0.91,79,3.31,78,2.10,78,1.85,76,3.31,76,1.36,76,1.33,76,1.61,74,1.51,74,2.67,74,0.90,0.00
M,272,Francois,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,273,Knockaert,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,1,0.06,2,0.07,2,0.07,2,0.06,2,0.06,2,0.13,2,0.06,2,0.14,2,0.06,0.00
D,274,Kongolo,4.0,4.0,Fulham,5,0.12,1,0.03,3,0.14,5,0.14,4,0.13,5,0.22,6,0.13,7,0.15,6,0.17,5,0.12,7,0.23,6,0.11,0.00
G,275,Leno,4.5,4.5,Fulham,93,3.07,92,3.04,92,3.91,91,3.29,91,3.21,90,3.96,91,3.01,91,3.07,90,3.11,91,3.08,90,3.64,91,3.02,0.00
M,276,Lukić,4.5,4.5,Fulham,37,1.16,32,1.02,34,1.42,36,1.28,35,1.25,38,1.56,37,1.22,39,1.27,39,1.31,41,1.33,41,1.55,41,1.28,0.00
